ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	1191	1637	+	2.2	Prodigal_v2.6.3	circular_pair_4671
1_2	2156	2566	-	4.8	Prodigal_v2.6.3	circular_pair_4671
1_3	2819	3022	+	11.2	Prodigal_v2.6.3	circular_pair_4671
1_4	3085	3201	+	6.3	Prodigal_v2.6.3	circular_pair_4671
1_5	3295	3546	-	16.2	Prodigal_v2.6.3	circular_pair_4671
1_6	3707	4186	+	4.6	Prodigal_v2.6.3	circular_pair_4671
1_7	4293	4637	-	35.0	Prodigal_v2.6.3	circular_pair_4671
1_8	5419	5784	-	46.4	Prodigal_v2.6.3	circular_pair_4671
1_9	6019	6189	-	7.2	Prodigal_v2.6.3	circular_pair_4671
1_10	7460	8017	+	125.5	Prodigal_v2.6.3	circular_pair_4671
1_11	8128	8334	-	3.2	Prodigal_v2.6.3	circular_pair_4671
orf00001	324	506	+	0.40	glimmer3	circular_pair_4671
orf00002	760	882	-	1.37	glimmer3	circular_pair_4671
orf00003	901	1023	+	7.47	glimmer3	circular_pair_4671
orf00004	1136	1249	-	1.86	glimmer3	circular_pair_4671
orf00005	1224	1637	+	18.13	glimmer3	circular_pair_4671
orf00007	1787	2110	-	8.10	glimmer3	circular_pair_4671
orf00009	2265	2423	-	8.66	glimmer3	circular_pair_4671
orf00012	2563	2682	-	6.18	glimmer3	circular_pair_4671
orf00014	2773	3210	-	16.87	glimmer3	circular_pair_4671
orf00017	3348	3548	+	2.13	glimmer3	circular_pair_4671
orf00019	3707	4186	+	2.75	glimmer3	circular_pair_4671
orf00020	4258	4404	+	2.34	glimmer3	circular_pair_4671
orf00021	4829	4942	-	5.68	glimmer3	circular_pair_4671
orf00022	5419	5538	-	0.49	glimmer3	circular_pair_4671
orf00023	5848	5979	+	1.18	glimmer3	circular_pair_4671
orf00025	6462	6671	-	2.45	glimmer3	circular_pair_4671
orf00026	7232	7396	-	3.87	glimmer3	circular_pair_4671
orf00027	8128	8334	-	1.47	glimmer3	circular_pair_4671
NA	2	136	+	NA	PHANOTATE	circular_pair_4671
NA	264	506	+	NA	PHANOTATE	circular_pair_4671
NA	660	800	+	NA	PHANOTATE	circular_pair_4671
NA	772	897	+	NA	PHANOTATE	circular_pair_4671
NA	901	1023	+	NA	PHANOTATE	circular_pair_4671
NA	1191	1637	+	NA	PHANOTATE	circular_pair_4671
NA	1720	1812	+	NA	PHANOTATE	circular_pair_4671
NA	2062	1787	-	NA	PHANOTATE	circular_pair_4671
NA	2566	2156	-	NA	PHANOTATE	circular_pair_4671
NA	2682	2563	-	NA	PHANOTATE	circular_pair_4671
NA	3210	2773	-	NA	PHANOTATE	circular_pair_4671
NA	3546	3295	-	NA	PHANOTATE	circular_pair_4671
NA	3697	3551	-	NA	PHANOTATE	circular_pair_4671
NA	3901	3716	-	NA	PHANOTATE	circular_pair_4671
NA	4151	3993	-	NA	PHANOTATE	circular_pair_4671
NA	4637	4293	-	NA	PHANOTATE	circular_pair_4671
NA	4950	4714	-	NA	PHANOTATE	circular_pair_4671
NA	5036	5287	+	NA	PHANOTATE	circular_pair_4671
NA	5403	5290	-	NA	PHANOTATE	circular_pair_4671
NA	5784	5419	-	NA	PHANOTATE	circular_pair_4671
NA	5821	5979	+	NA	PHANOTATE	circular_pair_4671
NA	6025	6144	+	NA	PHANOTATE	circular_pair_4671
NA	6144	6410	+	NA	PHANOTATE	circular_pair_4671
NA	6671	6462	-	NA	PHANOTATE	circular_pair_4671
NA	6867	6655	-	NA	PHANOTATE	circular_pair_4671
NA	6872	6985	+	NA	PHANOTATE	circular_pair_4671
NA	7066	7158	+	NA	PHANOTATE	circular_pair_4671
NA	7210	7299	+	NA	PHANOTATE	circular_pair_4671
NA	7386	7940	+	NA	PHANOTATE	circular_pair_4671
NA	8197	8093	-	NA	PHANOTATE	circular_pair_4671
NA	8479	8231	-	NA	PHANOTATE	circular_pair_4671
