ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	1596	1742	-	4.9	Prodigal_v2.6.3	circular_pair_1649
1_2	3694	3840	-	4.9	Prodigal_v2.6.3	circular_pair_1649
orf00001	200	397	+	10.01	glimmer3	circular_pair_1649
orf00003	464	589	+	19.10	glimmer3	circular_pair_1649
orf00004	564	749	+	8.01	glimmer3	circular_pair_1649
orf00005	736	870	+	13.72	glimmer3	circular_pair_1649
orf00006	897	1022	+	13.56	glimmer3	circular_pair_1649
orf00007	1029	1184	+	18.56	glimmer3	circular_pair_1649
orf00008	1159	1287	+	14.38	glimmer3	circular_pair_1649
orf00009	1490	1633	+	11.37	glimmer3	circular_pair_1649
orf00010	1615	1776	+	14.64	glimmer3	circular_pair_1649
orf00011	1751	1879	+	14.37	glimmer3	circular_pair_1649
orf00012	1866	1991	+	12.64	glimmer3	circular_pair_1649
orf00013	1998	2153	+	18.08	glimmer3	circular_pair_1649
orf00014	2128	2256	+	15.25	glimmer3	circular_pair_1649
orf00015	2404	2529	+	14.24	glimmer3	circular_pair_1649
orf00016	2536	2691	+	18.67	glimmer3	circular_pair_1649
orf00017	2721	2849	+	14.09	glimmer3	circular_pair_1649
orf00018	2836	3009	+	17.59	glimmer3	circular_pair_1649
orf00019	2996	3121	+	13.13	glimmer3	circular_pair_1649
orf00020	3128	3283	+	18.56	glimmer3	circular_pair_1649
orf00021	3473	3601	+	16.46	glimmer3	circular_pair_1649
orf00022	3588	3731	+	10.19	glimmer3	circular_pair_1649
orf00023	3713	3874	+	14.64	glimmer3	circular_pair_1649
orf00024	3849	3977	+	14.37	glimmer3	circular_pair_1649
orf00025	3964	4089	+	13.81	glimmer3	circular_pair_1649
NA	200	397	+	NA	PHANOTATE	circular_pair_1649
NA	417	542	+	NA	PHANOTATE	circular_pair_1649
NA	564	749	+	NA	PHANOTATE	circular_pair_1649
NA	736	870	+	NA	PHANOTATE	circular_pair_1649
NA	897	1022	+	NA	PHANOTATE	circular_pair_1649
NA	1029	1184	+	NA	PHANOTATE	circular_pair_1649
NA	1195	1287	+	NA	PHANOTATE	circular_pair_1649
NA	1405	1503	+	NA	PHANOTATE	circular_pair_1649
NA	1572	1664	+	NA	PHANOTATE	circular_pair_1649
NA	1651	1776	+	NA	PHANOTATE	circular_pair_1649
NA	1787	1879	+	NA	PHANOTATE	circular_pair_1649
NA	1866	1991	+	NA	PHANOTATE	circular_pair_1649
NA	1998	2153	+	NA	PHANOTATE	circular_pair_1649
NA	2164	2256	+	NA	PHANOTATE	circular_pair_1649
NA	2307	2417	+	NA	PHANOTATE	circular_pair_1649
NA	2404	2529	+	NA	PHANOTATE	circular_pair_1649
NA	2536	2691	+	NA	PHANOTATE	circular_pair_1649
NA	2757	2849	+	NA	PHANOTATE	circular_pair_1649
NA	2836	3009	+	NA	PHANOTATE	circular_pair_1649
NA	2996	3121	+	NA	PHANOTATE	circular_pair_1649
NA	3128	3283	+	NA	PHANOTATE	circular_pair_1649
NA	3258	3350	+	NA	PHANOTATE	circular_pair_1649
NA	3473	3601	+	NA	PHANOTATE	circular_pair_1649
NA	3670	3762	+	NA	PHANOTATE	circular_pair_1649
NA	3749	3874	+	NA	PHANOTATE	circular_pair_1649
NA	3885	3977	+	NA	PHANOTATE	circular_pair_1649
NA	3964	4089	+	NA	PHANOTATE	circular_pair_1649
