ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	39	164	-	17.4	Prodigal_v2.6.3	circular_pair_330
1_2	178	510	-	24.0	Prodigal_v2.6.3	circular_pair_330
1_3	536	1084	-	90.5	Prodigal_v2.6.3	circular_pair_330
1_4	1111	1416	-	47.4	Prodigal_v2.6.3	circular_pair_330
1_5	1443	2144	-	123.5	Prodigal_v2.6.3	circular_pair_330
1_6	2156	2497	-	49.4	Prodigal_v2.6.3	circular_pair_330
1_7	2502	2765	-	28.1	Prodigal_v2.6.3	circular_pair_330
1_8	2796	3089	-	49.7	Prodigal_v2.6.3	circular_pair_330
1_9	3105	3368	-	35.4	Prodigal_v2.6.3	circular_pair_330
1_10	3382	3657	-	52.7	Prodigal_v2.6.3	circular_pair_330
1_11	3881	4234	-	33.7	Prodigal_v2.6.3	circular_pair_330
1_12	4318	4704	-	68.3	Prodigal_v2.6.3	circular_pair_330
1_13	5188	5514	-	29.8	Prodigal_v2.6.3	circular_pair_330
1_14	5519	5923	-	57.3	Prodigal_v2.6.3	circular_pair_330
1_15	5928	6326	-	44.8	Prodigal_v2.6.3	circular_pair_330
orf00001	42	164	-	6.39	glimmer3	circular_pair_330
orf00002	178	510	-	6.79	glimmer3	circular_pair_330
orf00003	536	1084	-	8.84	glimmer3	circular_pair_330
orf00004	1111	1416	-	8.97	glimmer3	circular_pair_330
orf00005	1443	2144	-	11.41	glimmer3	circular_pair_330
orf00006	2156	2497	-	6.82	glimmer3	circular_pair_330
orf00007	2502	2795	-	7.27	glimmer3	circular_pair_330
orf00008	2796	3089	-	9.67	glimmer3	circular_pair_330
orf00009	3105	3368	-	9.72	glimmer3	circular_pair_330
orf00010	3382	3651	-	11.42	glimmer3	circular_pair_330
orf00011	3881	4234	-	8.75	glimmer3	circular_pair_330
orf00012	4372	4743	-	13.11	glimmer3	circular_pair_330
orf00013	5197	5514	-	7.48	glimmer3	circular_pair_330
orf00014	5519	5923	-	7.12	glimmer3	circular_pair_330
orf00015	5928	1	-	7.12	glimmer3	circular_pair_330
NA	164	42	-	NA	PHANOTATE	circular_pair_330
NA	510	178	-	NA	PHANOTATE	circular_pair_330
NA	1084	536	-	NA	PHANOTATE	circular_pair_330
NA	1416	1111	-	NA	PHANOTATE	circular_pair_330
NA	2144	1443	-	NA	PHANOTATE	circular_pair_330
NA	2497	2156	-	NA	PHANOTATE	circular_pair_330
NA	2765	2502	-	NA	PHANOTATE	circular_pair_330
NA	3089	2796	-	NA	PHANOTATE	circular_pair_330
NA	3368	3105	-	NA	PHANOTATE	circular_pair_330
NA	3657	3382	-	NA	PHANOTATE	circular_pair_330
NA	4234	3881	-	NA	PHANOTATE	circular_pair_330
NA	4704	4372	-	NA	PHANOTATE	circular_pair_330
NA	5188	5099	-	NA	PHANOTATE	circular_pair_330
NA	5514	5197	-	NA	PHANOTATE	circular_pair_330
NA	5923	5519	-	NA	PHANOTATE	circular_pair_330
NA	6326	5928	-	NA	PHANOTATE	circular_pair_330
