ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	2602	2727	-	3.5	Prodigal_v2.6.3	circular_pair_3535
1_2	2748	3137	-	40.2	Prodigal_v2.6.3	circular_pair_3535
1_3	3214	3606	-	36.0	Prodigal_v2.6.3	circular_pair_3535
1_4	3667	3903	+	3.3	Prodigal_v2.6.3	circular_pair_3535
1_5	3980	4369	+	40.2	Prodigal_v2.6.3	circular_pair_3535
1_6	4390	4515	+	3.5	Prodigal_v2.6.3	circular_pair_3535
1_7	7468	7722	+	14.2	Prodigal_v2.6.3	circular_pair_3535
1_8	7799	8188	+	40.2	Prodigal_v2.6.3	circular_pair_3535
1_9	8209	8334	+	3.5	Prodigal_v2.6.3	circular_pair_3535
1_10	11238	11762	-	64.8	Prodigal_v2.6.3	circular_pair_3535
1_11	11963	12508	+	83.7	Prodigal_v2.6.3	circular_pair_3535
1_12	12511	13035	+	64.9	Prodigal_v2.6.3	circular_pair_3535
1_13	13665	14189	-	64.9	Prodigal_v2.6.3	circular_pair_3535
1_14	14192	14737	-	83.7	Prodigal_v2.6.3	circular_pair_3535
1_15	14929	15453	+	64.9	Prodigal_v2.6.3	circular_pair_3535
orf00001	423	563	-	9.06	glimmer3	circular_pair_3535
orf00002	708	905	+	8.98	glimmer3	circular_pair_3535
orf00003	980	1111	+	5.88	glimmer3	circular_pair_3535
orf00004	1491	1610	+	13.61	glimmer3	circular_pair_3535
orf00005	2602	2727	-	13.78	glimmer3	circular_pair_3535
orf00006	3214	3606	-	2.41	glimmer3	circular_pair_3535
orf00008	4390	4515	+	13.78	glimmer3	circular_pair_3535
orf00009	5507	5626	-	13.61	glimmer3	circular_pair_3535
orf00010	6006	6137	-	5.88	glimmer3	circular_pair_3535
orf00011	6212	6409	-	8.98	glimmer3	circular_pair_3535
orf00012	6554	6694	+	9.06	glimmer3	circular_pair_3535
orf00013	7486	7722	+	0.63	glimmer3	circular_pair_3535
orf00014	8209	8334	+	13.78	glimmer3	circular_pair_3535
orf00015	9326	9445	-	13.61	glimmer3	circular_pair_3535
orf00016	9825	9956	-	5.88	glimmer3	circular_pair_3535
orf00017	10031	10228	-	8.98	glimmer3	circular_pair_3535
orf00018	10373	10513	+	9.06	glimmer3	circular_pair_3535
orf00019	11265	11762	-	2.90	glimmer3	circular_pair_3535
orf00020	11963	12508	+	2.91	glimmer3	circular_pair_3535
orf00021	12511	13008	+	2.90	glimmer3	circular_pair_3535
orf00022	13692	14189	-	2.90	glimmer3	circular_pair_3535
orf00023	14192	14737	-	2.91	glimmer3	circular_pair_3535
orf00024	14929	15426	+	2.90	glimmer3	circular_pair_3535
NA	1	111	+	NA	PHANOTATE	circular_pair_3535
NA	262	164	-	NA	PHANOTATE	circular_pair_3535
NA	563	423	-	NA	PHANOTATE	circular_pair_3535
NA	795	703	-	NA	PHANOTATE	circular_pair_3535
NA	813	905	+	NA	PHANOTATE	circular_pair_3535
NA	980	1111	+	NA	PHANOTATE	circular_pair_3535
NA	1412	1314	-	NA	PHANOTATE	circular_pair_3535
NA	1491	1610	+	NA	PHANOTATE	circular_pair_3535
NA	2096	1998	-	NA	PHANOTATE	circular_pair_3535
NA	2322	2212	-	NA	PHANOTATE	circular_pair_3535
NA	2727	2602	-	NA	PHANOTATE	circular_pair_3535
NA	3137	2748	-	NA	PHANOTATE	circular_pair_3535
NA	3606	3214	-	NA	PHANOTATE	circular_pair_3535
NA	3556	3903	+	NA	PHANOTATE	circular_pair_3535
NA	3980	4369	+	NA	PHANOTATE	circular_pair_3535
NA	4390	4515	+	NA	PHANOTATE	circular_pair_3535
NA	4795	4905	+	NA	PHANOTATE	circular_pair_3535
NA	5021	5119	+	NA	PHANOTATE	circular_pair_3535
NA	5626	5507	-	NA	PHANOTATE	circular_pair_3535
NA	5705	5803	+	NA	PHANOTATE	circular_pair_3535
NA	6137	6006	-	NA	PHANOTATE	circular_pair_3535
NA	6304	6212	-	NA	PHANOTATE	circular_pair_3535
NA	6322	6414	+	NA	PHANOTATE	circular_pair_3535
NA	6554	6694	+	NA	PHANOTATE	circular_pair_3535
NA	6855	6953	+	NA	PHANOTATE	circular_pair_3535
NA	7396	7292	-	NA	PHANOTATE	circular_pair_3535
NA	7485	7393	-	NA	PHANOTATE	circular_pair_3535
NA	7486	7722	+	NA	PHANOTATE	circular_pair_3535
NA	7799	8188	+	NA	PHANOTATE	circular_pair_3535
NA	8209	8334	+	NA	PHANOTATE	circular_pair_3535
NA	8614	8724	+	NA	PHANOTATE	circular_pair_3535
NA	8840	8938	+	NA	PHANOTATE	circular_pair_3535
NA	9445	9326	-	NA	PHANOTATE	circular_pair_3535
NA	9524	9622	+	NA	PHANOTATE	circular_pair_3535
NA	9956	9825	-	NA	PHANOTATE	circular_pair_3535
NA	10123	10031	-	NA	PHANOTATE	circular_pair_3535
NA	10141	10233	+	NA	PHANOTATE	circular_pair_3535
NA	10373	10513	+	NA	PHANOTATE	circular_pair_3535
NA	10674	10772	+	NA	PHANOTATE	circular_pair_3535
NA	11281	11111	-	NA	PHANOTATE	circular_pair_3535
NA	11762	11265	-	NA	PHANOTATE	circular_pair_3535
NA	11790	11966	+	NA	PHANOTATE	circular_pair_3535
NA	11963	12508	+	NA	PHANOTATE	circular_pair_3535
NA	12511	13008	+	NA	PHANOTATE	circular_pair_3535
NA	12995	13162	+	NA	PHANOTATE	circular_pair_3535
NA	13708	13538	-	NA	PHANOTATE	circular_pair_3535
NA	14189	13692	-	NA	PHANOTATE	circular_pair_3535
NA	14737	14192	-	NA	PHANOTATE	circular_pair_3535
NA	14822	14926	+	NA	PHANOTATE	circular_pair_3535
NA	14929	15426	+	NA	PHANOTATE	circular_pair_3535
NA	15413	15580	+	NA	PHANOTATE	circular_pair_3535
