ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	3	3662	-	398.7	Prodigal_v2.6.3	contig_2086
1_2	3681	3851	-	7.9	Prodigal_v2.6.3	contig_2086
1_3	4109	4357	-	31.3	Prodigal_v2.6.3	contig_2086
1_4	4402	4830	-	37.0	Prodigal_v2.6.3	contig_2086
1_5	4851	5972	-	135.2	Prodigal_v2.6.3	contig_2086
1_6	5976	6512	-	21.3	Prodigal_v2.6.3	contig_2086
1_7	6472	6876	-	48.6	Prodigal_v2.6.3	contig_2086
1_8	6873	7466	-	46.2	Prodigal_v2.6.3	contig_2086
1_9	7495	7893	-	29.0	Prodigal_v2.6.3	contig_2086
1_10	7919	8836	-	120.4	Prodigal_v2.6.3	contig_2086
1_11	8843	9391	-	68.5	Prodigal_v2.6.3	contig_2086
1_12	9410	10564	-	169.3	Prodigal_v2.6.3	contig_2086
1_13	10567	11007	-	59.9	Prodigal_v2.6.3	contig_2086
1_14	11035	11955	-	88.1	Prodigal_v2.6.3	contig_2086
1_15	11936	13402	-	178.0	Prodigal_v2.6.3	contig_2086
1_16	13491	14936	-	157.0	Prodigal_v2.6.3	contig_2086
1_17	14884	15462	-	62.9	Prodigal_v2.6.3	contig_2086
1_18	15462	15800	-	4.2	Prodigal_v2.6.3	contig_2086
1_19	15877	16797	-	65.3	Prodigal_v2.6.3	contig_2086
1_20	16822	17112	-	22.2	Prodigal_v2.6.3	contig_2086
1_21	17132	17314	-	10.0	Prodigal_v2.6.3	contig_2086
1_22	17549	17797	+	20.7	Prodigal_v2.6.3	contig_2086
1_23	17999	18415	+	39.7	Prodigal_v2.6.3	contig_2086
1_24	18420	18791	+	29.0	Prodigal_v2.6.3	contig_2086
1_25	18791	19231	+	35.8	Prodigal_v2.6.3	contig_2086
1_26	19241	19681	+	42.2	Prodigal_v2.6.3	contig_2086
1_27	19681	20109	+	52.8	Prodigal_v2.6.3	contig_2086
1_28	20109	20471	+	25.6	Prodigal_v2.6.3	contig_2086
1_29	20471	20914	+	39.8	Prodigal_v2.6.3	contig_2086
1_30	21073	21786	+	68.9	Prodigal_v2.6.3	contig_2086
1_31	21798	22052	+	25.1	Prodigal_v2.6.3	contig_2086
1_32	22064	22420	+	41.6	Prodigal_v2.6.3	contig_2086
1_33	22439	22789	+	30.6	Prodigal_v2.6.3	contig_2086
1_34	22803	23171	+	51.6	Prodigal_v2.6.3	contig_2086
1_35	23198	23326	+	5.1	Prodigal_v2.6.3	contig_2086
1_36	23553	24788	+	157.9	Prodigal_v2.6.3	contig_2086
1_37	24798	25685	+	98.1	Prodigal_v2.6.3	contig_2086
1_38	25704	26138	+	32.2	Prodigal_v2.6.3	contig_2086
1_39	26524	27435	+	77.5	Prodigal_v2.6.3	contig_2086
1_40	27498	27716	+	19.7	Prodigal_v2.6.3	contig_2086
1_41	27900	28283	+	28.0	Prodigal_v2.6.3	contig_2086
1_42	28301	28561	+	26.8	Prodigal_v2.6.3	contig_2086
1_43	28574	28927	+	20.2	Prodigal_v2.6.3	contig_2086
1_44	28937	29560	+	68.7	Prodigal_v2.6.3	contig_2086
1_45	29557	29907	+	30.4	Prodigal_v2.6.3	contig_2086
1_46	30321	30449	-	4.3	Prodigal_v2.6.3	contig_2086
orf00001	3681	3794	-	3.82	glimmer3	contig_2086
orf00002	3961	4104	-	7.79	glimmer3	contig_2086
orf00003	4109	4357	-	4.72	glimmer3	contig_2086
orf00005	4402	4830	-	3.03	glimmer3	contig_2086
orf00006	4851	5972	-	9.44	glimmer3	contig_2086
orf00007	5976	6488	-	4.92	glimmer3	contig_2086
orf00008	6472	6873	-	4.56	glimmer3	contig_2086
orf00009	6873	7493	-	6.36	glimmer3	contig_2086
orf00010	7495	7893	-	9.60	glimmer3	contig_2086
orf00011	7919	8836	-	9.68	glimmer3	contig_2086
orf00012	8843	9391	-	10.59	glimmer3	contig_2086
orf00013	9410	10564	-	12.61	glimmer3	contig_2086
orf00014	10567	11007	-	8.79	glimmer3	contig_2086
