ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	1	297	+	13.5	Prodigal_v2.6.3	circular_pair_2652
1_2	355	456	+	3.3	Prodigal_v2.6.3	circular_pair_2652
1_3	458	901	+	35.5	Prodigal_v2.6.3	circular_pair_2652
1_4	948	1097	-	5.6	Prodigal_v2.6.3	circular_pair_2652
1_5	2417	2722	+	34.5	Prodigal_v2.6.3	circular_pair_2652
1_6	2834	3229	+	39.0	Prodigal_v2.6.3	circular_pair_2652
1_7	3317	3607	+	24.2	Prodigal_v2.6.3	circular_pair_2652
1_8	3671	3979	+	25.1	Prodigal_v2.6.3	circular_pair_2652
1_9	4314	4631	+	30.8	Prodigal_v2.6.3	circular_pair_2652
1_10	4653	5012	+	50.4	Prodigal_v2.6.3	circular_pair_2652
1_11	5093	5494	+	56.5	Prodigal_v2.6.3	circular_pair_2652
1_12	5772	6173	-	56.5	Prodigal_v2.6.3	circular_pair_2652
1_13	6254	6613	-	50.0	Prodigal_v2.6.3	circular_pair_2652
1_14	6643	7089	-	53.0	Prodigal_v2.6.3	circular_pair_2652
1_15	7656	7946	-	24.2	Prodigal_v2.6.3	circular_pair_2652
1_16	8034	8429	-	39.0	Prodigal_v2.6.3	circular_pair_2652
1_17	8542	8847	-	34.1	Prodigal_v2.6.3	circular_pair_2652
1_18	9009	9386	-	40.3	Prodigal_v2.6.3	circular_pair_2652
1_19	10328	10903	-	67.9	Prodigal_v2.6.3	circular_pair_2652
1_20	10893	11429	-	49.1	Prodigal_v2.6.3	circular_pair_2652
1_21	11434	11748	-	20.2	Prodigal_v2.6.3	circular_pair_2652
1_22	11735	12070	-	28.6	Prodigal_v2.6.3	circular_pair_2652
1_23	12070	12318	-	29.2	Prodigal_v2.6.3	circular_pair_2652
1_24	12400	12873	-	45.4	Prodigal_v2.6.3	circular_pair_2652
1_25	12879	13043	-	9.9	Prodigal_v2.6.3	circular_pair_2652
1_26	13046	13210	-	19.6	Prodigal_v2.6.3	circular_pair_2652
1_27	13252	13470	-	10.3	Prodigal_v2.6.3	circular_pair_2652
1_28	13487	13714	-	28.7	Prodigal_v2.6.3	circular_pair_2652
1_29	13745	14248	-	52.3	Prodigal_v2.6.3	circular_pair_2652
1_30	14443	14601	-	22.7	Prodigal_v2.6.3	circular_pair_2652
1_31	14776	15306	+	58.4	Prodigal_v2.6.3	circular_pair_2652
1_32	15309	15770	+	50.9	Prodigal_v2.6.3	circular_pair_2652
1_33	15812	15976	+	19.6	Prodigal_v2.6.3	circular_pair_2652
1_34	15979	16143	+	9.9	Prodigal_v2.6.3	circular_pair_2652
1_35	16149	16622	+	45.4	Prodigal_v2.6.3	circular_pair_2652
1_36	16704	16967	+	18.1	Prodigal_v2.6.3	circular_pair_2652
1_37	18259	18378	+	3.1	Prodigal_v2.6.3	circular_pair_2652
1_38	22696	22785	-	4.5	Prodigal_v2.6.3	circular_pair_2652
1_39	30696	30827	+	4.0	Prodigal_v2.6.3	circular_pair_2652
1_40	31869	32039	-	1.7	Prodigal_v2.6.3	circular_pair_2652
1_41	32134	32268	+	3.1	Prodigal_v2.6.3	circular_pair_2652
1_42	32270	32383	+	3.4	Prodigal_v2.6.3	circular_pair_2652
1_43	32502	32720	+	12.0	Prodigal_v2.6.3	circular_pair_2652
