ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	3	452	+	35.5	Prodigal_v2.6.3	contig_757
1_2	454	1053	+	54.2	Prodigal_v2.6.3	contig_757
1_3	1067	1348	+	12.8	Prodigal_v2.6.3	contig_757
1_4	1432	1848	+	19.8	Prodigal_v2.6.3	contig_757
1_5	2468	3691	+	141.0	Prodigal_v2.6.3	contig_757
1_6	3688	3828	+	-0.4	Prodigal_v2.6.3	contig_757
1_7	3939	4067	-	0.8	Prodigal_v2.6.3	contig_757
1_8	4064	4858	-	80.3	Prodigal_v2.6.3	contig_757
1_9	5064	5447	-	30.5	Prodigal_v2.6.3	contig_757
1_10	5450	5644	-	19.6	Prodigal_v2.6.3	contig_757
1_11	5657	5926	-	18.7	Prodigal_v2.6.3	contig_757
1_12	6112	6408	-	19.1	Prodigal_v2.6.3	contig_757
1_13	6392	6658	-	32.7	Prodigal_v2.6.3	contig_757
1_14	6651	6968	-	38.9	Prodigal_v2.6.3	contig_757
1_15	7002	7163	-	4.8	Prodigal_v2.6.3	contig_757
1_16	7178	7411	-	17.1	Prodigal_v2.6.3	contig_757
1_17	7480	7689	-	24.8	Prodigal_v2.6.3	contig_757
1_18	7948	8193	+	32.3	Prodigal_v2.6.3	contig_757
1_19	8298	8705	+	30.9	Prodigal_v2.6.3	contig_757
1_20	8766	9443	+	65.0	Prodigal_v2.6.3	contig_757
1_21	9409	9612	+	5.9	Prodigal_v2.6.3	contig_757
1_22	9616	9798	+	12.1	Prodigal_v2.6.3	contig_757
1_23	9791	10129	+	32.6	Prodigal_v2.6.3	contig_757
1_24	10113	10298	+	29.0	Prodigal_v2.6.3	contig_757
orf00001	10113	15	+	3.46	glimmer3	contig_757
orf00002	12	452	+	5.81	glimmer3	contig_757
orf00003	454	1053	+	7.41	glimmer3	contig_757
orf00004	1067	1348	+	6.24	glimmer3	contig_757
orf00005	1432	1848	+	3.95	glimmer3	contig_757
orf00007	2314	2451	+	4.63	glimmer3	contig_757
orf00008	2432	3691	+	11.00	glimmer3	contig_757
orf00009	3688	3828	+	1.31	glimmer3	contig_757
orf00010	3939	4067	-	2.87	glimmer3	contig_757
orf00011	4064	4912	-	11.35	glimmer3	contig_757
orf00012	4906	5070	-	3.57	glimmer3	contig_757
orf00013	5064	5447	-	10.13	glimmer3	contig_757
orf00014	5450	5644	-	5.99	glimmer3	contig_757
orf00015	5657	5932	-	5.22	glimmer3	contig_757
orf00017	6392	6658	-	5.18	glimmer3	contig_757
orf00018	6651	6968	-	5.66	glimmer3	contig_757
orf00019	7178	7468	-	6.43	glimmer3	contig_757
orf00020	7480	7689	-	7.84	glimmer3	contig_757
orf00021	7948	8193	+	6.05	glimmer3	contig_757
orf00022	8298	8705	+	5.73	glimmer3	contig_757
orf00024	8817	9443	+	3.22	glimmer3	contig_757
orf00025	9616	9798	+	1.94	glimmer3	contig_757
orf00026	9791	10129	+	4.95	glimmer3	contig_757
NA	3	452	+	NA	PHANOTATE	contig_757
NA	454	1053	+	NA	PHANOTATE	contig_757
NA	1067	1348	+	NA	PHANOTATE	contig_757
NA	1432	1848	+	NA	PHANOTATE	contig_757
NA	1841	1966	+	NA	PHANOTATE	contig_757
NA	1993	2088	+	NA	PHANOTATE	contig_757
NA	2109	2207	+	NA	PHANOTATE	contig_757
NA	2314	2451	+	NA	PHANOTATE	contig_757
NA	2468	3691	+	NA	PHANOTATE	contig_757
NA	3688	3828	+	NA	PHANOTATE	contig_757
NA	3916	3812	-	NA	PHANOTATE	contig_757
NA	4067	3939	-	NA	PHANOTATE	contig_757
NA	4870	4064	-	NA	PHANOTATE	contig_757
NA	5070	4906	-	NA	PHANOTATE	contig_757
NA	5447	5064	-	NA	PHANOTATE	contig_757
NA	5644	5450	-	NA	PHANOTATE	contig_757
NA	5926	5657	-	NA	PHANOTATE	contig_757
NA	6107	5979	-	NA	PHANOTATE	contig_757
NA	6408	6112	-	NA	PHANOTATE	contig_757
NA	6658	6392	-	NA	PHANOTATE	contig_757
NA	6941	6651	-	NA	PHANOTATE	contig_757
NA	7143	6976	-	NA	PHANOTATE	contig_757
NA	7411	7178	-	NA	PHANOTATE	contig_757
NA	7689	7480	-	NA	PHANOTATE	contig_757
NA	7811	7719	-	NA	PHANOTATE	contig_757
NA	7948	8193	+	NA	PHANOTATE	contig_757
NA	8298	8705	+	NA	PHANOTATE	contig_757
NA	8766	9443	+	NA	PHANOTATE	contig_757
NA	9418	9612	+	NA	PHANOTATE	contig_757
NA	9616	9798	+	NA	PHANOTATE	contig_757
NA	9821	10129	+	NA	PHANOTATE	contig_757
NA	10113	10298	+	NA	PHANOTATE	contig_757
