#id:	circular_pair_4265
#START	STOP	FRAME	CONTIG	SCORE
3	98	+	circular_pair_4265	-4.063669166484061297343732675	
125	226	+	circular_pair_4265	-3.324431655161190907991895518	
477	346	-	circular_pair_4265	-0.3369992363021543249048126685	
441	704	+	circular_pair_4265	-26.94493215084107829525635265	
721	828	+	circular_pair_4265	-0.5536914752382345269426756013	
1016	906	-	circular_pair_4265	-8.462446181312821129898337524	
1145	1041	-	circular_pair_4265	-1.271685897833916070077024460	
1286	1170	-	circular_pair_4265	-0.3043922661997258424922042466	
1500	1658	+	circular_pair_4265	-5.237901363605067788203173632	
1685	1849	+	circular_pair_4265	-0.7252413755392872419065163539	
1986	2078	+	circular_pair_4265	-0.1060066034758717143524192849	
2228	2091	-	circular_pair_4265	-8.980521199853316325780462481	
2448	2281	-	circular_pair_4265	-10.81596318751228096092251073	
2506	2700	+	circular_pair_4265	-0.2089102330623842604784551760	
2989	2819	-	circular_pair_4265	-47.43606174038112831283363382	
3214	3104	-	circular_pair_4265	-0.1994041860355175095733461241	
3310	3221	-	circular_pair_4265	-3.318424538618327273215924350	
3562	3320	-	circular_pair_4265	-328.2456759152237318666500625	
3812	3714	-	circular_pair_4265	-0.1059340076118997344743479503	
3916	3809	-	circular_pair_4265	-5.153039031267426952757184705	
3980	4093	+	circular_pair_4265	-27.19960234099609562153418529	
4121	4270	+	circular_pair_4265	-4.249147877816082158038032273	
4441	4554	+	circular_pair_4265	-0.2533598489246573937457072315	
4659	4561	-	circular_pair_4265	-0.2844622849239525750500702858	
4753	4646	-	circular_pair_4265	-0.2927329398427923904211854144	
4991	4743	-	circular_pair_4265	-5.225977748066771350949675743	
5125	4982	-	circular_pair_4265	-1.872131288266910507273946963	
5305	5198	-	circular_pair_4265	-0.1371384007723972033436380854	
5438	5337	-	circular_pair_4265	-0.1137645595802395402273771411	
5622	5500	-	circular_pair_4265	-0.3744670090037948691788757754	
6001	5750	-	circular_pair_4265	-7.358364281072627195551732799	
