ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	3	671	-	39.7	Prodigal_v2.6.3	circular_read_326
1_2	620	856	-	23.4	Prodigal_v2.6.3	circular_read_326
1_3	1135	1458	-	15.5	Prodigal_v2.6.3	circular_read_326
1_4	1572	1823	-	22.9	Prodigal_v2.6.3	circular_read_326
1_5	1835	2518	-	36.2	Prodigal_v2.6.3	circular_read_326
1_6	2496	2849	-	13.4	Prodigal_v2.6.3	circular_read_326
1_7	2962	3306	-	1.8	Prodigal_v2.6.3	circular_read_326
1_8	3420	3671	-	18.0	Prodigal_v2.6.3	circular_read_326
orf00003	1135	1851	-	3.60	glimmer3	circular_read_326
orf00004	1835	2554	-	5.13	glimmer3	circular_read_326
orf00006	2962	3378	-	2.71	glimmer3	circular_read_326
orf00007	3420	686	-	3.28	glimmer3	circular_read_326
NA	671	3	-	NA	PHANOTATE	circular_read_326
NA	862	620	-	NA	PHANOTATE	circular_read_326
NA	1027	875	-	NA	PHANOTATE	circular_read_326
NA	1851	1135	-	NA	PHANOTATE	circular_read_326
NA	2554	1835	-	NA	PHANOTATE	circular_read_326
NA	2873	2496	-	NA	PHANOTATE	circular_read_326
NA	3699	2962	-	NA	PHANOTATE	circular_read_326
