ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	2	409	+	28.5	Prodigal_v2.6.3	contig_1891
1_2	616	1236	-	76.4	Prodigal_v2.6.3	contig_1891
1_3	1247	1750	-	27.3	Prodigal_v2.6.3	contig_1891
1_4	1992	2612	+	76.4	Prodigal_v2.6.3	contig_1891
1_5	2819	3589	-	61.4	Prodigal_v2.6.3	contig_1891
1_6	3769	4098	-	35.4	Prodigal_v2.6.3	contig_1891
1_7	4100	4903	-	122.0	Prodigal_v2.6.3	contig_1891
1_8	6144	6281	-	4.3	Prodigal_v2.6.3	contig_1891
1_9	6244	6408	-	9.7	Prodigal_v2.6.3	contig_1891
1_10	6535	6822	-	35.4	Prodigal_v2.6.3	contig_1891
1_11	6828	7121	-	43.5	Prodigal_v2.6.3	contig_1891
1_12	7198	7386	-	16.1	Prodigal_v2.6.3	contig_1891
1_13	7398	7814	-	39.6	Prodigal_v2.6.3	contig_1891
1_14	8037	8405	-	51.3	Prodigal_v2.6.3	contig_1891
1_15	8473	9270	-	85.9	Prodigal_v2.6.3	contig_1891
1_16	9257	9622	-	47.2	Prodigal_v2.6.3	contig_1891
1_17	9654	9884	-	6.8	Prodigal_v2.6.3	contig_1891
1_18	9897	10280	-	29.9	Prodigal_v2.6.3	contig_1891
1_19	10258	10416	-	9.0	Prodigal_v2.6.3	contig_1891
1_20	10409	10906	-	77.2	Prodigal_v2.6.3	contig_1891
1_21	10918	11259	-	31.6	Prodigal_v2.6.3	contig_1891
1_22	11284	12927	-	225.4	Prodigal_v2.6.3	contig_1891
1_23	12893	13099	-	23.1	Prodigal_v2.6.3	contig_1891
1_24	13099	14103	-	129.2	Prodigal_v2.6.3	contig_1891
1_25	14137	15168	+	131.4	Prodigal_v2.6.3	contig_1891
1_26	15168	15374	+	23.1	Prodigal_v2.6.3	contig_1891
1_27	15340	16983	+	225.4	Prodigal_v2.6.3	contig_1891
1_28	17008	17349	+	31.6	Prodigal_v2.6.3	contig_1891
1_29	17361	17858	+	77.2	Prodigal_v2.6.3	contig_1891
1_30	17851	18009	+	9.0	Prodigal_v2.6.3	contig_1891
1_31	17987	18370	+	29.9	Prodigal_v2.6.3	contig_1891
1_32	18383	18613	+	6.8	Prodigal_v2.6.3	contig_1891
1_33	18645	19010	+	47.2	Prodigal_v2.6.3	contig_1891
1_34	18997	19794	+	85.9	Prodigal_v2.6.3	contig_1891
1_35	19862	20230	+	51.3	Prodigal_v2.6.3	contig_1891
1_36	20453	20869	+	39.6	Prodigal_v2.6.3	contig_1891
1_37	20881	21069	+	16.1	Prodigal_v2.6.3	contig_1891
1_38	21146	21439	+	43.5	Prodigal_v2.6.3	contig_1891
1_39	21445	21732	+	35.4	Prodigal_v2.6.3	contig_1891
1_40	21859	22023	+	9.7	Prodigal_v2.6.3	contig_1891
1_41	21986	22219	+	24.7	Prodigal_v2.6.3	contig_1891
1_42	23395	24165	+	98.3	Prodigal_v2.6.3	contig_1891
1_43	24167	24496	+	35.4	Prodigal_v2.6.3	contig_1891
orf00001	149	409	+	4.13	glimmer3	contig_1891
orf00002	616	1236	-	10.95	glimmer3	contig_1891
orf00003	1247	1750	-	2.76	glimmer3	contig_1891
orf00004	1790	1981	+	3.95	glimmer3	contig_1891
orf00005	1992	2612	+	10.95	glimmer3	contig_1891
orf00006	2819	3589	-	5.54	glimmer3	contig_1891
orf00008	3769	4107	-	13.71	glimmer3	contig_1891
orf00009	4100	4903	-	10.58	glimmer3	contig_1891
orf00014	5782	5970	-	3.62	glimmer3	contig_1891
orf00015	6144	6281	-	5.84	glimmer3	contig_1891
orf00016	6244	6408	-	5.37	glimmer3	contig_1891
orf00018	6535	6822	-	13.35	glimmer3	contig_1891
orf00019	6828	7121	-	14.10	glimmer3	contig_1891
orf00020	7198	7386	-	0.28	glimmer3	contig_1891
orf00021	7398	7610	-	10.16	glimmer3	contig_1891
orf00022	8037	8405	-	10.98	glimmer3	contig_1891
orf00023	8473	9270	-	4.42	glimmer3	contig_1891
orf00024	9257	9622	-	5.57	glimmer3	contig_1891
orf00025	9654	9884	-	10.42	glimmer3	contig_1891
orf00026	9897	10280	-	8.81	glimmer3	contig_1891
orf00027	10258	10416	-	0.19	glimmer3	contig_1891
orf00028	10409	10906	-	14.34	glimmer3	contig_1891
orf00029	10918	11271	-	12.28	glimmer3	contig_1891
orf00030	11284	12915	-	15.07	glimmer3	contig_1891
orf00031	12893	13099	-	4.76	glimmer3	contig_1891
orf00032	13099	14118	-	13.86	glimmer3	contig_1891
orf00033	14149	15168	+	13.86	glimmer3	contig_1891
orf00034	15168	15374	+	4.76	glimmer3	contig_1891
orf00035	15340	16983	+	14.94	glimmer3	contig_1891
orf00036	16996	17349	+	12.28	glimmer3	contig_1891
orf00037	17361	17858	+	14.34	glimmer3	contig_1891
orf00039	17987	18370	+	8.81	glimmer3	contig_1891
orf00040	18383	18613	+	10.42	glimmer3	contig_1891
orf00041	18645	19010	+	5.57	glimmer3	contig_1891
orf00042	18997	19794	+	4.16	glimmer3	contig_1891
orf00043	19862	20230	+	10.98	glimmer3	contig_1891
orf00044	20657	20869	+	10.16	glimmer3	contig_1891
orf00045	20881	21069	+	0.28	glimmer3	contig_1891
orf00046	21146	21439	+	14.10	glimmer3	contig_1891
orf00047	21445	21732	+	13.35	glimmer3	contig_1891
orf00048	21859	22023	+	5.37	glimmer3	contig_1891
orf00050	22016	22219	+	7.00	glimmer3	contig_1891
orf00051	22296	22484	+	3.62	glimmer3	contig_1891
orf00053	23395	24165	+	10.44	glimmer3	contig_1891
orf00054	24158	24496	+	13.62	glimmer3	contig_1891
NA	2	409	+	NA	PHANOTATE	contig_1891
NA	590	423	-	NA	PHANOTATE	contig_1891
NA	1236	616	-	NA	PHANOTATE	contig_1891
NA	1750	1247	-	NA	PHANOTATE	contig_1891
NA	1778	1981	+	NA	PHANOTATE	contig_1891
NA	1992	2612	+	NA	PHANOTATE	contig_1891
NA	2638	2805	+	NA	PHANOTATE	contig_1891
NA	3568	2819	-	NA	PHANOTATE	contig_1891
NA	3668	3543	-	NA	PHANOTATE	contig_1891
NA	4098	3769	-	NA	PHANOTATE	contig_1891
NA	4903	4100	-	NA	PHANOTATE	contig_1891
NA	5024	5155	+	NA	PHANOTATE	contig_1891
