#id:	circular_pair_978
#START	STOP	FRAME	CONTIG	SCORE
137	36	-	circular_pair_978	-3.424767594030200900528352408	
132	314	+	circular_pair_978	-7.394328543930138158760041963	
321	986	+	circular_pair_978	-496988.1851583472877969946519	
1015	1185	+	circular_pair_978	-66.78522672660386203695895040	
1198	1314	+	circular_pair_978	-49.49540932420679887292368728	
1322	1624	+	circular_pair_978	-2369.192657930250087522700622	
1668	2099	+	circular_pair_978	-8114.403573443623226568498305	
2090	2545	+	circular_pair_978	-651.9440201512883734299688606	
2529	2705	+	circular_pair_978	-0.6307880904009410911050336123	
2901	2776	-	circular_pair_978	-0.2606332960201378213016471431	
2915	3064	+	circular_pair_978	-369.9758114187106481790222526	
3130	3261	+	circular_pair_978	-0.4495802001472844136622895667	
3305	3418	+	circular_pair_978	-1.237822676315217638804114647	
4301	3744	-	circular_pair_978	-2995671.389473938991567915503	
4638	4288	-	circular_pair_978	-13044.35875679698615434793148	
4759	4652	-	circular_pair_978	-8.512745643311850500901540489	
