ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	2	343	+	32.6	Prodigal_v2.6.3	contig_2729
1_2	333	617	+	8.8	Prodigal_v2.6.3	contig_2729
1_3	620	1174	+	59.4	Prodigal_v2.6.3	contig_2729
1_4	1212	4142	+	351.9	Prodigal_v2.6.3	contig_2729
1_5	4109	4570	+	32.9	Prodigal_v2.6.3	contig_2729
1_6	4657	4887	+	4.8	Prodigal_v2.6.3	contig_2729
1_7	5003	5779	-	102.5	Prodigal_v2.6.3	contig_2729
1_8	5817	6371	-	59.4	Prodigal_v2.6.3	contig_2729
1_9	6374	7663	-	160.2	Prodigal_v2.6.3	contig_2729
1_10	7650	8036	-	38.7	Prodigal_v2.6.3	contig_2729
1_11	8037	8486	-	55.0	Prodigal_v2.6.3	contig_2729
1_12	8506	9546	-	86.6	Prodigal_v2.6.3	contig_2729
1_13	9693	10733	+	86.6	Prodigal_v2.6.3	contig_2729
1_14	10753	11202	+	55.0	Prodigal_v2.6.3	contig_2729
1_15	11203	11589	+	38.7	Prodigal_v2.6.3	contig_2729
1_16	11576	12865	+	160.2	Prodigal_v2.6.3	contig_2729
1_17	12868	13422	+	59.4	Prodigal_v2.6.3	contig_2729
1_18	13460	15349	+	242.0	Prodigal_v2.6.3	contig_2729
1_19	15838	16398	+	51.7	Prodigal_v2.6.3	contig_2729
1_20	16365	16826	+	32.9	Prodigal_v2.6.3	contig_2729
1_21	16913	17143	+	4.8	Prodigal_v2.6.3	contig_2729
1_22	17162	17719	+	84.1	Prodigal_v2.6.3	contig_2729
1_23	17719	18807	+	114.8	Prodigal_v2.6.3	contig_2729
1_24	19532	19849	-	30.0	Prodigal_v2.6.3	contig_2729
1_25	19852	20436	-	26.7	Prodigal_v2.6.3	contig_2729
1_26	20600	20854	+	7.1	Prodigal_v2.6.3	contig_2729
1_27	20857	21174	+	30.0	Prodigal_v2.6.3	contig_2729
1_28	21900	22988	-	114.8	Prodigal_v2.6.3	contig_2729
1_29	22988	23545	-	84.1	Prodigal_v2.6.3	contig_2729
1_30	23564	23794	-	4.8	Prodigal_v2.6.3	contig_2729
1_31	23881	24342	-	32.8	Prodigal_v2.6.3	contig_2729
1_32	24309	24782	-	29.2	Prodigal_v2.6.3	contig_2729
1_33	25373	25825	-	10.6	Prodigal_v2.6.3	contig_2729
orf00001	25843	343	+	14.22	glimmer3	contig_2729
orf00002	333	617	+	10.36	glimmer3	contig_2729
orf00003	620	1174	+	16.25	glimmer3	contig_2729
orf00004	1212	4142	+	7.80	glimmer3	contig_2729
orf00005	4109	4570	+	1.45	glimmer3	contig_2729
orf00006	4702	4887	+	1.79	glimmer3	contig_2729
orf00007	4906	5028	+	12.84	glimmer3	contig_2729
orf00008	5003	5779	-	12.02	glimmer3	contig_2729
orf00009	5817	6371	-	16.25	glimmer3	contig_2729
orf00010	6374	7663	-	14.73	glimmer3	contig_2729
orf00011	7650	8036	-	13.41	glimmer3	contig_2729
orf00012	8037	8486	-	13.64	glimmer3	contig_2729
orf00013	8506	9546	-	12.23	glimmer3	contig_2729
orf00014	9693	10733	+	12.23	glimmer3	contig_2729
orf00015	10753	11202	+	13.64	glimmer3	contig_2729
orf00016	11203	11589	+	13.41	glimmer3	contig_2729
orf00017	11576	12865	+	14.74	glimmer3	contig_2729
orf00018	12868	13422	+	16.25	glimmer3	contig_2729
orf00019	13460	15349	+	12.14	glimmer3	contig_2729
orf00020	15838	16398	+	2.91	glimmer3	contig_2729
orf00021	16365	16826	+	1.45	glimmer3	contig_2729
orf00022	16958	17143	+	1.79	glimmer3	contig_2729
orf00023	17162	17719	+	14.63	glimmer3	contig_2729
orf00024	17719	18807	+	12.75	glimmer3	contig_2729
orf00026	19852	20478	-	5.96	glimmer3	contig_2729
orf00027	20600	20854	+	6.08	glimmer3	contig_2729
orf00029	21900	22988	-	12.75	glimmer3	contig_2729
orf00030	22988	23545	-	14.63	glimmer3	contig_2729
orf00031	23564	23749	-	1.79	glimmer3	contig_2729
orf00032	23881	24297	-	1.42	glimmer3	contig_2729
orf00033	24309	24782	-	2.51	glimmer3	contig_2729
orf00034	25373	25825	-	9.14	glimmer3	contig_2729
NA	2	343	+	NA	PHANOTATE	contig_2729
NA	273	617	+	NA	PHANOTATE	contig_2729
NA	620	1174	+	NA	PHANOTATE	contig_2729
NA	1212	4142	+	NA	PHANOTATE	contig_2729
NA	4154	4570	+	NA	PHANOTATE	contig_2729
NA	4657	4887	+	NA	PHANOTATE	contig_2729
NA	4906	5028	+	NA	PHANOTATE	contig_2729
NA	5779	5003	-	NA	PHANOTATE	contig_2729
NA	6371	5817	-	NA	PHANOTATE	contig_2729
NA	7663	6374	-	NA	PHANOTATE	contig_2729
NA	7970	7650	-	NA	PHANOTATE	contig_2729
