ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	2	73	-	5.0	Prodigal_v2.6.3	circular_pair_2710
1_2	106	855	+	46.3	Prodigal_v2.6.3	circular_pair_2710
1_3	866	1093	+	3.5	Prodigal_v2.6.3	circular_pair_2710
1_4	1090	1311	+	-5.1	Prodigal_v2.6.3	circular_pair_2710
1_5	3827	4084	-	1.8	Prodigal_v2.6.3	circular_pair_2710
1_6	4975	5229	+	8.7	Prodigal_v2.6.3	circular_pair_2710
1_7	5232	5465	+	3.2	Prodigal_v2.6.3	circular_pair_2710
1_8	5488	5577	+	-0.4	Prodigal_v2.6.3	circular_pair_2710
1_9	5745	5867	+	7.5	Prodigal_v2.6.3	circular_pair_2710
1_10	6779	6952	+	1.2	Prodigal_v2.6.3	circular_pair_2710
1_11	7418	7534	+	8.5	Prodigal_v2.6.3	circular_pair_2710
1_12	8104	8292	+	7.6	Prodigal_v2.6.3	circular_pair_2710
1_13	8833	8937	+	2.7	Prodigal_v2.6.3	circular_pair_2710
1_14	8949	9059	+	6.0	Prodigal_v2.6.3	circular_pair_2710
1_15	12707	12877	+	4.4	Prodigal_v2.6.3	circular_pair_2710
1_16	13145	13516	-	12.4	Prodigal_v2.6.3	circular_pair_2710
1_17	13667	13969	-	23.8	Prodigal_v2.6.3	circular_pair_2710
1_18	14109	14453	-	23.8	Prodigal_v2.6.3	circular_pair_2710
1_19	14523	14741	+	18.5	Prodigal_v2.6.3	circular_pair_2710
1_20	15668	15868	+	5.1	Prodigal_v2.6.3	circular_pair_2710
1_21	16102	16350	-	3.5	Prodigal_v2.6.3	circular_pair_2710
1_22	16769	16963	-	7.9	Prodigal_v2.6.3	circular_pair_2710
1_23	17668	18078	-	13.6	Prodigal_v2.6.3	circular_pair_2710
1_24	18259	18561	-	10.6	Prodigal_v2.6.3	circular_pair_2710
1_25	18548	18682	-	3.1	Prodigal_v2.6.3	circular_pair_2710
1_26	18753	19157	-	35.5	Prodigal_v2.6.3	circular_pair_2710
1_27	19953	20174	+	5.2	Prodigal_v2.6.3	circular_pair_2710
1_28	21560	21697	+	2.0	Prodigal_v2.6.3	circular_pair_2710
1_29	21768	22190	+	23.0	Prodigal_v2.6.3	circular_pair_2710
1_30	22368	22907	+	23.4	Prodigal_v2.6.3	circular_pair_2710
1_31	23499	24590	-	57.4	Prodigal_v2.6.3	circular_pair_2710
1_32	24845	25084	+	10.7	Prodigal_v2.6.3	circular_pair_2710
1_33	25347	25751	-	39.5	Prodigal_v2.6.3	circular_pair_2710
1_34	25821	26165	+	24.3	Prodigal_v2.6.3	circular_pair_2710
1_35	26305	26607	+	23.8	Prodigal_v2.6.3	circular_pair_2710
orf00001	106	855	+	9.56	glimmer3	circular_pair_2710
orf00003	1017	1301	-	4.94	glimmer3	circular_pair_2710
orf00006	1487	1651	+	2.07	glimmer3	circular_pair_2710
orf00008	1651	1803	+	1.69	glimmer3	circular_pair_2710
orf00010	1817	1954	+	2.18	glimmer3	circular_pair_2710
orf00011	2087	2350	+	5.14	glimmer3	circular_pair_2710
orf00013	2558	2686	+	3.00	glimmer3	circular_pair_2710
orf00015	2701	2814	+	2.53	glimmer3	circular_pair_2710
orf00017	2894	3013	+	1.11	glimmer3	circular_pair_2710
orf00019	3035	3175	-	5.20	glimmer3	circular_pair_2710
orf00021	3298	3579	-	7.09	glimmer3	circular_pair_2710
orf00024	3827	4084	-	6.07	glimmer3	circular_pair_2710
orf00025	4051	4173	-	1.21	glimmer3	circular_pair_2710
orf00026	4217	4390	-	1.64	glimmer3	circular_pair_2710
orf00029	4494	4625	-	2.63	glimmer3	circular_pair_2710
orf00033	4975	5229	+	7.48	glimmer3	circular_pair_2710
orf00034	5259	5465	+	3.68	glimmer3	circular_pair_2710
orf00036	5436	5555	-	0.86	glimmer3	circular_pair_2710
orf00037	5631	5756	-	1.08	glimmer3	circular_pair_2710
orf00038	5745	5867	+	2.23	glimmer3	circular_pair_2710
orf00041	6167	6367	-	3.45	glimmer3	circular_pair_2710
orf00042	6403	6633	-	3.77	glimmer3	circular_pair_2710
orf00047	6845	7156	-	2.61	glimmer3	circular_pair_2710
orf00048	7195	7752	-	2.49	glimmer3	circular_pair_2710
orf00049	7835	7987	-	2.90	glimmer3	circular_pair_2710
orf00051	8004	8123	-	3.41	glimmer3	circular_pair_2710
orf00052	8104	8292	+	2.17	glimmer3	circular_pair_2710
orf00054	8420	8707	-	2.04	glimmer3	circular_pair_2710
orf00055	8748	8945	-	1.59	glimmer3	circular_pair_2710
orf00057	8927	9190	-	4.12	glimmer3	circular_pair_2710
orf00058	9141	9332	-	3.26	glimmer3	circular_pair_2710
orf00061	9517	9648	-	4.75	glimmer3	circular_pair_2710
orf00063	9764	9907	-	1.79	glimmer3	circular_pair_2710
orf00064	10002	10151	-	4.39	glimmer3	circular_pair_2710
