ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	1	117	+	4.7	Prodigal_v2.6.3	circular_read_1073
1_2	122	490	+	22.0	Prodigal_v2.6.3	circular_read_1073
1_3	679	1254	+	19.3	Prodigal_v2.6.3	circular_read_1073
1_4	1429	1872	+	2.2	Prodigal_v2.6.3	circular_read_1073
1_5	1949	2173	+	16.7	Prodigal_v2.6.3	circular_read_1073
1_6	2243	2500	-	9.1	Prodigal_v2.6.3	circular_read_1073
1_7	2507	2791	-	14.5	Prodigal_v2.6.3	circular_read_1073
1_8	2914	3600	-	22.6	Prodigal_v2.6.3	circular_read_1073
1_9	3742	4038	-	5.1	Prodigal_v2.6.3	circular_read_1073
1_10	4331	4591	-	24.3	Prodigal_v2.6.3	circular_read_1073
1_11	4801	5625	-	56.2	Prodigal_v2.6.3	circular_read_1073
1_12	5604	5789	-	15.7	Prodigal_v2.6.3	circular_read_1073
1_13	5921	6193	-	3.8	Prodigal_v2.6.3	circular_read_1073
1_14	6341	6538	-	8.9	Prodigal_v2.6.3	circular_read_1073
1_15	6549	6881	-	11.1	Prodigal_v2.6.3	circular_read_1073
1_16	6878	7054	-	11.3	Prodigal_v2.6.3	circular_read_1073
1_17	9040	9189	+	5.1	Prodigal_v2.6.3	circular_read_1073
1_18	9807	10049	+	6.3	Prodigal_v2.6.3	circular_read_1073
1_19	10149	10886	+	39.4	Prodigal_v2.6.3	circular_read_1073
1_20	10898	11536	+	52.3	Prodigal_v2.6.3	circular_read_1073
1_21	11645	11881	+	1.6	Prodigal_v2.6.3	circular_read_1073
1_22	12250	12648	-	1.6	Prodigal_v2.6.3	circular_read_1073
1_23	12850	12990	+	8.9	Prodigal_v2.6.3	circular_read_1073
1_24	13360	13455	+	0.9	Prodigal_v2.6.3	circular_read_1073
1_25	13734	13859	+	7.7	Prodigal_v2.6.3	circular_read_1073
1_26	13921	14064	+	14.0	Prodigal_v2.6.3	circular_read_1073
1_27	14814	14924	+	2.5	Prodigal_v2.6.3	circular_read_1073
1_28	15682	15780	+	5.2	Prodigal_v2.6.3	circular_read_1073
1_29	15986	16141	+	14.7	Prodigal_v2.6.3	circular_read_1073
1_30	17034	17177	+	9.0	Prodigal_v2.6.3	circular_read_1073
1_31	17233	17904	+	41.2	Prodigal_v2.6.3	circular_read_1073
1_32	18191	18289	+	4.0	Prodigal_v2.6.3	circular_read_1073
1_33	19746	19973	+	10.7	Prodigal_v2.6.3	circular_read_1073
1_34	20504	20686	+	6.4	Prodigal_v2.6.3	circular_read_1073
1_35	22085	22327	-	2.0	Prodigal_v2.6.3	circular_read_1073
1_36	22635	23039	-	12.1	Prodigal_v2.6.3	circular_read_1073
1_37	23139	23300	-	4.5	Prodigal_v2.6.3	circular_read_1073
1_38	23917	24105	-	4.9	Prodigal_v2.6.3	circular_read_1073
1_39	24247	24420	-	3.2	Prodigal_v2.6.3	circular_read_1073
1_40	24517	24744	+	5.7	Prodigal_v2.6.3	circular_read_1073
1_41	25070	25372	+	22.6	Prodigal_v2.6.3	circular_read_1073
1_42	26033	26365	+	11.1	Prodigal_v2.6.3	circular_read_1073
1_43	26376	26732	+	14.4	Prodigal_v2.6.3	circular_read_1073
1_44	26787	27062	+	5.4	Prodigal_v2.6.3	circular_read_1073
1_45	27126	27227	+	3.2	Prodigal_v2.6.3	circular_read_1073
1_46	27521	28117	+	27.8	Prodigal_v2.6.3	circular_read_1073
1_47	28327	28578	+	27.2	Prodigal_v2.6.3	circular_read_1073
orf00001	371	490	+	0.00	glimmer3	circular_read_1073
orf00002	679	1254	+	2.91	glimmer3	circular_read_1073
orf00005	2914	3600	-	2.82	glimmer3	circular_read_1073
orf00007	3959	4078	-	0.00	glimmer3	circular_read_1073
orf00009	4801	5625	-	2.94	glimmer3	circular_read_1073
orf00010	5604	5789	-	4.62	glimmer3	circular_read_1073
orf00011	6364	6534	-	1.14	glimmer3	circular_read_1073
orf00014	7002	7130	-	1.54	glimmer3	circular_read_1073
orf00015	7861	7977	-	2.73	glimmer3	circular_read_1073
orf00019	10053	10886	+	2.86	glimmer3	circular_read_1073
orf00020	10898	11536	+	2.92	glimmer3	circular_read_1073
orf00021	12126	12329	+	0.27	glimmer3	circular_read_1073
orf00022	12664	12810	+	11.30	glimmer3	circular_read_1073
orf00023	12800	12922	+	7.15	glimmer3	circular_read_1073
orf00024	12874	12990	+	2.89	glimmer3	circular_read_1073
orf00025	13734	13859	+	16.38	glimmer3	circular_read_1073
orf00026	13921	14064	+	10.35	glimmer3	circular_read_1073
orf00027	14191	14310	+	5.13	glimmer3	circular_read_1073
orf00028	15986	16141	+	3.44	glimmer3	circular_read_1073
orf00029	17034	17177	+	8.85	glimmer3	circular_read_1073
orf00032	17233	17904	+	9.94	glimmer3	circular_read_1073
orf00033	19277	19408	+	0.73	glimmer3	circular_read_1073
orf00034	19746	19973	+	8.95	glimmer3	circular_read_1073
orf00035	20504	20686	+	7.68	glimmer3	circular_read_1073
orf00037	21729	21881	-	4.62	glimmer3	circular_read_1073
orf00039	23248	23376	-	1.54	glimmer3	circular_read_1073
orf00042	24247	24420	-	1.38	glimmer3	circular_read_1073
orf00043	24759	24983	+	1.46	glimmer3	circular_read_1073
orf00044	24987	25112	+	3.07	glimmer3	circular_read_1073
orf00045	25369	25494	-	2.97	glimmer3	circular_read_1073
orf00047	26380	26550	+	1.14	glimmer3	circular_read_1073
orf00048	27521	28117	+	2.61	glimmer3	circular_read_1073
NA	1	117	+	NA	PHANOTATE	circular_read_1073
NA	122	490	+	NA	PHANOTATE	circular_read_1073
NA	487	663	+	NA	PHANOTATE	circular_read_1073
NA	679	1254	+	NA	PHANOTATE	circular_read_1073
NA	1300	1404	+	NA	PHANOTATE	circular_read_1073
NA	1433	1540	+	NA	PHANOTATE	circular_read_1073
NA	1540	1872	+	NA	PHANOTATE	circular_read_1073
