#id:	contig_1874
#START	STOP	FRAME	CONTIG	SCORE
1	117	+	contig_1874	-19.97465594694033201748188654	
188	457	+	contig_1874	-11560.35070491056359186948623	
516	605	+	contig_1874	-0.2047284988516893165816178712	
602	1156	+	contig_1874	-50678.37683912507898751053640	
1156	1293	+	contig_1874	-56.99989667568908383474545423	
2262	1246	-	contig_1874	-2062427900.724585682535558569	
2816	2262	-	contig_1874	-56728.30463935177321812232202	
3231	2962	-	contig_1874	-11738.39095443319019900950872	
3616	3224	-	contig_1874	-27549.11259010911723684567108	
3856	3665	-	contig_1874	-30.88991466901982609066877378	
