ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	271	486	+	13.1	Prodigal_v2.6.3	contig_1701
1_2	1226	1408	+	3.4	Prodigal_v2.6.3	contig_1701
1_3	1676	1894	+	1.4	Prodigal_v2.6.3	contig_1701
1_4	1884	2600	+	89.8	Prodigal_v2.6.3	contig_1701
1_5	2603	3199	+	58.8	Prodigal_v2.6.3	contig_1701
1_6	3196	3387	+	9.9	Prodigal_v2.6.3	contig_1701
1_7	3371	3991	+	52.3	Prodigal_v2.6.3	contig_1701
1_8	3988	4302	+	18.0	Prodigal_v2.6.3	contig_1701
1_9	4895	5023	-	-5.0	Prodigal_v2.6.3	contig_1701
1_10	5020	5292	-	23.4	Prodigal_v2.6.3	contig_1701
1_11	5255	5815	-	36.5	Prodigal_v2.6.3	contig_1701
1_12	5820	6026	-	1.7	Prodigal_v2.6.3	contig_1701
1_13	5965	6408	-	28.7	Prodigal_v2.6.3	contig_1701
1_14	6638	6775	-	1.5	Prodigal_v2.6.3	contig_1701
1_15	7914	8267	+	18.9	Prodigal_v2.6.3	contig_1701
1_16	8233	8511	+	22.1	Prodigal_v2.6.3	contig_1701
1_17	9256	9570	-	18.0	Prodigal_v2.6.3	contig_1701
1_18	9697	10362	-	54.7	Prodigal_v2.6.3	contig_1701
1_19	10359	10955	-	58.8	Prodigal_v2.6.3	contig_1701
1_20	10958	11674	-	89.8	Prodigal_v2.6.3	contig_1701
1_21	11664	11882	-	1.4	Prodigal_v2.6.3	contig_1701
1_22	11941	12315	-	36.1	Prodigal_v2.6.3	contig_1701
1_23	12318	12422	-	6.6	Prodigal_v2.6.3	contig_1701
1_24	12982	13347	-	31.1	Prodigal_v2.6.3	contig_1701
1_25	14391	14588	+	14.9	Prodigal_v2.6.3	contig_1701
1_26	15210	15386	+	4.6	Prodigal_v2.6.3	contig_1701
1_27	15347	15460	+	6.5	Prodigal_v2.6.3	contig_1701
1_28	15951	16121	+	6.2	Prodigal_v2.6.3	contig_1701
orf00002	331	486	+	0.46	glimmer3	contig_1701
orf00004	1226	1408	+	0.89	glimmer3	contig_1701
orf00005	1392	1532	+	2.30	glimmer3	contig_1701
orf00007	1833	2600	+	2.93	glimmer3	contig_1701
orf00008	2603	3199	+	2.91	glimmer3	contig_1701
orf00010	3314	3991	+	2.92	glimmer3	contig_1701
orf00012	3988	4302	+	0.84	glimmer3	contig_1701
orf00013	4313	4495	-	1.88	glimmer3	contig_1701
orf00014	4849	4965	+	1.32	glimmer3	contig_1701
orf00018	5020	5292	-	0.81	glimmer3	contig_1701
orf00019	5255	5827	-	2.91	glimmer3	contig_1701
orf00021	5965	6408	-	0.46	glimmer3	contig_1701
orf00022	6463	6606	-	5.36	glimmer3	contig_1701
orf00023	6638	6775	-	3.92	glimmer3	contig_1701
orf00024	6933	7112	+	4.97	glimmer3	contig_1701
orf00027	7411	7647	+	0.87	glimmer3	contig_1701
orf00028	8233	8511	+	1.99	glimmer3	contig_1701
orf00029	8526	8708	-	3.39	glimmer3	contig_1701
orf00030	9256	9570	-	0.88	glimmer3	contig_1701
orf00032	9697	10362	-	2.92	glimmer3	contig_1701
orf00033	10359	10955	-	2.91	glimmer3	contig_1701
orf00034	10958	11725	-	2.93	glimmer3	contig_1701
orf00035	11941	12315	-	2.18	glimmer3	contig_1701
orf00036	12391	12516	+	0.59	glimmer3	contig_1701
orf00039	13742	13861	-	3.17	glimmer3	contig_1701
orf00040	13852	13980	+	2.80	glimmer3	contig_1701
orf00041	14060	14203	+	2.43	glimmer3	contig_1701
orf00042	14838	14963	+	1.14	glimmer3	contig_1701
orf00043	15000	15161	-	2.04	glimmer3	contig_1701
orf00044	15210	15386	+	1.89	glimmer3	contig_1701
orf00046	15562	15696	-	0.33	glimmer3	contig_1701
orf00047	15987	16121	+	2.51	glimmer3	contig_1701
orf00048	16476	16616	+	1.35	glimmer3	contig_1701
orf00049	16668	16787	-	0.69	glimmer3	contig_1701
orf00050	16817	16951	-	2.27	glimmer3	contig_1701
orf00051	17355	17486	+	2.01	glimmer3	contig_1701
orf00052	18471	18605	+	0.82	glimmer3	contig_1701
NA	49	141	+	NA	PHANOTATE	contig_1701
NA	271	486	+	NA	PHANOTATE	contig_1701
NA	567	782	+	NA	PHANOTATE	contig_1701
NA	1167	982	-	NA	PHANOTATE	contig_1701
NA	1226	1408	+	NA	PHANOTATE	contig_1701
NA	1395	1532	+	NA	PHANOTATE	contig_1701
NA	1676	1894	+	NA	PHANOTATE	contig_1701
NA	1884	2600	+	NA	PHANOTATE	contig_1701
NA	2603	3199	+	NA	PHANOTATE	contig_1701
NA	3253	3387	+	NA	PHANOTATE	contig_1701
NA	3344	3991	+	NA	PHANOTATE	contig_1701
NA	3988	4302	+	NA	PHANOTATE	contig_1701
NA	4441	4313	-	NA	PHANOTATE	contig_1701
NA	4494	4589	+	NA	PHANOTATE	contig_1701
NA	4686	4796	+	NA	PHANOTATE	contig_1701
NA	5023	4895	-	NA	PHANOTATE	contig_1701
NA	5292	5020	-	NA	PHANOTATE	contig_1701
NA	5758	5255	-	NA	PHANOTATE	contig_1701
NA	5792	5881	+	NA	PHANOTATE	contig_1701
NA	6408	5965	-	NA	PHANOTATE	contig_1701
NA	6521	6411	-	NA	PHANOTATE	contig_1701
NA	6775	6638	-	NA	PHANOTATE	contig_1701
NA	6933	7112	+	NA	PHANOTATE	contig_1701
NA	7109	7243	+	NA	PHANOTATE	contig_1701
NA	7411	7647	+	NA	PHANOTATE	contig_1701
NA	7755	7856	+	NA	PHANOTATE	contig_1701
NA	7914	8267	+	NA	PHANOTATE	contig_1701
NA	8254	8511	+	NA	PHANOTATE	contig_1701
NA	8708	8526	-	NA	PHANOTATE	contig_1701
NA	8872	8762	-	NA	PHANOTATE	contig_1701
NA	8865	8954	+	NA	PHANOTATE	contig_1701
NA	9063	9170	+	NA	PHANOTATE	contig_1701
NA	9570	9256	-	NA	PHANOTATE	contig_1701
NA	10305	9697	-	NA	PHANOTATE	contig_1701
NA	10955	10359	-	NA	PHANOTATE	contig_1701
NA	11674	10958	-	NA	PHANOTATE	contig_1701
NA	11882	11664	-	NA	PHANOTATE	contig_1701
NA	12315	11941	-	NA	PHANOTATE	contig_1701
NA	12422	12318	-	NA	PHANOTATE	contig_1701
NA	12391	12516	+	NA	PHANOTATE	contig_1701
NA	12772	12873	+	NA	PHANOTATE	contig_1701
NA	12981	12838	-	NA	PHANOTATE	contig_1701
NA	13347	12982	-	NA	PHANOTATE	contig_1701
NA	13469	13374	-	NA	PHANOTATE	contig_1701
NA	13625	13470	-	NA	PHANOTATE	contig_1701
NA	13711	13622	-	NA	PHANOTATE	contig_1701
NA	13840	13742	-	NA	PHANOTATE	contig_1701
NA	13852	13980	+	NA	PHANOTATE	contig_1701
NA	14060	14203	+	NA	PHANOTATE	contig_1701
NA	14391	14588	+	NA	PHANOTATE	contig_1701
NA	14786	14631	-	NA	PHANOTATE	contig_1701
NA	14960	14856	-	NA	PHANOTATE	contig_1701
NA	15161	15000	-	NA	PHANOTATE	contig_1701
NA	15435	15208	-	NA	PHANOTATE	contig_1701
NA	15696	15562	-	NA	PHANOTATE	contig_1701
