ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	3	1196	+	188.0	Prodigal_v2.6.3	contig_837
1_2	1274	1939	+	103.8	Prodigal_v2.6.3	contig_837
1_3	1940	2248	+	56.8	Prodigal_v2.6.3	contig_837
1_4	2262	4448	+	311.8	Prodigal_v2.6.3	contig_837
1_5	4474	6042	+	227.4	Prodigal_v2.6.3	contig_837
1_6	6064	7440	+	217.9	Prodigal_v2.6.3	contig_837
1_7	7457	8092	+	71.4	Prodigal_v2.6.3	contig_837
1_8	8105	8806	+	122.5	Prodigal_v2.6.3	contig_837
1_9	8817	11069	+	331.9	Prodigal_v2.6.3	contig_837
1_10	11094	16178	+	729.3	Prodigal_v2.6.3	contig_837
1_11	16262	16789	+	77.8	Prodigal_v2.6.3	contig_837
1_12	16801	17304	+	70.7	Prodigal_v2.6.3	contig_837
1_13	17246	20935	+	569.7	Prodigal_v2.6.3	contig_837
1_14	21073	21249	+	19.0	Prodigal_v2.6.3	contig_837
1_15	22024	22275	-	35.4	Prodigal_v2.6.3	contig_837
1_16	22412	23719	-	167.7	Prodigal_v2.6.3	contig_837
1_17	23973	25427	+	203.2	Prodigal_v2.6.3	contig_837
1_18	25564	27531	+	274.3	Prodigal_v2.6.3	contig_837
1_19	27552	27998	+	62.6	Prodigal_v2.6.3	contig_837
1_20	28001	28303	+	40.8	Prodigal_v2.6.3	contig_837
1_21	28341	28799	+	68.6	Prodigal_v2.6.3	contig_837
1_22	28826	29011	+	35.3	Prodigal_v2.6.3	contig_837
orf00001	60	1196	+	13.99	glimmer3	contig_837
orf00002	1274	1939	+	12.95	glimmer3	contig_837
orf00003	1940	2248	+	17.10	glimmer3	contig_837
orf00004	2262	4448	+	11.57	glimmer3	contig_837
orf00005	4474	6042	+	13.33	glimmer3	contig_837
orf00006	6064	7440	+	12.24	glimmer3	contig_837
orf00007	7457	8092	+	9.10	glimmer3	contig_837
orf00008	8105	8806	+	11.64	glimmer3	contig_837
orf00009	8871	11069	+	13.06	glimmer3	contig_837
orf00010	11133	16178	+	11.22	glimmer3	contig_837
orf00011	16262	16789	+	8.40	glimmer3	contig_837
orf00012	16801	17304	+	7.69	glimmer3	contig_837
orf00013	17450	20935	+	9.66	glimmer3	contig_837
orf00014	21073	21249	+	10.72	glimmer3	contig_837
orf00015	21750	21878	-	0.89	glimmer3	contig_837
orf00016	22024	22275	-	11.79	glimmer3	contig_837
orf00017	22412	23617	-	12.19	glimmer3	contig_837
orf00018	23702	23905	+	9.78	glimmer3	contig_837
orf00019	23955	25427	+	11.09	glimmer3	contig_837
orf00020	25564	27531	+	11.16	glimmer3	contig_837
orf00021	27552	27998	+	13.11	glimmer3	contig_837
orf00022	28001	28303	+	10.84	glimmer3	contig_837
orf00023	28341	28799	+	9.96	glimmer3	contig_837
orf00024	28826	29011	+	13.51	glimmer3	contig_837
NA	3	1196	+	NA	PHANOTATE	contig_837
NA	1328	1939	+	NA	PHANOTATE	contig_837
NA	1940	2248	+	NA	PHANOTATE	contig_837
NA	2262	4448	+	NA	PHANOTATE	contig_837
NA	4474	6042	+	NA	PHANOTATE	contig_837
NA	6064	7440	+	NA	PHANOTATE	contig_837
NA	7457	8092	+	NA	PHANOTATE	contig_837
NA	8105	8806	+	NA	PHANOTATE	contig_837
NA	8817	11069	+	NA	PHANOTATE	contig_837
NA	11103	16178	+	NA	PHANOTATE	contig_837
NA	16262	16789	+	NA	PHANOTATE	contig_837
NA	16801	17304	+	NA	PHANOTATE	contig_837
NA	17246	20935	+	NA	PHANOTATE	contig_837
NA	21073	21249	+	NA	PHANOTATE	contig_837
NA	21311	21433	+	NA	PHANOTATE	contig_837
NA	21509	21658	+	NA	PHANOTATE	contig_837
NA	21669	21770	+	NA	PHANOTATE	contig_837
NA	21878	21750	-	NA	PHANOTATE	contig_837
NA	22275	22024	-	NA	PHANOTATE	contig_837
NA	23719	22412	-	NA	PHANOTATE	contig_837
NA	23702	23905	+	NA	PHANOTATE	contig_837
NA	23973	25427	+	NA	PHANOTATE	contig_837
NA	25564	27531	+	NA	PHANOTATE	contig_837
NA	27552	27998	+	NA	PHANOTATE	contig_837
NA	28001	28303	+	NA	PHANOTATE	contig_837
NA	28350	28799	+	NA	PHANOTATE	contig_837
NA	28826	29011	+	NA	PHANOTATE	contig_837
