ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
orf00001	44	157	+	1.03	glimmer3	circular_read_641
orf00002	154	279	-	6.44	glimmer3	circular_read_641
orf00003	256	372	+	13.55	glimmer3	circular_read_641
orf00004	522	647	-	6.60	glimmer3	circular_read_641
orf00005	624	740	+	13.58	glimmer3	circular_read_641
orf00006	808	924	+	17.12	glimmer3	circular_read_641
orf00007	890	1015	-	6.52	glimmer3	circular_read_641
orf00008	969	1088	+	1.20	glimmer3	circular_read_641
orf00009	1177	1293	+	16.77	glimmer3	circular_read_641
orf00010	1443	1568	-	6.26	glimmer3	circular_read_641
orf00011	1545	1661	+	13.29	glimmer3	circular_read_641
orf00012	1729	1845	+	16.64	glimmer3	circular_read_641
orf00013	1913	2029	+	17.15	glimmer3	circular_read_641
orf00014	2097	2213	+	16.46	glimmer3	circular_read_641
NA	44	157	+	NA	PHANOTATE	circular_read_641
NA	256	372	+	NA	PHANOTATE	circular_read_641
NA	440	535	+	NA	PHANOTATE	circular_read_641
NA	624	740	+	NA	PHANOTATE	circular_read_641
NA	808	924	+	NA	PHANOTATE	circular_read_641
NA	963	1088	+	NA	PHANOTATE	circular_read_641
NA	1177	1293	+	NA	PHANOTATE	circular_read_641
NA	1361	1456	+	NA	PHANOTATE	circular_read_641
NA	1545	1661	+	NA	PHANOTATE	circular_read_641
NA	1729	1845	+	NA	PHANOTATE	circular_read_641
NA	1913	2029	+	NA	PHANOTATE	circular_read_641
NA	2097	2213	+	NA	PHANOTATE	circular_read_641
