ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	1	483	-	28.8	Prodigal_v2.6.3	contig_1746
1_2	765	1343	-	48.1	Prodigal_v2.6.3	contig_1746
1_3	1360	2265	-	102.8	Prodigal_v2.6.3	contig_1746
1_4	2277	2483	-	28.6	Prodigal_v2.6.3	contig_1746
1_5	2548	2799	-	23.6	Prodigal_v2.6.3	contig_1746
1_6	2741	3100	-	14.3	Prodigal_v2.6.3	contig_1746
1_7	3040	5271	-	252.1	Prodigal_v2.6.3	contig_1746
1_8	5261	5458	-	23.2	Prodigal_v2.6.3	contig_1746
1_9	5475	5708	-	16.6	Prodigal_v2.6.3	contig_1746
1_10	5718	6524	-	68.3	Prodigal_v2.6.3	contig_1746
1_11	6505	7692	-	139.5	Prodigal_v2.6.3	contig_1746
1_12	7692	10220	-	369.4	Prodigal_v2.6.3	contig_1746
1_13	10290	11198	+	121.6	Prodigal_v2.6.3	contig_1746
1_14	11249	11770	+	68.8	Prodigal_v2.6.3	contig_1746
1_15	11767	12216	+	33.0	Prodigal_v2.6.3	contig_1746
1_16	12239	13000	+	94.3	Prodigal_v2.6.3	contig_1746
1_17	13073	13489	+	48.8	Prodigal_v2.6.3	contig_1746
1_18	13778	14194	-	48.8	Prodigal_v2.6.3	contig_1746
1_19	14267	15028	-	94.3	Prodigal_v2.6.3	contig_1746
1_20	15051	15500	-	33.0	Prodigal_v2.6.3	contig_1746
1_21	15497	16018	-	68.8	Prodigal_v2.6.3	contig_1746
1_22	16069	16977	-	121.3	Prodigal_v2.6.3	contig_1746
1_23	17050	17433	+	8.6	Prodigal_v2.6.3	contig_1746
1_24	17391	18101	+	114.0	Prodigal_v2.6.3	contig_1746
1_25	21165	21314	-	12.3	Prodigal_v2.6.3	contig_1746
orf00001	765	1343	-	11.27	glimmer3	contig_1746
orf00002	1360	2265	-	9.04	glimmer3	contig_1746
orf00003	2277	2483	-	4.64	glimmer3	contig_1746
orf00004	2548	2730	-	3.33	glimmer3	contig_1746
orf00005	2741	2977	-	1.51	glimmer3	contig_1746
orf00006	3040	5271	-	10.28	glimmer3	contig_1746
orf00008	5475	5708	-	4.31	glimmer3	contig_1746
orf00009	5261	5458	-	7.82	glimmer3	contig_1746
orf00010	5718	6524	-	2.96	glimmer3	contig_1746
orf00011	6505	7737	-	2.90	glimmer3	contig_1746
orf00012	7692	10220	-	6.36	glimmer3	contig_1746
orf00013	10302	11198	+	14.21	glimmer3	contig_1746
orf00015	11249	11770	+	15.87	glimmer3	contig_1746
orf00016	11767	12216	+	11.25	glimmer3	contig_1746
orf00017	12239	13000	+	13.40	glimmer3	contig_1746
orf00019	13073	13489	+	13.36	glimmer3	contig_1746
orf00020	13778	14194	-	13.36	glimmer3	contig_1746
orf00022	14267	15028	-	13.40	glimmer3	contig_1746
orf00023	15051	15500	-	11.30	glimmer3	contig_1746
orf00024	15497	16018	-	15.87	glimmer3	contig_1746
orf00026	16069	17013	-	13.76	glimmer3	contig_1746
orf00027	17050	17433	+	2.50	glimmer3	contig_1746
orf00028	17424	18101	+	5.70	glimmer3	contig_1746
orf00029	21302	483	-	6.20	glimmer3	contig_1746
NA	378	1	-	NA	PHANOTATE	contig_1746
NA	479	357	-	NA	PHANOTATE	contig_1746
NA	582	487	-	NA	PHANOTATE	contig_1746
NA	730	620	-	NA	PHANOTATE	contig_1746
NA	1343	765	-	NA	PHANOTATE	contig_1746
NA	2265	1360	-	NA	PHANOTATE	contig_1746
NA	2483	2277	-	NA	PHANOTATE	contig_1746
NA	2730	2548	-	NA	PHANOTATE	contig_1746
NA	2977	2741	-	NA	PHANOTATE	contig_1746
NA	5271	3040	-	NA	PHANOTATE	contig_1746
NA	5458	5261	-	NA	PHANOTATE	contig_1746
NA	5708	5475	-	NA	PHANOTATE	contig_1746
NA	6524	5718	-	NA	PHANOTATE	contig_1746
NA	7692	6505	-	NA	PHANOTATE	contig_1746
NA	10079	7692	-	NA	PHANOTATE	contig_1746
NA	10034	10129	+	NA	PHANOTATE	contig_1746
NA	10290	11198	+	NA	PHANOTATE	contig_1746
NA	11249	11770	+	NA	PHANOTATE	contig_1746
NA	11767	12216	+	NA	PHANOTATE	contig_1746
NA	12239	13000	+	NA	PHANOTATE	contig_1746
NA	13073	13489	+	NA	PHANOTATE	contig_1746
NA	14194	13778	-	NA	PHANOTATE	contig_1746
NA	15028	14267	-	NA	PHANOTATE	contig_1746
NA	15500	15051	-	NA	PHANOTATE	contig_1746
NA	16018	15497	-	NA	PHANOTATE	contig_1746
NA	17013	16069	-	NA	PHANOTATE	contig_1746
NA	17050	17433	+	NA	PHANOTATE	contig_1746
NA	17424	18101	+	NA	PHANOTATE	contig_1746
NA	18309	18046	-	NA	PHANOTATE	contig_1746
NA	18485	18357	-	NA	PHANOTATE	contig_1746
NA	18571	18482	-	NA	PHANOTATE	contig_1746
NA	18705	18568	-	NA	PHANOTATE	contig_1746
NA	18800	18702	-	NA	PHANOTATE	contig_1746
NA	19012	18833	-	NA	PHANOTATE	contig_1746
NA	19264	19139	-	NA	PHANOTATE	contig_1746
NA	19301	19390	+	NA	PHANOTATE	contig_1746
NA	19611	19522	-	NA	PHANOTATE	contig_1746
NA	19849	19664	-	NA	PHANOTATE	contig_1746
NA	20037	19915	-	NA	PHANOTATE	contig_1746
NA	20194	20018	-	NA	PHANOTATE	contig_1746
NA	20482	20366	-	NA	PHANOTATE	contig_1746
NA	20454	20660	+	NA	PHANOTATE	contig_1746
NA	20676	20891	+	NA	PHANOTATE	contig_1746
NA	20952	21164	+	NA	PHANOTATE	contig_1746
NA	21216	21314	+	NA	PHANOTATE	contig_1746
