ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	1	324	-	36.6	Prodigal_v2.6.3	contig_1833
1_2	975	2069	-	126.3	Prodigal_v2.6.3	contig_1833
1_3	2288	2998	-	102.5	Prodigal_v2.6.3	contig_1833
1_4	3048	3275	-	16.5	Prodigal_v2.6.3	contig_1833
1_5	3478	3804	-	52.3	Prodigal_v2.6.3	contig_1833
1_6	4077	4292	+	21.8	Prodigal_v2.6.3	contig_1833
1_7	4311	4460	+	4.5	Prodigal_v2.6.3	contig_1833
1_8	4642	5577	-	48.9	Prodigal_v2.6.3	contig_1833
1_9	5762	6043	-	10.6	Prodigal_v2.6.3	contig_1833
1_10	6010	6273	-	5.6	Prodigal_v2.6.3	contig_1833
1_11	6257	6379	-	2.7	Prodigal_v2.6.3	contig_1833
1_12	6389	7066	-	52.7	Prodigal_v2.6.3	contig_1833
1_13	7131	7487	+	38.6	Prodigal_v2.6.3	contig_1833
1_14	7497	8279	+	84.8	Prodigal_v2.6.3	contig_1833
1_15	8295	8645	+	30.0	Prodigal_v2.6.3	contig_1833
1_16	9034	9198	-	2.6	Prodigal_v2.6.3	contig_1833
1_17	9579	9797	-	23.1	Prodigal_v2.6.3	contig_1833
1_18	10070	10396	+	52.3	Prodigal_v2.6.3	contig_1833
1_19	10599	10826	+	16.5	Prodigal_v2.6.3	contig_1833
1_20	10876	11337	+	43.4	Prodigal_v2.6.3	contig_1833
1_21	11385	11585	+	-0.6	Prodigal_v2.6.3	contig_1833
orf00001	975	2069	-	6.62	glimmer3	contig_1833
orf00002	2288	2998	-	2.93	glimmer3	contig_1833
orf00003	3048	3275	-	9.24	glimmer3	contig_1833
orf00004	3337	3462	-	1.12	glimmer3	contig_1833
orf00005	3478	3804	-	11.14	glimmer3	contig_1833
orf00006	4077	4292	+	8.19	glimmer3	contig_1833
orf00007	4289	4423	-	2.53	glimmer3	contig_1833
orf00008	4642	5577	-	2.95	glimmer3	contig_1833
orf00009	5762	6043	-	1.83	glimmer3	contig_1833
orf00010	6257	6379	-	1.38	glimmer3	contig_1833
orf00012	6389	7177	-	2.94	glimmer3	contig_1833
orf00014	7131	7487	+	5.02	glimmer3	contig_1833
orf00015	7497	8279	+	2.93	glimmer3	contig_1833
orf00016	8295	8645	+	5.45	glimmer3	contig_1833
orf00017	8614	8913	+	1.79	glimmer3	contig_1833
orf00019	9579	9797	-	8.21	glimmer3	contig_1833
orf00020	10070	10396	+	11.14	glimmer3	contig_1833
orf00021	10412	10537	+	1.12	glimmer3	contig_1833
orf00022	10599	10826	+	9.24	glimmer3	contig_1833
orf00024	11223	11585	+	2.64	glimmer3	contig_1833
orf00025	11718	324	-	8.42	glimmer3	contig_1833
NA	375	1	-	NA	PHANOTATE	contig_1833
NA	658	765	+	NA	PHANOTATE	contig_1833
NA	765	917	+	NA	PHANOTATE	contig_1833
NA	2069	975	-	NA	PHANOTATE	contig_1833
NA	2998	2288	-	NA	PHANOTATE	contig_1833
NA	3275	3048	-	NA	PHANOTATE	contig_1833
NA	3462	3337	-	NA	PHANOTATE	contig_1833
NA	3804	3478	-	NA	PHANOTATE	contig_1833
NA	3892	3990	+	NA	PHANOTATE	contig_1833
NA	4077	4292	+	NA	PHANOTATE	contig_1833
NA	4311	4460	+	NA	PHANOTATE	contig_1833
NA	4614	4483	-	NA	PHANOTATE	contig_1833
NA	5577	4642	-	NA	PHANOTATE	contig_1833
NA	5752	5660	-	NA	PHANOTATE	contig_1833
NA	6043	5762	-	NA	PHANOTATE	contig_1833
NA	6273	6010	-	NA	PHANOTATE	contig_1833
NA	6379	6257	-	NA	PHANOTATE	contig_1833
NA	7177	6389	-	NA	PHANOTATE	contig_1833
NA	7131	7487	+	NA	PHANOTATE	contig_1833
NA	7497	8279	+	NA	PHANOTATE	contig_1833
NA	8295	8645	+	NA	PHANOTATE	contig_1833
NA	8701	8913	+	NA	PHANOTATE	contig_1833
NA	8903	9229	+	NA	PHANOTATE	contig_1833
NA	9379	9218	-	NA	PHANOTATE	contig_1833
NA	9516	9412	-	NA	PHANOTATE	contig_1833
NA	9797	9579	-	NA	PHANOTATE	contig_1833
NA	9982	9884	-	NA	PHANOTATE	contig_1833
NA	10070	10396	+	NA	PHANOTATE	contig_1833
NA	10412	10537	+	NA	PHANOTATE	contig_1833
NA	10599	10826	+	NA	PHANOTATE	contig_1833
NA	10876	11337	+	NA	PHANOTATE	contig_1833
NA	11361	11585	+	NA	PHANOTATE	contig_1833
