ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	3	617	-	32.2	Prodigal_v2.6.3	contig_884
1_2	629	1642	-	54.3	Prodigal_v2.6.3	contig_884
1_3	1666	1965	-	24.0	Prodigal_v2.6.3	contig_884
1_4	2191	2742	+	48.4	Prodigal_v2.6.3	contig_884
1_5	2766	3779	+	54.3	Prodigal_v2.6.3	contig_884
1_6	3791	4609	+	48.1	Prodigal_v2.6.3	contig_884
1_7	4634	4870	+	-0.1	Prodigal_v2.6.3	contig_884
1_8	4809	6710	+	95.9	Prodigal_v2.6.3	contig_884
1_9	6745	6990	+	24.6	Prodigal_v2.6.3	contig_884
1_10	7169	7342	+	23.2	Prodigal_v2.6.3	contig_884
1_11	7332	7586	-	11.1	Prodigal_v2.6.3	contig_884
1_12	7631	8686	-	71.3	Prodigal_v2.6.3	contig_884
1_13	8683	10476	-	129.9	Prodigal_v2.6.3	contig_884
1_14	10616	11494	+	76.5	Prodigal_v2.6.3	contig_884
1_15	11513	12502	+	93.3	Prodigal_v2.6.3	contig_884
1_16	12545	13249	+	60.6	Prodigal_v2.6.3	contig_884
1_17	13351	13803	+	28.9	Prodigal_v2.6.3	contig_884
1_18	13800	14276	+	12.3	Prodigal_v2.6.3	contig_884
1_19	14266	14955	+	49.8	Prodigal_v2.6.3	contig_884
1_20	14952	16064	+	98.5	Prodigal_v2.6.3	contig_884
1_21	16082	16540	+	50.5	Prodigal_v2.6.3	contig_884
1_22	16553	16837	+	20.3	Prodigal_v2.6.3	contig_884
1_23	16841	17047	+	8.6	Prodigal_v2.6.3	contig_884
1_24	17480	17674	+	3.0	Prodigal_v2.6.3	contig_884
1_25	17684	17941	+	33.7	Prodigal_v2.6.3	contig_884
1_26	18295	18597	+	1.1	Prodigal_v2.6.3	contig_884
1_27	18748	18951	+	6.7	Prodigal_v2.6.3	contig_884
1_28	19085	20200	+	67.2	Prodigal_v2.6.3	contig_884
1_29	20193	20516	+	30.7	Prodigal_v2.6.3	contig_884
1_30	20509	21684	+	110.7	Prodigal_v2.6.3	contig_884
1_31	21681	22286	+	21.5	Prodigal_v2.6.3	contig_884
1_32	22292	23737	+	125.1	Prodigal_v2.6.3	contig_884
1_33	24206	24814	+	65.2	Prodigal_v2.6.3	contig_884
1_34	24816	25082	+	14.8	Prodigal_v2.6.3	contig_884
1_35	25111	25476	+	21.5	Prodigal_v2.6.3	contig_884
1_36	25454	26047	+	42.5	Prodigal_v2.6.3	contig_884
1_37	26051	26485	+	20.6	Prodigal_v2.6.3	contig_884
1_38	26470	27054	+	29.4	Prodigal_v2.6.3	contig_884
1_39	27041	27658	+	42.9	Prodigal_v2.6.3	contig_884
1_40	27821	28669	-	80.3	Prodigal_v2.6.3	contig_884
1_41	28675	29280	-	21.5	Prodigal_v2.6.3	contig_884
1_42	29501	30451	-	72.9	Prodigal_v2.6.3	contig_884
