ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	2002	2196	-	3.0	Prodigal_v2.6.3	contig_1939
1_2	2643	3404	+	86.4	Prodigal_v2.6.3	contig_1939
1_3	3406	4038	+	72.1	Prodigal_v2.6.3	contig_1939
1_4	4035	4631	+	68.9	Prodigal_v2.6.3	contig_1939
1_5	4618	4962	+	44.8	Prodigal_v2.6.3	contig_1939
1_6	4959	6101	+	140.1	Prodigal_v2.6.3	contig_1939
1_7	6141	6773	+	71.2	Prodigal_v2.6.3	contig_1939
1_8	6766	7269	+	73.9	Prodigal_v2.6.3	contig_1939
1_9	7266	7406	+	9.0	Prodigal_v2.6.3	contig_1939
1_10	7430	7735	+	17.4	Prodigal_v2.6.3	contig_1939
1_11	8223	8606	+	50.3	Prodigal_v2.6.3	contig_1939
1_12	8826	9548	-	60.4	Prodigal_v2.6.3	contig_1939
1_13	9619	9873	-	29.8	Prodigal_v2.6.3	contig_1939
1_14	9981	10151	-	22.0	Prodigal_v2.6.3	contig_1939
1_15	10332	10502	-	8.5	Prodigal_v2.6.3	contig_1939
1_16	10513	11700	-	96.8	Prodigal_v2.6.3	contig_1939
1_17	11955	13049	-	121.2	Prodigal_v2.6.3	contig_1939
1_18	13193	14119	-	108.7	Prodigal_v2.6.3	contig_1939
1_19	14121	15281	-	130.5	Prodigal_v2.6.3	contig_1939
1_20	15873	17741	+	240.0	Prodigal_v2.6.3	contig_1939
1_21	17782	18141	-	42.6	Prodigal_v2.6.3	contig_1939
1_22	18177	19091	-	114.4	Prodigal_v2.6.3	contig_1939
orf00003	2002	2196	-	0.27	glimmer3	contig_1939
orf00005	2574	3404	+	7.29	glimmer3	contig_1939
orf00006	3406	4038	+	8.60	glimmer3	contig_1939
orf00007	4035	4631	+	9.18	glimmer3	contig_1939
orf00008	4621	4962	+	7.68	glimmer3	contig_1939
orf00009	4959	6101	+	8.77	glimmer3	contig_1939
orf00010	6141	6773	+	7.56	glimmer3	contig_1939
orf00011	6766	7269	+	7.48	glimmer3	contig_1939
orf00012	7266	7406	+	2.79	glimmer3	contig_1939
orf00013	7430	7735	+	5.56	glimmer3	contig_1939
orf00014	8223	8606	+	8.39	glimmer3	contig_1939
orf00015	8826	9548	-	6.33	glimmer3	contig_1939
orf00016	9619	9921	-	5.87	glimmer3	contig_1939
orf00017	9981	10151	-	4.17	glimmer3	contig_1939
orf00018	10332	10502	-	3.78	glimmer3	contig_1939
orf00019	10513	11700	-	5.44	glimmer3	contig_1939
orf00020	11955	13061	-	8.58	glimmer3	contig_1939
orf00021	13193	14119	-	8.32	glimmer3	contig_1939
orf00022	14121	15281	-	6.35	glimmer3	contig_1939
orf00023	15873	17741	+	9.82	glimmer3	contig_1939
orf00024	17782	18141	-	6.46	glimmer3	contig_1939
orf00025	18177	19073	-	7.78	glimmer3	contig_1939
NA	106	201	+	NA	PHANOTATE	contig_1939
NA	320	445	+	NA	PHANOTATE	contig_1939
NA	609	493	-	NA	PHANOTATE	contig_1939
NA	918	811	-	NA	PHANOTATE	contig_1939
NA	1159	1043	-	NA	PHANOTATE	contig_1939
NA	1196	1342	+	NA	PHANOTATE	contig_1939
NA	1489	1397	-	NA	PHANOTATE	contig_1939
NA	1576	1698	+	NA	PHANOTATE	contig_1939
NA	1832	2005	+	NA	PHANOTATE	contig_1939
NA	2183	2010	-	NA	PHANOTATE	contig_1939
NA	2297	2196	-	NA	PHANOTATE	contig_1939
NA	2491	2300	-	NA	PHANOTATE	contig_1939
NA	2628	2530	-	NA	PHANOTATE	contig_1939
NA	2643	3404	+	NA	PHANOTATE	contig_1939
NA	3406	4038	+	NA	PHANOTATE	contig_1939
NA	4035	4631	+	NA	PHANOTATE	contig_1939
NA	4618	4962	+	NA	PHANOTATE	contig_1939
NA	4959	6101	+	NA	PHANOTATE	contig_1939
NA	6141	6773	+	NA	PHANOTATE	contig_1939
NA	7265	6810	-	NA	PHANOTATE	contig_1939
NA	7266	7406	+	NA	PHANOTATE	contig_1939
NA	7430	7735	+	NA	PHANOTATE	contig_1939
NA	7788	7892	+	NA	PHANOTATE	contig_1939
NA	7918	8019	+	NA	PHANOTATE	contig_1939
NA	8228	8064	-	NA	PHANOTATE	contig_1939
NA	8223	8606	+	NA	PHANOTATE	contig_1939
NA	8701	8609	-	NA	PHANOTATE	contig_1939
NA	9548	8826	-	NA	PHANOTATE	contig_1939
NA	9873	9619	-	NA	PHANOTATE	contig_1939
NA	10151	9981	-	NA	PHANOTATE	contig_1939
NA	10194	10304	+	NA	PHANOTATE	contig_1939
NA	10502	10332	-	NA	PHANOTATE	contig_1939
NA	11700	10513	-	NA	PHANOTATE	contig_1939
NA	13049	11955	-	NA	PHANOTATE	contig_1939
NA	14119	13193	-	NA	PHANOTATE	contig_1939
NA	15281	14121	-	NA	PHANOTATE	contig_1939
NA	15678	15574	-	NA	PHANOTATE	contig_1939
NA	15873	17741	+	NA	PHANOTATE	contig_1939
NA	18141	17782	-	NA	PHANOTATE	contig_1939
NA	19091	18177	-	NA	PHANOTATE	contig_1939
