ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	49	243	-	15.9	Prodigal_v2.6.3	contig_1821
1_2	328	753	+	51.7	Prodigal_v2.6.3	contig_1821
1_3	758	1219	+	40.3	Prodigal_v2.6.3	contig_1821
1_4	1209	1601	+	49.1	Prodigal_v2.6.3	contig_1821
1_5	1725	2582	+	109.1	Prodigal_v2.6.3	contig_1821
1_6	2594	3124	+	22.0	Prodigal_v2.6.3	contig_1821
1_7	3025	3537	-	71.9	Prodigal_v2.6.3	contig_1821
1_8	3534	4085	-	78.3	Prodigal_v2.6.3	contig_1821
1_9	4082	4378	-	38.6	Prodigal_v2.6.3	contig_1821
1_10	4391	4693	-	29.2	Prodigal_v2.6.3	contig_1821
1_11	4690	4890	-	5.5	Prodigal_v2.6.3	contig_1821
1_12	4957	5208	+	4.6	Prodigal_v2.6.3	contig_1821
1_13	5195	5395	+	5.5	Prodigal_v2.6.3	contig_1821
1_14	5392	5694	+	29.2	Prodigal_v2.6.3	contig_1821
1_15	5707	6003	+	38.6	Prodigal_v2.6.3	contig_1821
1_16	6000	6551	+	78.3	Prodigal_v2.6.3	contig_1821
1_17	6548	7207	+	89.8	Prodigal_v2.6.3	contig_1821
1_18	7502	7939	+	51.6	Prodigal_v2.6.3	contig_1821
1_19	7939	9372	+	204.6	Prodigal_v2.6.3	contig_1821
1_20	9345	10778	-	201.5	Prodigal_v2.6.3	contig_1821
1_21	10778	12169	-	194.4	Prodigal_v2.6.3	contig_1821
1_22	12166	12717	-	78.3	Prodigal_v2.6.3	contig_1821
1_23	12714	13010	-	38.6	Prodigal_v2.6.3	contig_1821
1_24	13023	13325	-	18.2	Prodigal_v2.6.3	contig_1821
1_25	13322	13522	-	4.0	Prodigal_v2.6.3	contig_1821
1_26	13509	13685	-	0.4	Prodigal_v2.6.3	contig_1821
1_27	13627	14082	-	43.1	Prodigal_v2.6.3	contig_1821
1_28	14075	14698	-	60.8	Prodigal_v2.6.3	contig_1821
1_29	14701	15108	-	30.1	Prodigal_v2.6.3	contig_1821
1_30	15188	15583	-	48.3	Prodigal_v2.6.3	contig_1821
1_31	15570	15815	-	20.8	Prodigal_v2.6.3	contig_1821
1_32	15824	16690	-	138.9	Prodigal_v2.6.3	contig_1821
orf00002	328	753	+	9.10	glimmer3	contig_1821
orf00003	1103	1219	+	4.64	glimmer3	contig_1821
orf00004	1320	1601	+	7.07	glimmer3	contig_1821
orf00005	1803	2582	+	3.53	glimmer3	contig_1821
orf00006	2659	2784	-	1.88	glimmer3	contig_1821
orf00008	3025	3537	-	14.59	glimmer3	contig_1821
orf00009	3534	4085	-	19.10	glimmer3	contig_1821
orf00010	4082	4378	-	16.66	glimmer3	contig_1821
orf00011	4391	4693	-	12.69	glimmer3	contig_1821
orf00013	4877	4990	-	6.10	glimmer3	contig_1821
orf00014	4972	5208	+	6.87	glimmer3	contig_1821
orf00016	5392	5694	+	12.69	glimmer3	contig_1821
orf00017	5707	6003	+	16.66	glimmer3	contig_1821
orf00018	6000	6551	+	19.06	glimmer3	contig_1821
orf00019	6548	7207	+	14.05	glimmer3	contig_1821
orf00020	7487	7939	+	15.67	glimmer3	contig_1821
orf00021	7939	9372	+	14.22	glimmer3	contig_1821
orf00022	9345	10778	-	13.94	glimmer3	contig_1821
orf00023	10778	12169	-	13.48	glimmer3	contig_1821
orf00024	12166	12717	-	19.10	glimmer3	contig_1821
orf00025	12714	13010	-	16.66	glimmer3	contig_1821
orf00026	13023	13325	-	8.99	glimmer3	contig_1821
orf00028	13509	13661	-	6.05	glimmer3	contig_1821
orf00029	13627	14043	-	5.22	glimmer3	contig_1821
orf00030	14075	14638	-	7.82	glimmer3	contig_1821
orf00031	14701	15108	-	5.29	glimmer3	contig_1821
orf00032	15188	15580	-	7.32	glimmer3	contig_1821
orf00033	15570	15815	-	3.26	glimmer3	contig_1821
orf00034	15824	16690	-	9.59	glimmer3	contig_1821
NA	243	49	-	NA	PHANOTATE	contig_1821
NA	328	753	+	NA	PHANOTATE	contig_1821
NA	758	1219	+	NA	PHANOTATE	contig_1821
NA	1209	1601	+	NA	PHANOTATE	contig_1821
NA	1725	2582	+	NA	PHANOTATE	contig_1821
NA	2949	2659	-	NA	PHANOTATE	contig_1821
NA	3537	3025	-	NA	PHANOTATE	contig_1821
NA	4079	3534	-	NA	PHANOTATE	contig_1821
