ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	1	1170	+	123.7	Prodigal_v2.6.3	contig_876
1_2	1176	2597	+	160.9	Prodigal_v2.6.3	contig_876
1_3	2575	3978	+	173.9	Prodigal_v2.6.3	contig_876
1_4	3990	4199	+	19.4	Prodigal_v2.6.3	contig_876
1_5	4196	4552	+	30.2	Prodigal_v2.6.3	contig_876
1_6	4661	5215	+	69.1	Prodigal_v2.6.3	contig_876
1_7	5215	5805	+	35.5	Prodigal_v2.6.3	contig_876
1_8	5789	5953	-	8.6	Prodigal_v2.6.3	contig_876
orf00001	52	1170	+	7.04	glimmer3	contig_876
orf00002	1176	2597	+	8.84	glimmer3	contig_876
orf00003	2617	3978	+	7.47	glimmer3	contig_876
orf00004	4005	4199	+	4.52	glimmer3	contig_876
orf00005	4196	4552	+	4.71	glimmer3	contig_876
orf00006	4619	5215	+	10.89	glimmer3	contig_876
orf00007	5215	5805	+	4.93	glimmer3	contig_876
orf00008	5789	53	-	7.69	glimmer3	contig_876
NA	1	1170	+	NA	PHANOTATE	contig_876
NA	1176	2597	+	NA	PHANOTATE	contig_876
NA	2575	3978	+	NA	PHANOTATE	contig_876
NA	3990	4199	+	NA	PHANOTATE	contig_876
NA	4196	4552	+	NA	PHANOTATE	contig_876
NA	4661	5215	+	NA	PHANOTATE	contig_876
NA	5215	5805	+	NA	PHANOTATE	contig_876
NA	5953	5789	-	NA	PHANOTATE	contig_876
