ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	2599	2724	-	3.5	Prodigal_v2.6.3	contig_3013
1_2	2745	3134	-	40.2	Prodigal_v2.6.3	contig_3013
1_3	3211	3603	-	36.0	Prodigal_v2.6.3	contig_3013
1_4	3664	3900	+	3.3	Prodigal_v2.6.3	contig_3013
1_5	3977	4366	+	40.2	Prodigal_v2.6.3	contig_3013
1_6	4387	4512	+	3.5	Prodigal_v2.6.3	contig_3013
1_7	7465	7719	+	14.2	Prodigal_v2.6.3	contig_3013
1_8	7796	8185	+	40.2	Prodigal_v2.6.3	contig_3013
1_9	8206	8331	+	3.5	Prodigal_v2.6.3	contig_3013
1_10	11235	11759	-	66.8	Prodigal_v2.6.3	contig_3013
1_11	11955	12500	+	83.7	Prodigal_v2.6.3	contig_3013
1_12	12503	13027	+	64.9	Prodigal_v2.6.3	contig_3013
1_13	13649	14173	-	64.9	Prodigal_v2.6.3	contig_3013
1_14	14176	14721	-	83.7	Prodigal_v2.6.3	contig_3013
1_15	14914	15438	+	64.9	Prodigal_v2.6.3	contig_3013
orf00001	420	560	-	9.05	glimmer3	contig_3013
orf00002	705	902	+	8.97	glimmer3	contig_3013
orf00003	977	1108	+	5.86	glimmer3	contig_3013
orf00004	1488	1607	+	13.62	glimmer3	contig_3013
orf00005	2599	2724	-	13.76	glimmer3	contig_3013
orf00006	3211	3603	-	2.41	glimmer3	contig_3013
orf00008	4387	4512	+	13.76	glimmer3	contig_3013
orf00009	5504	5623	-	13.62	glimmer3	contig_3013
orf00010	6003	6134	-	5.86	glimmer3	contig_3013
orf00011	6209	6406	-	8.97	glimmer3	contig_3013
orf00012	6551	6691	+	9.05	glimmer3	contig_3013
orf00013	7483	7719	+	0.62	glimmer3	contig_3013
orf00014	8206	8331	+	13.76	glimmer3	contig_3013
orf00015	9323	9442	-	13.62	glimmer3	contig_3013
orf00016	9822	9953	-	5.86	glimmer3	contig_3013
orf00017	10028	10225	-	8.97	glimmer3	contig_3013
orf00018	10370	10510	+	9.05	glimmer3	contig_3013
orf00019	11262	11759	-	2.90	glimmer3	contig_3013
orf00020	11955	12500	+	2.91	glimmer3	contig_3013
orf00021	12503	13000	+	2.90	glimmer3	contig_3013
orf00022	13676	14173	-	2.90	glimmer3	contig_3013
orf00023	14176	14721	-	2.91	glimmer3	contig_3013
orf00024	14914	15411	+	2.90	glimmer3	contig_3013
NA	1	108	+	NA	PHANOTATE	contig_3013
NA	259	161	-	NA	PHANOTATE	contig_3013
NA	560	420	-	NA	PHANOTATE	contig_3013
NA	792	700	-	NA	PHANOTATE	contig_3013
NA	810	902	+	NA	PHANOTATE	contig_3013
NA	977	1108	+	NA	PHANOTATE	contig_3013
NA	1409	1311	-	NA	PHANOTATE	contig_3013
NA	1488	1607	+	NA	PHANOTATE	contig_3013
NA	2093	1995	-	NA	PHANOTATE	contig_3013
NA	2319	2209	-	NA	PHANOTATE	contig_3013
NA	2724	2599	-	NA	PHANOTATE	contig_3013
NA	3134	2745	-	NA	PHANOTATE	contig_3013
NA	3603	3211	-	NA	PHANOTATE	contig_3013
NA	3553	3900	+	NA	PHANOTATE	contig_3013
NA	3977	4366	+	NA	PHANOTATE	contig_3013
NA	4387	4512	+	NA	PHANOTATE	contig_3013
NA	4792	4902	+	NA	PHANOTATE	contig_3013
NA	5018	5116	+	NA	PHANOTATE	contig_3013
NA	5623	5504	-	NA	PHANOTATE	contig_3013
NA	5702	5800	+	NA	PHANOTATE	contig_3013
NA	6134	6003	-	NA	PHANOTATE	contig_3013
NA	6301	6209	-	NA	PHANOTATE	contig_3013
NA	6319	6411	+	NA	PHANOTATE	contig_3013
NA	6551	6691	+	NA	PHANOTATE	contig_3013
NA	6852	6950	+	NA	PHANOTATE	contig_3013
NA	7393	7289	-	NA	PHANOTATE	contig_3013
NA	7482	7390	-	NA	PHANOTATE	contig_3013
NA	7483	7719	+	NA	PHANOTATE	contig_3013
NA	7796	8185	+	NA	PHANOTATE	contig_3013
NA	8206	8331	+	NA	PHANOTATE	contig_3013
NA	8611	8721	+	NA	PHANOTATE	contig_3013
NA	8837	8935	+	NA	PHANOTATE	contig_3013
NA	9442	9323	-	NA	PHANOTATE	contig_3013
NA	9521	9619	+	NA	PHANOTATE	contig_3013
NA	9953	9822	-	NA	PHANOTATE	contig_3013
NA	10120	10028	-	NA	PHANOTATE	contig_3013
NA	10138	10230	+	NA	PHANOTATE	contig_3013
NA	10370	10510	+	NA	PHANOTATE	contig_3013
NA	10671	10769	+	NA	PHANOTATE	contig_3013
NA	11278	11108	-	NA	PHANOTATE	contig_3013
NA	11759	11262	-	NA	PHANOTATE	contig_3013
NA	11989	11882	-	NA	PHANOTATE	contig_3013
NA	11955	12500	+	NA	PHANOTATE	contig_3013
NA	12503	13000	+	NA	PHANOTATE	contig_3013
NA	12984	13154	+	NA	PHANOTATE	contig_3013
NA	13692	13522	-	NA	PHANOTATE	contig_3013
NA	14173	13676	-	NA	PHANOTATE	contig_3013
NA	14721	14176	-	NA	PHANOTATE	contig_3013
NA	14807	14911	+	NA	PHANOTATE	contig_3013
NA	14914	15411	+	NA	PHANOTATE	contig_3013
NA	15581	15489	-	NA	PHANOTATE	contig_3013
