ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	64	558	+	52.4	Prodigal_v2.6.3	contig_1539
1_2	561	2072	+	191.7	Prodigal_v2.6.3	contig_1539
1_3	2082	2513	+	61.5	Prodigal_v2.6.3	contig_1539
1_4	2513	2929	+	41.2	Prodigal_v2.6.3	contig_1539
1_5	3074	4849	+	222.2	Prodigal_v2.6.3	contig_1539
1_6	4849	5583	+	92.9	Prodigal_v2.6.3	contig_1539
1_7	5602	5928	+	13.1	Prodigal_v2.6.3	contig_1539
1_8	5912	6298	+	30.6	Prodigal_v2.6.3	contig_1539
1_9	6276	6548	+	28.5	Prodigal_v2.6.3	contig_1539
1_10	6562	6738	+	4.2	Prodigal_v2.6.3	contig_1539
1_11	6784	7440	+	86.8	Prodigal_v2.6.3	contig_1539
1_12	7555	8211	-	84.6	Prodigal_v2.6.3	contig_1539
1_13	8308	8469	+	8.8	Prodigal_v2.6.3	contig_1539
1_14	8857	9096	+	16.1	Prodigal_v2.6.3	contig_1539
1_15	9337	9921	+	61.5	Prodigal_v2.6.3	contig_1539
1_16	10260	10928	+	73.4	Prodigal_v2.6.3	contig_1539
1_17	10925	11287	+	44.0	Prodigal_v2.6.3	contig_1539
1_18	11271	12389	+	146.8	Prodigal_v2.6.3	contig_1539
1_19	12528	12944	-	34.6	Prodigal_v2.6.3	contig_1539
1_20	12946	13290	-	39.5	Prodigal_v2.6.3	contig_1539
1_21	13371	13532	-	8.6	Prodigal_v2.6.3	contig_1539
1_22	13629	13988	+	48.7	Prodigal_v2.6.3	contig_1539
1_23	13936	14286	+	35.3	Prodigal_v2.6.3	contig_1539
1_24	14377	15402	-	122.5	Prodigal_v2.6.3	contig_1539
1_25	15828	16616	-	68.0	Prodigal_v2.6.3	contig_1539
1_26	16996	17454	-	40.6	Prodigal_v2.6.3	contig_1539
1_27	17809	18276	-	56.3	Prodigal_v2.6.3	contig_1539
1_28	18371	18712	-	34.8	Prodigal_v2.6.3	contig_1539
1_29	18908	19264	-	50.5	Prodigal_v2.6.3	contig_1539
1_30	19346	19603	-	4.7	Prodigal_v2.6.3	contig_1539
1_31	19651	19962	-	39.9	Prodigal_v2.6.3	contig_1539
1_32	19973	20632	-	102.1	Prodigal_v2.6.3	contig_1539
1_33	20646	21050	-	19.8	Prodigal_v2.6.3	contig_1539
1_34	21047	21505	-	54.7	Prodigal_v2.6.3	contig_1539
1_35	21505	21858	-	26.4	Prodigal_v2.6.3	contig_1539
1_36	21858	22337	-	63.6	Prodigal_v2.6.3	contig_1539
1_37	22411	23382	-	151.9	Prodigal_v2.6.3	contig_1539
1_38	23397	24167	-	129.3	Prodigal_v2.6.3	contig_1539
1_39	24415	24621	-	14.5	Prodigal_v2.6.3	contig_1539
orf00001	64	558	+	8.07	glimmer3	contig_1539
orf00002	561	2072	+	9.27	glimmer3	contig_1539
orf00003	2082	2513	+	9.93	glimmer3	contig_1539
orf00004	2513	2929	+	7.83	glimmer3	contig_1539
orf00006	3074	4849	+	3.78	glimmer3	contig_1539
orf00007	4849	5583	+	7.75	glimmer3	contig_1539
orf00008	5602	5928	+	6.07	glimmer3	contig_1539
orf00009	5912	6298	+	5.56	glimmer3	contig_1539
orf00010	6303	6548	+	7.97	glimmer3	contig_1539
orf00011	6562	6738	+	0.02	glimmer3	contig_1539
orf00012	6784	7440	+	8.57	glimmer3	contig_1539
orf00013	7555	8211	-	7.92	glimmer3	contig_1539
orf00014	8308	8469	+	1.06	glimmer3	contig_1539
orf00015	8857	9096	+	8.44	glimmer3	contig_1539
orf00016	9180	9314	+	6.86	glimmer3	contig_1539
orf00017	9337	9921	+	7.68	glimmer3	contig_1539
orf00018	10260	10928	+	7.94	glimmer3	contig_1539
orf00019	10925	11287	+	7.79	glimmer3	contig_1539
orf00020	11271	12389	+	8.78	glimmer3	contig_1539
orf00022	12528	12944	-	9.22	glimmer3	contig_1539
orf00023	12946	13290	-	7.53	glimmer3	contig_1539
orf00024	13371	13532	-	0.50	glimmer3	contig_1539
orf00025	13629	13988	+	3.23	glimmer3	contig_1539
orf00026	14026	14286	+	8.52	glimmer3	contig_1539
orf00027	14377	15378	-	7.82	glimmer3	contig_1539
orf00029	15828	16616	-	6.57	glimmer3	contig_1539
orf00031	16996	17454	-	4.40	glimmer3	contig_1539
orf00032	17809	18252	-	2.67	glimmer3	contig_1539
orf00033	18371	18712	-	7.84	glimmer3	contig_1539
orf00034	18908	19264	-	6.81	glimmer3	contig_1539
