#id:	contig_2343
#START	STOP	FRAME	CONTIG	SCORE
233	3	-	contig_2343	-7905.688726545666470182492710	
661	230	-	contig_2343	-530091.5570908130512175134614	
786	664	-	contig_2343	-134.0970583605602682509971827	
1197	811	-	contig_2343	-19724.66979879209346184460293	
1918	1208	-	contig_2343	-7152507.795109397558966868976	
2479	1961	-	contig_2343	-21709850.08902183881200352670	
2728	2492	-	contig_2343	-34.81005015518504717742009750	
2950	2738	-	contig_2343	-4104.627308112538098153561389	
3263	3018	-	contig_2343	-1510.334792254969148216714606	
3322	3429	+	contig_2343	-0.7140725022063322096653749396	
3582	3451	-	contig_2343	-0.6247891209248000711033353917	
3695	4315	+	contig_2343	-280410.9843553203115565612063	
4356	4481	+	contig_2343	-0.2710477637421080387789514569	
4610	4503	-	contig_2343	-0.7289366142335260760832898988	
4669	4914	+	contig_2343	-1374.660220826172139216536388	
4982	5194	+	contig_2343	-4368.514758073754934557655834	
5204	5440	+	contig_2343	-33.09093736190507512696536716	
5453	5971	+	contig_2343	-19861293.58057790561408714470	
6014	6601	+	contig_2343	-1113040.544659025660797203208	
