#id:	circular_read_762
#START	STOP	FRAME	CONTIG	SCORE
369	40	-	circular_read_762	-250.3206515040185888376168798	
493	1137	+	circular_read_762	-2757591.389638462797817259153	
1504	1211	-	circular_read_762	-47.51075366340901933630499795	
1536	1688	+	circular_read_762	-7.705611832473812326547007439	
2155	1718	-	circular_read_762	-513785.0142988642717002030422	
2360	2178	-	circular_read_762	-29.17053929921547600991210751	
2484	2813	+	circular_read_762	-350.2304342085317801476999859	
3360	2782	-	circular_read_762	-28967.75151034341231175058825	
4062	3445	-	circular_read_762	-1844725.252449942612032619468	
4176	4511	+	circular_read_762	-7.360741318037534693611265013	
4495	4719	+	circular_read_762	-112.9112904978315344995817108	
4805	5032	+	circular_read_762	-155.9670868114229888587495805	
4983	5372	+	circular_read_762	-194.7413369283325271069754704	
