ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	2	232	+	13.9	Prodigal_v2.6.3	contig_1483
1_2	272	580	-	40.7	Prodigal_v2.6.3	contig_1483
1_3	1009	1518	-	53.1	Prodigal_v2.6.3	contig_1483
1_4	2926	3066	-	4.3	Prodigal_v2.6.3	contig_1483
orf00001	535	678	-	0.28	glimmer3	contig_1483
orf00002	2075	2326	-	3.46	glimmer3	contig_1483
orf00003	2342	2512	-	1.98	glimmer3	contig_1483
orf00004	2554	2733	-	2.22	glimmer3	contig_1483
orf00005	2732	2935	+	1.59	glimmer3	contig_1483
NA	2	232	+	NA	PHANOTATE	contig_1483
NA	580	272	-	NA	PHANOTATE	contig_1483
NA	678	535	-	NA	PHANOTATE	contig_1483
NA	1022	753	-	NA	PHANOTATE	contig_1483
NA	1518	1009	-	NA	PHANOTATE	contig_1483
NA	1756	1667	-	NA	PHANOTATE	contig_1483
NA	2028	1804	-	NA	PHANOTATE	contig_1483
NA	2326	2075	-	NA	PHANOTATE	contig_1483
NA	2512	2342	-	NA	PHANOTATE	contig_1483
NA	2733	2554	-	NA	PHANOTATE	contig_1483
NA	3066	2926	-	NA	PHANOTATE	contig_1483
