#id:	circular_read_362
#START	STOP	FRAME	CONTIG	SCORE
3	131	+	circular_read_362	-4.897972881306818401672282776	
103	195	+	circular_read_362	-0.1987233598884617633746680672	
264	905	+	circular_read_362	-2097.373832435005324787778004	
923	1033	+	circular_read_362	-0.2944752576149559293632505856	
1061	1153	+	circular_read_362	-0.1117450873115552580824621842	
1141	1422	+	circular_read_362	-438.4456424300081474719511773	
1570	1424	-	circular_read_362	-2.236628285113637493972411204	
1880	1587	-	circular_read_362	-41.83156118698210188846920349	
2149	1880	-	circular_read_362	-61.41761728874332129797890336	
2457	2239	-	circular_read_362	-1.611121628512089475085409494	
2619	2479	-	circular_read_362	-1.583301095171293937305980685	
2642	3133	+	circular_read_362	-1131.285512955508721152742724	
3151	3261	+	circular_read_362	-0.2944752576149559293632505856	
3289	3381	+	circular_read_362	-0.1117450873115552580824621842	
3369	3530	+	circular_read_362	-69.97962946810626818254458195	
3596	3715	+	circular_read_362	-4.760242895137744789959034603	
3818	3729	-	circular_read_362	-2.488507162570978584004348201	
4108	3815	-	circular_read_362	-36.73908839653584295189436474	
4377	4108	-	circular_read_362	-61.41761728874332129797890336	
4489	4379	-	circular_read_362	-3.196553246269347242824440005	
