ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	119	340	+	28.1	Prodigal_v2.6.3	contig_1623
1_2	337	513	+	4.9	Prodigal_v2.6.3	contig_1623
1_3	548	1162	+	73.0	Prodigal_v2.6.3	contig_1623
1_4	1224	1616	+	68.9	Prodigal_v2.6.3	contig_1623
1_5	1618	2172	+	93.9	Prodigal_v2.6.3	contig_1623
1_6	2162	2434	+	34.2	Prodigal_v2.6.3	contig_1623
1_7	2437	2730	+	37.5	Prodigal_v2.6.3	contig_1623
1_8	2735	3127	+	48.3	Prodigal_v2.6.3	contig_1623
1_9	3168	3629	+	64.1	Prodigal_v2.6.3	contig_1623
1_10	3632	4267	+	84.8	Prodigal_v2.6.3	contig_1623
1_11	4269	4667	+	44.0	Prodigal_v2.6.3	contig_1623
1_12	4709	5197	+	59.0	Prodigal_v2.6.3	contig_1623
1_13	5209	5694	+	88.2	Prodigal_v2.6.3	contig_1623
1_14	5696	6109	+	46.6	Prodigal_v2.6.3	contig_1623
1_15	6090	6494	+	49.5	Prodigal_v2.6.3	contig_1623
1_16	6525	6845	+	38.1	Prodigal_v2.6.3	contig_1623
1_17	6845	7168	+	39.9	Prodigal_v2.6.3	contig_1623
1_18	7169	7381	+	33.6	Prodigal_v2.6.3	contig_1623
1_19	7378	7662	+	26.5	Prodigal_v2.6.3	contig_1623
1_20	7659	8036	+	43.4	Prodigal_v2.6.3	contig_1623
1_21	8069	8320	+	28.8	Prodigal_v2.6.3	contig_1623
1_22	8341	8598	+	47.4	Prodigal_v2.6.3	contig_1623
1_23	8692	9375	+	87.4	Prodigal_v2.6.3	contig_1623
1_24	9389	9751	+	60.1	Prodigal_v2.6.3	contig_1623
1_25	9748	10203	+	52.4	Prodigal_v2.6.3	contig_1623
orf00001	119	340	+	5.88	glimmer3	contig_1623
orf00002	337	513	+	2.73	glimmer3	contig_1623
orf00003	548	1162	+	4.41	glimmer3	contig_1623
orf00004	1224	1616	+	7.11	glimmer3	contig_1623
orf00005	1618	2172	+	10.10	glimmer3	contig_1623
orf00006	2162	2434	+	7.93	glimmer3	contig_1623
orf00007	2437	2730	+	8.81	glimmer3	contig_1623
orf00008	2750	3127	+	9.27	glimmer3	contig_1623
orf00009	3168	3629	+	8.96	glimmer3	contig_1623
orf00010	3632	4267	+	9.65	glimmer3	contig_1623
orf00011	4269	4667	+	8.38	glimmer3	contig_1623
orf00012	4709	5197	+	7.34	glimmer3	contig_1623
orf00013	5209	5694	+	10.19	glimmer3	contig_1623
orf00014	5846	6109	+	6.74	glimmer3	contig_1623
orf00015	6090	6494	+	3.92	glimmer3	contig_1623
orf00017	6525	6845	+	5.08	glimmer3	contig_1623
orf00018	6845	7168	+	9.24	glimmer3	contig_1623
orf00019	7169	7381	+	11.33	glimmer3	contig_1623
orf00020	7378	7662	+	4.69	glimmer3	contig_1623
orf00021	7659	8036	+	7.61	glimmer3	contig_1623
orf00022	8069	8320	+	7.04	glimmer3	contig_1623
orf00023	8341	8598	+	9.48	glimmer3	contig_1623
orf00024	8692	9375	+	8.32	glimmer3	contig_1623
orf00025	9389	9751	+	10.40	glimmer3	contig_1623
orf00026	9748	10203	+	8.59	glimmer3	contig_1623
NA	92	3	-	NA	PHANOTATE	contig_1623
NA	119	340	+	NA	PHANOTATE	contig_1623
NA	337	513	+	NA	PHANOTATE	contig_1623
NA	548	1162	+	NA	PHANOTATE	contig_1623
NA	1224	1616	+	NA	PHANOTATE	contig_1623
NA	1618	2172	+	NA	PHANOTATE	contig_1623
NA	2162	2434	+	NA	PHANOTATE	contig_1623
NA	2437	2730	+	NA	PHANOTATE	contig_1623
NA	2735	3127	+	NA	PHANOTATE	contig_1623
NA	3168	3629	+	NA	PHANOTATE	contig_1623
NA	3632	4267	+	NA	PHANOTATE	contig_1623
NA	4269	4667	+	NA	PHANOTATE	contig_1623
NA	4709	5197	+	NA	PHANOTATE	contig_1623
NA	5209	5694	+	NA	PHANOTATE	contig_1623
NA	5696	6109	+	NA	PHANOTATE	contig_1623
NA	6090	6494	+	NA	PHANOTATE	contig_1623
NA	6525	6845	+	NA	PHANOTATE	contig_1623
NA	6830	7168	+	NA	PHANOTATE	contig_1623
NA	7169	7381	+	NA	PHANOTATE	contig_1623
NA	7378	7662	+	NA	PHANOTATE	contig_1623
NA	7659	8036	+	NA	PHANOTATE	contig_1623
NA	8069	8320	+	NA	PHANOTATE	contig_1623
NA	8341	8598	+	NA	PHANOTATE	contig_1623
NA	8692	9375	+	NA	PHANOTATE	contig_1623
NA	9389	9751	+	NA	PHANOTATE	contig_1623
NA	9748	10203	+	NA	PHANOTATE	contig_1623
