#id:	contig_1562
#START	STOP	FRAME	CONTIG	SCORE
2	487	+	contig_1562	-9455.748603277227483314219049	
501	1283	+	contig_1562	-500488222.2495519870652060210	
1243	1734	+	contig_1562	-13450.76361646871777964459881	
1762	1869	+	contig_1562	-9.146089567186347105564569537	
1854	2102	+	contig_1562	-13.04689197807685439634643951	
2080	2430	+	contig_1562	-891.5542545166620284046465480	
2417	2890	+	contig_1562	-22738.02352000951213150056929	
2887	3249	+	contig_1562	-3896.198335405007563456875978	
3250	3972	+	contig_1562	-2231399.220223019829120916076	
4061	4414	+	contig_1562	-278.2316409391513580011822630	
4443	4613	+	contig_1562	-142.4914732691351614226688468	
