ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	2	286	+	23.2	Prodigal_v2.6.3	circular_read_5
1_2	370	609	+	22.7	Prodigal_v2.6.3	circular_read_5
1_3	548	1360	+	73.3	Prodigal_v2.6.3	circular_read_5
1_4	4598	4723	-	5.4	Prodigal_v2.6.3	circular_read_5
1_5	4742	4897	-	1.7	Prodigal_v2.6.3	circular_read_5
1_6	10380	10538	+	5.8	Prodigal_v2.6.3	circular_read_5
1_7	11206	11625	-	12.5	Prodigal_v2.6.3	circular_read_5
1_8	13429	13965	+	80.5	Prodigal_v2.6.3	circular_read_5
1_9	14010	14465	+	54.3	Prodigal_v2.6.3	circular_read_5
1_10	14443	14748	+	24.2	Prodigal_v2.6.3	circular_read_5
1_11	14898	15083	+	10.9	Prodigal_v2.6.3	circular_read_5
1_12	15083	15229	+	-5.2	Prodigal_v2.6.3	circular_read_5
orf00002	548	1360	+	2.72	glimmer3	circular_read_5
orf00003	2361	2546	+	1.61	glimmer3	circular_read_5
orf00005	4270	4407	-	0.20	glimmer3	circular_read_5
orf00006	4598	4723	-	3.35	glimmer3	circular_read_5
orf00007	4742	4897	-	0.70	glimmer3	circular_read_5
orf00008	5067	5267	-	4.13	glimmer3	circular_read_5
orf00009	5238	5426	+	3.18	glimmer3	circular_read_5
orf00010	6192	6305	-	2.94	glimmer3	circular_read_5
orf00011	6952	7161	-	3.50	glimmer3	circular_read_5
orf00012	7374	7532	-	3.36	glimmer3	circular_read_5
orf00017	9649	9831	-	0.49	glimmer3	circular_read_5
orf00020	10380	10538	+	0.03	glimmer3	circular_read_5
orf00021	10561	10728	-	1.24	glimmer3	circular_read_5
orf00024	12084	12245	-	2.43	glimmer3	circular_read_5
orf00025	12220	12357	-	1.85	glimmer3	circular_read_5
orf00027	12680	12817	-	2.32	glimmer3	circular_read_5
orf00028	12821	13060	-	3.76	glimmer3	circular_read_5
orf00029	13070	13189	+	0.86	glimmer3	circular_read_5
orf00031	13307	13438	+	4.13	glimmer3	circular_read_5
orf00032	13435	13965	+	2.90	glimmer3	circular_read_5
orf00033	14262	14465	+	1.10	glimmer3	circular_read_5
orf00034	14443	14748	+	0.42	glimmer3	circular_read_5
orf00036	14898	15083	+	1.43	glimmer3	circular_read_5
orf00037	15083	15229	+	3.41	glimmer3	circular_read_5
NA	2	286	+	NA	PHANOTATE	circular_read_5
NA	370	609	+	NA	PHANOTATE	circular_read_5
NA	548	1360	+	NA	PHANOTATE	circular_read_5
NA	1487	1588	+	NA	PHANOTATE	circular_read_5
NA	1644	1778	+	NA	PHANOTATE	circular_read_5
NA	1782	1877	+	NA	PHANOTATE	circular_read_5
NA	1886	2029	+	NA	PHANOTATE	circular_read_5
NA	2361	2546	+	NA	PHANOTATE	circular_read_5
NA	3067	2972	-	NA	PHANOTATE	circular_read_5
NA	3236	3051	-	NA	PHANOTATE	circular_read_5
NA	3369	3268	-	NA	PHANOTATE	circular_read_5
NA	3705	3598	-	NA	PHANOTATE	circular_read_5
NA	3714	3821	+	NA	PHANOTATE	circular_read_5
NA	4066	3935	-	NA	PHANOTATE	circular_read_5
NA	4249	4160	-	NA	PHANOTATE	circular_read_5
NA	4407	4270	-	NA	PHANOTATE	circular_read_5
NA	4723	4598	-	NA	PHANOTATE	circular_read_5
NA	4897	4742	-	NA	PHANOTATE	circular_read_5
NA	5003	4854	-	NA	PHANOTATE	circular_read_5
NA	5216	5067	-	NA	PHANOTATE	circular_read_5
NA	5238	5426	+	NA	PHANOTATE	circular_read_5
NA	5907	6014	+	NA	PHANOTATE	circular_read_5
NA	6305	6192	-	NA	PHANOTATE	circular_read_5
NA	6312	6401	+	NA	PHANOTATE	circular_read_5
NA	6446	6553	+	NA	PHANOTATE	circular_read_5
NA	6955	6860	-	NA	PHANOTATE	circular_read_5
NA	7161	6952	-	NA	PHANOTATE	circular_read_5
NA	7466	7374	-	NA	PHANOTATE	circular_read_5
NA	7634	7533	-	NA	PHANOTATE	circular_read_5
NA	7886	7981	+	NA	PHANOTATE	circular_read_5
NA	7998	8207	+	NA	PHANOTATE	circular_read_5
NA	8297	8644	+	NA	PHANOTATE	circular_read_5
NA	8650	8742	+	NA	PHANOTATE	circular_read_5
NA	8779	8955	+	NA	PHANOTATE	circular_read_5
NA	8928	9032	+	NA	PHANOTATE	circular_read_5
NA	9200	9319	+	NA	PHANOTATE	circular_read_5
NA	9553	9657	+	NA	PHANOTATE	circular_read_5
NA	9674	9766	+	NA	PHANOTATE	circular_read_5
NA	9767	9895	+	NA	PHANOTATE	circular_read_5
NA	9962	10075	+	NA	PHANOTATE	circular_read_5
NA	10185	10093	-	NA	PHANOTATE	circular_read_5
NA	10286	10399	+	NA	PHANOTATE	circular_read_5
NA	10380	10538	+	NA	PHANOTATE	circular_read_5
NA	10728	10561	-	NA	PHANOTATE	circular_read_5
NA	10949	10845	-	NA	PHANOTATE	circular_read_5
NA	11022	10909	-	NA	PHANOTATE	circular_read_5
NA	11212	11117	-	NA	PHANOTATE	circular_read_5
NA	11625	11206	-	NA	PHANOTATE	circular_read_5
NA	11671	11796	+	NA	PHANOTATE	circular_read_5
NA	11817	11909	+	NA	PHANOTATE	circular_read_5
NA	12245	12084	-	NA	PHANOTATE	circular_read_5
NA	12357	12220	-	NA	PHANOTATE	circular_read_5
NA	12605	12486	-	NA	PHANOTATE	circular_read_5
NA	12817	12680	-	NA	PHANOTATE	circular_read_5
NA	13060	12821	-	NA	PHANOTATE	circular_read_5
NA	13085	13189	+	NA	PHANOTATE	circular_read_5
NA	13307	13438	+	NA	PHANOTATE	circular_read_5
NA	13429	13965	+	NA	PHANOTATE	circular_read_5
NA	14010	14465	+	NA	PHANOTATE	circular_read_5
NA	14443	14748	+	NA	PHANOTATE	circular_read_5
NA	14751	14858	+	NA	PHANOTATE	circular_read_5
NA	14898	15083	+	NA	PHANOTATE	circular_read_5
NA	15083	15229	+	NA	PHANOTATE	circular_read_5
NA	15317	15445	+	NA	PHANOTATE	circular_read_5
