ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	3	194	+	8.0	Prodigal_v2.6.3	contig_2835
1_2	197	601	+	28.4	Prodigal_v2.6.3	contig_2835
1_3	594	782	+	17.2	Prodigal_v2.6.3	contig_2835
1_4	1073	1321	-	9.6	Prodigal_v2.6.3	contig_2835
1_5	1321	1875	-	80.5	Prodigal_v2.6.3	contig_2835
1_6	1999	2790	-	76.2	Prodigal_v2.6.3	contig_2835
1_7	3261	3815	+	80.5	Prodigal_v2.6.3	contig_2835
1_8	3815	4063	+	9.6	Prodigal_v2.6.3	contig_2835
1_9	4394	4540	-	15.9	Prodigal_v2.6.3	contig_2835
1_10	4533	4937	-	30.8	Prodigal_v2.6.3	contig_2835
1_11	4947	5162	+	10.1	Prodigal_v2.6.3	contig_2835
1_12	5165	5476	+	26.8	Prodigal_v2.6.3	contig_2835
1_13	5563	5751	+	11.8	Prodigal_v2.6.3	contig_2835
1_14	6039	6287	-	9.6	Prodigal_v2.6.3	contig_2835
1_15	6287	6841	-	80.5	Prodigal_v2.6.3	contig_2835
1_16	7305	8096	+	76.2	Prodigal_v2.6.3	contig_2835
1_17	8220	8774	+	80.5	Prodigal_v2.6.3	contig_2835
1_18	8774	9022	+	9.6	Prodigal_v2.6.3	contig_2835
1_19	9221	9502	-	19.6	Prodigal_v2.6.3	contig_2835
1_20	9495	9902	-	34.9	Prodigal_v2.6.3	contig_2835
orf00001	170	601	+	13.50	glimmer3	contig_2835
orf00003	709	981	+	0.67	glimmer3	contig_2835
orf00004	1321	1875	-	21.45	glimmer3	contig_2835
orf00005	1999	2790	-	10.45	glimmer3	contig_2835
orf00006	3261	3815	+	21.45	glimmer3	contig_2835
orf00007	4060	4230	-	0.96	glimmer3	contig_2835
orf00010	4533	4937	-	13.99	glimmer3	contig_2835
orf00011	5138	5476	+	14.10	glimmer3	contig_2835
orf00012	5784	5900	+	2.31	glimmer3	contig_2835
orf00013	5863	6042	+	0.13	glimmer3	contig_2835
orf00014	6287	6841	-	21.45	glimmer3	contig_2835
orf00015	7305	8096	+	10.45	glimmer3	contig_2835
orf00016	8220	8774	+	21.45	glimmer3	contig_2835
orf00017	9105	9278	-	0.58	glimmer3	contig_2835
orf00018	9495	9899	-	13.99	glimmer3	contig_2835
NA	3	194	+	NA	PHANOTATE	contig_2835
NA	197	601	+	NA	PHANOTATE	contig_2835
NA	594	782	+	NA	PHANOTATE	contig_2835
NA	1009	791	-	NA	PHANOTATE	contig_2835
NA	1321	1073	-	NA	PHANOTATE	contig_2835
NA	1875	1321	-	NA	PHANOTATE	contig_2835
NA	2790	1999	-	NA	PHANOTATE	contig_2835
NA	2765	2854	+	NA	PHANOTATE	contig_2835
NA	3261	3815	+	NA	PHANOTATE	contig_2835
NA	3815	4063	+	NA	PHANOTATE	contig_2835
NA	4230	4060	-	NA	PHANOTATE	contig_2835
NA	4318	4202	-	NA	PHANOTATE	contig_2835
NA	4540	4394	-	NA	PHANOTATE	contig_2835
NA	4937	4533	-	NA	PHANOTATE	contig_2835
NA	4968	5162	+	NA	PHANOTATE	contig_2835
NA	5165	5476	+	NA	PHANOTATE	contig_2835
NA	5469	5570	+	NA	PHANOTATE	contig_2835
NA	5563	5751	+	NA	PHANOTATE	contig_2835
NA	5784	5900	+	NA	PHANOTATE	contig_2835
NA	5872	6042	+	NA	PHANOTATE	contig_2835
NA	6287	6039	-	NA	PHANOTATE	contig_2835
NA	6841	6287	-	NA	PHANOTATE	contig_2835
NA	6926	6831	-	NA	PHANOTATE	contig_2835
NA	7075	6986	-	NA	PHANOTATE	contig_2835
NA	7330	7241	-	NA	PHANOTATE	contig_2835
NA	7305	8096	+	NA	PHANOTATE	contig_2835
NA	8220	8774	+	NA	PHANOTATE	contig_2835
NA	8774	9022	+	NA	PHANOTATE	contig_2835
NA	9072	9185	+	NA	PHANOTATE	contig_2835
NA	9502	9221	-	NA	PHANOTATE	contig_2835
NA	9902	9495	-	NA	PHANOTATE	contig_2835
