#id:	circular_pair_4236
#START	STOP	FRAME	CONTIG	SCORE
194	102	-	circular_pair_4236	-4.439168746537242436774225185	
230	979	+	circular_pair_4236	-7948.953688590935994933988140	
1044	1160	+	circular_pair_4236	-5.738836185887203134007154583	
1615	1725	+	circular_pair_4236	-1.208409948503836702668686033	
1742	1837	+	circular_pair_4236	-3.034077632394851340809582564	
2170	2259	+	circular_pair_4236	-1.800378733312560019685486143	
2404	2309	-	circular_pair_4236	-11.93333484425262659714046077	
2473	2601	+	circular_pair_4236	-1.044139842931834394063539054	
2561	2656	+	circular_pair_4236	-0.2497927179999827231330810412	
2825	2923	+	circular_pair_4236	-8.870998797615402903621088818	
3108	3224	+	circular_pair_4236	-0.6539050496916565634737574859	
3378	3280	-	circular_pair_4236	-10.72037822655979005628254834	
3777	3478	-	circular_pair_4236	-175.0062473188841843632301095	
3997	4194	+	circular_pair_4236	-11.36613714360427315508469625	
4211	4384	+	circular_pair_4236	-23.27574830480871204326168659	
4495	4593	+	circular_pair_4236	-10.99032477658135842618112696	
