#id:	circular_pair_3055
#START	STOP	FRAME	CONTIG	SCORE
2	196	+	circular_pair_3055	-89.70693289549567969515429081	
480	340	-	circular_pair_3055	-0.3977813779627502142791754819	
625	524	-	circular_pair_3055	-0.4781060282809507167651028971	
743	913	+	circular_pair_3055	-172.0315822679262055733455960	
1229	948	-	circular_pair_3055	-17491.67161675792995442105468	
1295	1666	+	circular_pair_3055	-501.7159483840487866622211992	
1678	2166	+	circular_pair_3055	-34080.11715965258938980620258	
2450	2310	-	circular_pair_3055	-0.3977813779627502142791754819	
2595	2494	-	circular_pair_3055	-0.4781060282809507167651028971	
2713	2883	+	circular_pair_3055	-172.0315822679262055733455960	
3199	2918	-	circular_pair_3055	-17491.67161675792995442105468	
3265	3636	+	circular_pair_3055	-501.7159483840487866622211992	
3648	4001	+	circular_pair_3055	-1611.430145850634216906487910	
