ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	2	196	+	20.8	Prodigal_v2.6.3	circular_pair_3055
1_2	710	913	+	10.3	Prodigal_v2.6.3	circular_pair_3055
1_3	948	1226	-	40.7	Prodigal_v2.6.3	circular_pair_3055
1_4	1295	1666	+	32.0	Prodigal_v2.6.3	circular_pair_3055
1_5	1678	2166	+	49.6	Prodigal_v2.6.3	circular_pair_3055
1_6	2680	2883	+	10.3	Prodigal_v2.6.3	circular_pair_3055
1_7	2918	3196	-	40.7	Prodigal_v2.6.3	circular_pair_3055
1_8	3265	3636	+	32.0	Prodigal_v2.6.3	circular_pair_3055
1_9	3648	4001	+	23.4	Prodigal_v2.6.3	circular_pair_3055
1_10	3953	4093	-	6.0	Prodigal_v2.6.3	circular_pair_3055
orf00001	4085	196	+	11.08	glimmer3	circular_pair_3055
orf00003	710	913	+	5.22	glimmer3	circular_pair_3055
orf00004	948	1226	-	9.20	glimmer3	circular_pair_3055
orf00005	1295	1666	+	8.47	glimmer3	circular_pair_3055
orf00006	1678	2166	+	11.74	glimmer3	circular_pair_3055
orf00008	2680	2883	+	5.22	glimmer3	circular_pair_3055
orf00009	2918	3196	-	9.20	glimmer3	circular_pair_3055
orf00010	3265	3636	+	8.47	glimmer3	circular_pair_3055
orf00011	3648	4001	+	9.70	glimmer3	circular_pair_3055
NA	2	196	+	NA	PHANOTATE	circular_pair_3055
NA	480	340	-	NA	PHANOTATE	circular_pair_3055
NA	625	524	-	NA	PHANOTATE	circular_pair_3055
NA	743	913	+	NA	PHANOTATE	circular_pair_3055
NA	1229	948	-	NA	PHANOTATE	circular_pair_3055
NA	1295	1666	+	NA	PHANOTATE	circular_pair_3055
NA	1678	2166	+	NA	PHANOTATE	circular_pair_3055
NA	2450	2310	-	NA	PHANOTATE	circular_pair_3055
NA	2595	2494	-	NA	PHANOTATE	circular_pair_3055
NA	2713	2883	+	NA	PHANOTATE	circular_pair_3055
NA	3199	2918	-	NA	PHANOTATE	circular_pair_3055
NA	3265	3636	+	NA	PHANOTATE	circular_pair_3055
NA	3648	4001	+	NA	PHANOTATE	circular_pair_3055
