#id:	contig_2963
#START	STOP	FRAME	CONTIG	SCORE
515	3	-	contig_2963	-52474.39408358641006581801524	
627	523	-	contig_2963	-8.164024980150786003944264914	
721	620	-	contig_2963	-4.106134302418989671778820385	
738	923	+	contig_2963	-367.2845779886193054225553655	
2379	871	-	contig_2963	-854316824255453.1843690746685	
2665	2450	-	contig_2963	-3.612223969751239974237179642	
2837	2736	-	contig_2963	-11.49056650150702453661033251	
2995	2834	-	contig_2963	-3.577182821171302667944328848	
3173	2997	-	contig_2963	-29.84160417917132164576682465	
3274	3170	-	contig_2963	-6.527829003525782543615752178	
3255	3356	+	contig_2963	-0.1262396500141941775401331300	
3392	3628	+	contig_2963	-1082.891809471577381006794513	
3609	3713	+	contig_2963	-1.630169556840255963872813013	
4010	3813	-	contig_2963	-0.2428720874722317835768737342	
4086	3997	-	contig_2963	-2.270695479551929063948420377	
4419	4120	-	contig_2963	-549.4399152116710939022181352	
