ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	2	358	-	35.9	Prodigal_v2.6.3	circular_pair_3188
1_2	358	1203	-	41.4	Prodigal_v2.6.3	circular_pair_3188
1_3	1326	2159	-	75.0	Prodigal_v2.6.3	circular_pair_3188
1_4	2174	2668	-	22.4	Prodigal_v2.6.3	circular_pair_3188
1_5	2713	3114	-	49.7	Prodigal_v2.6.3	circular_pair_3188
1_6	3124	4626	-	140.4	Prodigal_v2.6.3	circular_pair_3188
1_7	4626	5228	-	25.4	Prodigal_v2.6.3	circular_pair_3188
1_8	5595	5870	-	4.1	Prodigal_v2.6.3	circular_pair_3188
1_9	5848	6429	-	56.1	Prodigal_v2.6.3	circular_pair_3188
1_10	6444	6557	-	1.8	Prodigal_v2.6.3	circular_pair_3188
1_11	6587	6940	-	9.2	Prodigal_v2.6.3	circular_pair_3188
1_12	6985	7386	-	49.7	Prodigal_v2.6.3	circular_pair_3188
1_13	7396	8538	-	98.1	Prodigal_v2.6.3	circular_pair_3188
orf00001	358	1203	-	11.81	glimmer3	circular_pair_3188
orf00002	1326	2159	-	13.26	glimmer3	circular_pair_3188
orf00003	2174	2533	-	1.09	glimmer3	circular_pair_3188
orf00004	2713	2871	-	4.98	glimmer3	circular_pair_3188
orf00005	3124	4626	-	12.95	glimmer3	circular_pair_3188
orf00006	4626	5228	-	13.33	glimmer3	circular_pair_3188
orf00007	5209	5472	-	5.73	glimmer3	circular_pair_3188
orf00008	5595	5870	-	6.41	glimmer3	circular_pair_3188
orf00009	5848	6429	-	15.90	glimmer3	circular_pair_3188
orf00010	6587	6805	-	6.08	glimmer3	circular_pair_3188
orf00011	6985	7143	-	4.98	glimmer3	circular_pair_3188
orf00012	7396	8538	-	14.79	glimmer3	circular_pair_3188
orf00013	8749	358	-	4.87	glimmer3	circular_pair_3188
NA	358	2	-	NA	PHANOTATE	circular_pair_3188
NA	1203	358	-	NA	PHANOTATE	circular_pair_3188
NA	1313	1203	-	NA	PHANOTATE	circular_pair_3188
NA	2159	1326	-	NA	PHANOTATE	circular_pair_3188
NA	2668	2174	-	NA	PHANOTATE	circular_pair_3188
NA	3114	2713	-	NA	PHANOTATE	circular_pair_3188
NA	4626	3124	-	NA	PHANOTATE	circular_pair_3188
NA	5054	4626	-	NA	PHANOTATE	circular_pair_3188
NA	5209	5099	-	NA	PHANOTATE	circular_pair_3188
NA	5472	5209	-	NA	PHANOTATE	circular_pair_3188
NA	5582	5472	-	NA	PHANOTATE	circular_pair_3188
NA	5870	5595	-	NA	PHANOTATE	circular_pair_3188
NA	6429	5848	-	NA	PHANOTATE	circular_pair_3188
NA	6557	6444	-	NA	PHANOTATE	circular_pair_3188
NA	6940	6587	-	NA	PHANOTATE	circular_pair_3188
NA	7386	6985	-	NA	PHANOTATE	circular_pair_3188
NA	8538	7396	-	NA	PHANOTATE	circular_pair_3188
NA	8553	8681	+	NA	PHANOTATE	circular_pair_3188
