#id:	circular_read_667
#START	STOP	FRAME	CONTIG	SCORE
364	80	-	circular_read_667	-41915.49866644464672006942206	
525	364	-	circular_read_667	-63.83634748137588408962955135	
808	602	-	circular_read_667	-45.29752632958505773329851762	
1159	815	-	circular_read_667	-4.829751595149327574646103872	
1182	1328	+	circular_read_667	-1.354853480881929221509768775	
1383	1676	+	circular_read_667	-43.95100469247673759173668809	
1651	1989	+	circular_read_667	-1053.109449338890561932035760	
1982	2122	+	circular_read_667	-2.790318683120881758801439739	
2253	2152	-	circular_read_667	-0.2163325853909778150769588396	
2314	2637	+	circular_read_667	-1118.845463448120732209720474	
2723	2866	+	circular_read_667	-0.03958356663769219565745273847	
