ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	3	179	+	12.3	Prodigal_v2.6.3	contig_934
1_2	250	969	+	75.7	Prodigal_v2.6.3	contig_934
1_3	950	1777	+	107.5	Prodigal_v2.6.3	contig_934
1_4	1939	2214	-	17.5	Prodigal_v2.6.3	contig_934
1_5	2344	3090	-	56.6	Prodigal_v2.6.3	contig_934
1_6	3125	3565	-	48.7	Prodigal_v2.6.3	contig_934
1_7	3569	4042	-	42.2	Prodigal_v2.6.3	contig_934
1_8	4039	4302	-	23.1	Prodigal_v2.6.3	contig_934
1_9	4302	5330	-	98.9	Prodigal_v2.6.3	contig_934
1_10	5349	5645	-	18.5	Prodigal_v2.6.3	contig_934
1_11	5655	5948	-	8.5	Prodigal_v2.6.3	contig_934
1_12	5945	6550	-	61.1	Prodigal_v2.6.3	contig_934
1_13	6612	6866	-	7.2	Prodigal_v2.6.3	contig_934
1_14	6863	7165	-	38.8	Prodigal_v2.6.3	contig_934
1_15	7291	7524	-	7.1	Prodigal_v2.6.3	contig_934
1_16	7493	8308	-	95.7	Prodigal_v2.6.3	contig_934
1_17	8302	9246	-	101.2	Prodigal_v2.6.3	contig_934
1_18	9313	9534	-	10.7	Prodigal_v2.6.3	contig_934
1_19	9654	10385	+	61.1	Prodigal_v2.6.3	contig_934
1_20	11021	11239	+	23.1	Prodigal_v2.6.3	contig_934
1_21	11371	11721	+	55.2	Prodigal_v2.6.3	contig_934
1_22	11738	12184	+	32.4	Prodigal_v2.6.3	contig_934
1_23	12306	12545	+	20.5	Prodigal_v2.6.3	contig_934
1_24	12850	13065	+	25.5	Prodigal_v2.6.3	contig_934
1_25	13206	13610	+	25.4	Prodigal_v2.6.3	contig_934
1_26	13700	14470	+	98.2	Prodigal_v2.6.3	contig_934
1_27	14454	15068	+	82.1	Prodigal_v2.6.3	contig_934
1_28	15069	15539	+	47.5	Prodigal_v2.6.3	contig_934
1_29	15551	15817	+	50.4	Prodigal_v2.6.3	contig_934
1_30	15875	16393	+	52.5	Prodigal_v2.6.3	contig_934
1_31	16484	16858	+	38.6	Prodigal_v2.6.3	contig_934
1_32	16933	18012	+	92.5	Prodigal_v2.6.3	contig_934
1_33	18116	18655	-	48.4	Prodigal_v2.6.3	contig_934
1_34	18652	18999	-	43.6	Prodigal_v2.6.3	contig_934
1_35	19003	19434	-	14.9	Prodigal_v2.6.3	contig_934
orf00001	36	179	+	6.06	glimmer3	contig_934
orf00002	232	969	+	10.50	glimmer3	contig_934
orf00003	950	1777	+	8.15	glimmer3	contig_934
orf00004	1770	1976	+	1.04	glimmer3	contig_934
orf00005	1939	2232	-	10.40	glimmer3	contig_934
orf00006	2344	3090	-	7.17	glimmer3	contig_934
orf00007	3125	3565	-	8.54	glimmer3	contig_934
orf00008	3569	4042	-	3.64	glimmer3	contig_934
orf00009	4039	4302	-	4.51	glimmer3	contig_934
orf00010	4302	5330	-	6.35	glimmer3	contig_934
orf00013	5655	5900	-	2.69	glimmer3	contig_934
orf00014	5945	6550	-	7.93	glimmer3	contig_934
orf00015	6612	6866	-	0.39	glimmer3	contig_934
orf00016	6863	7165	-	4.49	glimmer3	contig_934
orf00017	7264	7446	+	2.17	glimmer3	contig_934
orf00019	7493	8308	-	8.37	glimmer3	contig_934
orf00020	8302	9246	-	8.95	glimmer3	contig_934
orf00021	9313	9534	-	2.05	glimmer3	contig_934
orf00022	9654	10385	+	8.17	glimmer3	contig_934
orf00024	11021	11239	+	0.82	glimmer3	contig_934
orf00025	11431	11721	+	7.09	glimmer3	contig_934
orf00026	11693	12184	+	4.69	glimmer3	contig_934
orf00027	12306	12545	+	2.98	glimmer3	contig_934
orf00029	12898	13065	+	5.59	glimmer3	contig_934
orf00030	13206	13610	+	4.37	glimmer3	contig_934
orf00031	13700	14470	+	7.35	glimmer3	contig_934
