ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	342	692	-	13.8	Prodigal_v2.6.3	contig_2638
1_2	2297	2632	-	40.6	Prodigal_v2.6.3	contig_2638
1_3	2708	2947	-	21.1	Prodigal_v2.6.3	contig_2638
1_4	2928	3647	-	53.1	Prodigal_v2.6.3	contig_2638
1_5	3875	4186	-	5.2	Prodigal_v2.6.3	contig_2638
1_6	4811	5038	-	25.3	Prodigal_v2.6.3	contig_2638
1_7	5160	5288	+	8.9	Prodigal_v2.6.3	contig_2638
1_8	5230	5769	+	52.4	Prodigal_v2.6.3	contig_2638
1_9	6118	7143	+	99.6	Prodigal_v2.6.3	contig_2638
1_10	7175	9145	+	211.0	Prodigal_v2.6.3	contig_2638
1_11	9150	10052	+	66.8	Prodigal_v2.6.3	contig_2638
1_12	10112	10969	-	92.9	Prodigal_v2.6.3	contig_2638
1_13	11043	11981	-	113.0	Prodigal_v2.6.3	contig_2638
1_14	12570	13730	+	103.7	Prodigal_v2.6.3	contig_2638
1_15	13730	14656	+	105.3	Prodigal_v2.6.3	contig_2638
1_16	14659	14967	+	26.0	Prodigal_v2.6.3	contig_2638
1_17	15039	15311	+	22.2	Prodigal_v2.6.3	contig_2638
1_18	17014	17286	-	22.2	Prodigal_v2.6.3	contig_2638
1_19	17358	17666	-	26.0	Prodigal_v2.6.3	contig_2638
1_20	17669	18595	-	105.3	Prodigal_v2.6.3	contig_2638
1_21	18595	19755	-	103.7	Prodigal_v2.6.3	contig_2638
1_22	20344	21282	+	113.0	Prodigal_v2.6.3	contig_2638
1_23	21356	22213	+	92.9	Prodigal_v2.6.3	contig_2638
1_24	22273	23175	-	66.8	Prodigal_v2.6.3	contig_2638
1_25	23180	25150	-	211.0	Prodigal_v2.6.3	contig_2638
1_26	25182	25577	-	25.0	Prodigal_v2.6.3	contig_2638
1_27	25714	26208	-	39.3	Prodigal_v2.6.3	contig_2638
1_28	26557	27165	-	78.5	Prodigal_v2.6.3	contig_2638
1_29	27287	27514	+	25.3	Prodigal_v2.6.3	contig_2638
1_30	28138	28452	+	5.7	Prodigal_v2.6.3	contig_2638
1_31	28681	29244	+	35.1	Prodigal_v2.6.3	contig_2638
1_32	29380	29619	+	21.2	Prodigal_v2.6.3	contig_2638
1_33	29729	30004	+	37.4	Prodigal_v2.6.3	contig_2638
1_34	31607	31876	+	19.0	Prodigal_v2.6.3	contig_2638
orf00002	342	692	-	4.77	glimmer3	contig_2638
orf00004	1302	1499	-	5.29	glimmer3	contig_2638
orf00006	1581	1706	+	1.45	glimmer3	contig_2638
orf00007	2297	2602	-	14.70	glimmer3	contig_2638
orf00008	2580	2693	-	7.18	glimmer3	contig_2638
orf00009	2708	2938	-	11.84	glimmer3	contig_2638
orf00010	2928	3647	-	11.66	glimmer3	contig_2638
orf00011	3875	4186	-	8.65	glimmer3	contig_2638
orf00013	4318	4530	-	6.95	glimmer3	contig_2638
orf00015	4523	4663	-	6.77	glimmer3	contig_2638
orf00017	4675	4935	+	8.27	glimmer3	contig_2638
orf00019	5160	5288	+	6.13	glimmer3	contig_2638
orf00020	5281	5769	+	14.31	glimmer3	contig_2638
orf00022	5878	6006	+	4.39	glimmer3	contig_2638
orf00023	6008	6121	+	2.92	glimmer3	contig_2638
orf00024	6118	7143	+	14.50	glimmer3	contig_2638
orf00025	7175	9145	+	5.54	glimmer3	contig_2638
orf00026	9150	10052	+	12.55	glimmer3	contig_2638
orf00027	10112	10960	-	7.27	glimmer3	contig_2638
orf00029	11043	11981	-	15.33	glimmer3	contig_2638
orf00031	12570	13730	+	2.96	glimmer3	contig_2638
orf00032	13730	14656	+	5.70	glimmer3	contig_2638
orf00033	14659	14967	+	2.63	glimmer3	contig_2638
orf00034	15039	15311	+	7.66	glimmer3	contig_2638
