#id:	contig_2245
#START	STOP	FRAME	CONTIG	SCORE
249	1	-	contig_2245	-96.81589332317196682683797662	
316	212	-	contig_2245	-8.379802112538568025844660282	
388	915	+	contig_2245	-1869.071844811155098701378186	
930	1934	+	contig_2245	-331599800.7499361577240361024	
1934	2122	+	contig_2245	-8.589003504665469852604923835	
2188	2349	+	contig_2245	-1.910886476824031687485453647	
2315	2560	+	contig_2245	-54.04172933545665603318749442	
2560	3498	+	contig_2245	-308357500.9780577261262531442	
3491	3709	+	contig_2245	-70.18459600163352542018907876	
4214	3690	-	contig_2245	-88982.92466276782709197597599	
4837	4214	-	contig_2245	-8080.371851774436280716983763	
5841	4837	-	contig_2245	-451796372.0306804439706331780	
6581	5856	-	contig_2245	-310608.2538080660591796753342	
6765	6643	-	contig_2245	-6.756409963944663980448273275	
7696	6758	-	contig_2245	-177139665.3402168471487573460	
8319	7696	-	contig_2245	-8797.989290609698209603874086	
9323	8319	-	contig_2245	-535968546.9494938579389062673	
