ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	1002	1217	+	2.3	Prodigal_v2.6.3	circular_pair_2015
1_2	5211	5378	+	8.6	Prodigal_v2.6.3	circular_pair_2015
1_3	11483	11680	-	13.9	Prodigal_v2.6.3	circular_pair_2015
1_4	11980	12267	+	28.5	Prodigal_v2.6.3	circular_pair_2015
1_5	12417	12800	+	34.6	Prodigal_v2.6.3	circular_pair_2015
1_6	12819	13226	+	40.0	Prodigal_v2.6.3	circular_pair_2015
1_7	17545	17784	+	10.4	Prodigal_v2.6.3	circular_pair_2015
1_8	17799	17960	+	2.6	Prodigal_v2.6.3	circular_pair_2015
1_9	19148	19435	+	5.5	Prodigal_v2.6.3	circular_pair_2015
1_10	19436	19678	-	10.8	Prodigal_v2.6.3	circular_pair_2015
1_11	19721	19861	-	10.6	Prodigal_v2.6.3	circular_pair_2015
1_12	20409	20687	-	5.3	Prodigal_v2.6.3	circular_pair_2015
1_13	21667	21921	-	5.6	Prodigal_v2.6.3	circular_pair_2015
1_14	21955	22191	-	11.3	Prodigal_v2.6.3	circular_pair_2015
1_15	22532	22804	-	21.6	Prodigal_v2.6.3	circular_pair_2015
1_16	23057	23146	-	4.7	Prodigal_v2.6.3	circular_pair_2015
1_17	24307	24657	+	39.1	Prodigal_v2.6.3	circular_pair_2015
1_18	24658	24795	+	6.9	Prodigal_v2.6.3	circular_pair_2015
1_19	24855	25127	+	8.9	Prodigal_v2.6.3	circular_pair_2015
1_20	25127	25351	+	17.6	Prodigal_v2.6.3	circular_pair_2015
1_21	25293	25628	+	21.4	Prodigal_v2.6.3	circular_pair_2015
orf00001	25185	35	+	3.57	glimmer3	circular_pair_2015
orf00002	197	343	-	2.35	glimmer3	circular_pair_2015
orf00003	383	508	-	1.42	glimmer3	circular_pair_2015
orf00004	808	927	+	0.88	glimmer3	circular_pair_2015
orf00005	911	1156	-	0.39	glimmer3	circular_pair_2015
orf00006	1220	1408	-	0.28	glimmer3	circular_pair_2015
orf00009	2267	2410	-	1.56	glimmer3	circular_pair_2015
orf00010	2745	2897	-	1.63	glimmer3	circular_pair_2015
orf00011	3302	3427	+	0.11	glimmer3	circular_pair_2015
orf00013	4345	4491	-	1.77	glimmer3	circular_pair_2015
orf00014	4517	4729	-	3.06	glimmer3	circular_pair_2015
orf00017	5538	5714	+	0.68	glimmer3	circular_pair_2015
orf00018	5794	5916	+	0.75	glimmer3	circular_pair_2015
orf00019	5968	6081	-	0.64	glimmer3	circular_pair_2015
orf00020	6216	6371	-	1.59	glimmer3	circular_pair_2015
orf00021	6341	6466	-	0.49	glimmer3	circular_pair_2015
orf00024	7359	7580	-	0.58	glimmer3	circular_pair_2015
orf00025	8309	8512	-	0.05	glimmer3	circular_pair_2015
orf00027	9276	9548	-	0.58	glimmer3	circular_pair_2015
orf00031	10066	10188	-	0.62	glimmer3	circular_pair_2015
orf00032	10374	10490	-	1.74	glimmer3	circular_pair_2015
orf00038	11483	11641	-	0.33	glimmer3	circular_pair_2015
orf00039	11980	12267	+	0.20	glimmer3	circular_pair_2015
