ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	1	189	+	15.4	Prodigal_v2.6.3	contig_1791
1_2	186	371	+	12.6	Prodigal_v2.6.3	contig_1791
1_3	563	1216	+	98.9	Prodigal_v2.6.3	contig_1791
1_4	1231	2241	+	174.2	Prodigal_v2.6.3	contig_1791
1_5	2273	2752	+	59.7	Prodigal_v2.6.3	contig_1791
1_6	2752	3072	+	33.8	Prodigal_v2.6.3	contig_1791
1_7	3104	3334	+	15.0	Prodigal_v2.6.3	contig_1791
1_8	3980	4639	+	102.1	Prodigal_v2.6.3	contig_1791
1_9	4651	4962	+	41.4	Prodigal_v2.6.3	contig_1791
1_10	5103	5267	+	3.1	Prodigal_v2.6.3	contig_1791
1_11	5349	5705	+	49.7	Prodigal_v2.6.3	contig_1791
1_12	5901	6242	+	34.8	Prodigal_v2.6.3	contig_1791
1_13	6337	6804	+	56.3	Prodigal_v2.6.3	contig_1791
1_14	7159	7617	+	40.9	Prodigal_v2.6.3	contig_1791
1_15	7869	8765	+	68.7	Prodigal_v2.6.3	contig_1791
1_16	9209	9391	+	14.5	Prodigal_v2.6.3	contig_1791
1_17	9427	10386	-	126.3	Prodigal_v2.6.3	contig_1791
1_18	10604	11608	+	54.1	Prodigal_v2.6.3	contig_1791
1_19	11769	11951	+	13.5	Prodigal_v2.6.3	contig_1791
1_20	11987	12946	-	126.3	Prodigal_v2.6.3	contig_1791
1_21	13164	14060	+	68.7	Prodigal_v2.6.3	contig_1791
orf00001	58	189	+	3.61	glimmer3	contig_1791
orf00003	186	371	+	2.79	glimmer3	contig_1791
orf00005	563	1216	+	6.54	glimmer3	contig_1791
orf00006	1231	2241	+	4.90	glimmer3	contig_1791
orf00007	2273	2752	+	8.04	glimmer3	contig_1791
orf00008	2752	3072	+	5.54	glimmer3	contig_1791
orf00009	3104	3334	+	3.00	glimmer3	contig_1791
orf00010	3294	3419	+	1.60	glimmer3	contig_1791
orf00011	3385	3564	+	3.06	glimmer3	contig_1791
orf00012	3980	4639	+	8.46	glimmer3	contig_1791
orf00013	4651	4962	+	8.98	glimmer3	contig_1791
orf00014	5127	5267	+	5.36	glimmer3	contig_1791
orf00015	5349	5705	+	8.51	glimmer3	contig_1791
orf00017	5901	6242	+	8.68	glimmer3	contig_1791
orf00018	6361	6804	+	2.99	glimmer3	contig_1791
orf00019	7099	7617	+	5.43	glimmer3	contig_1791
orf00020	7869	8765	+	2.94	glimmer3	contig_1791
orf00021	8883	9065	-	13.00	glimmer3	contig_1791
orf00022	9209	9391	+	11.61	glimmer3	contig_1791
orf00023	9427	10398	-	11.81	glimmer3	contig_1791
orf00024	10604	11608	+	2.95	glimmer3	contig_1791
orf00025	11769	11951	+	11.61	glimmer3	contig_1791
orf00026	11987	12958	-	11.81	glimmer3	contig_1791
orf00027	13164	14060	+	2.94	glimmer3	contig_1791
orf00028	14178	14360	-	13.00	glimmer3	contig_1791
NA	1	189	+	NA	PHANOTATE	contig_1791
NA	186	371	+	NA	PHANOTATE	contig_1791
NA	401	547	+	NA	PHANOTATE	contig_1791
NA	563	1216	+	NA	PHANOTATE	contig_1791
NA	1231	2241	+	NA	PHANOTATE	contig_1791
NA	2273	2752	+	NA	PHANOTATE	contig_1791
NA	2752	3072	+	NA	PHANOTATE	contig_1791
NA	3104	3334	+	NA	PHANOTATE	contig_1791
NA	3385	3564	+	NA	PHANOTATE	contig_1791
NA	3561	3662	+	NA	PHANOTATE	contig_1791
NA	3665	3808	+	NA	PHANOTATE	contig_1791
NA	3980	4639	+	NA	PHANOTATE	contig_1791
NA	4651	4962	+	NA	PHANOTATE	contig_1791
NA	5076	5267	+	NA	PHANOTATE	contig_1791
NA	5349	5705	+	NA	PHANOTATE	contig_1791
NA	5908	5780	-	NA	PHANOTATE	contig_1791
NA	5901	6242	+	NA	PHANOTATE	contig_1791
NA	6349	6804	+	NA	PHANOTATE	contig_1791
NA	7049	6915	-	NA	PHANOTATE	contig_1791
NA	7138	7046	-	NA	PHANOTATE	contig_1791
NA	7159	7617	+	NA	PHANOTATE	contig_1791
NA	7760	7888	+	NA	PHANOTATE	contig_1791
NA	7992	8765	+	NA	PHANOTATE	contig_1791
NA	8888	9061	+	NA	PHANOTATE	contig_1791
NA	9121	9228	+	NA	PHANOTATE	contig_1791
NA	9209	9391	+	NA	PHANOTATE	contig_1791
NA	10398	9427	-	NA	PHANOTATE	contig_1791
NA	10533	10679	+	NA	PHANOTATE	contig_1791
NA	10727	11608	+	NA	PHANOTATE	contig_1791
NA	11609	11722	+	NA	PHANOTATE	contig_1791
NA	11769	11951	+	NA	PHANOTATE	contig_1791
NA	12958	11987	-	NA	PHANOTATE	contig_1791
NA	13093	13239	+	NA	PHANOTATE	contig_1791
NA	13287	14060	+	NA	PHANOTATE	contig_1791
NA	14309	14178	-	NA	PHANOTATE	contig_1791
NA	14299	14412	+	NA	PHANOTATE	contig_1791
