ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	3	1991	+	179.7	Prodigal_v2.6.3	circular_read_536
1_2	2006	2758	+	58.4	Prodigal_v2.6.3	circular_read_536
1_3	2699	3004	-	2.3	Prodigal_v2.6.3	circular_read_536
1_4	3737	3826	+	4.5	Prodigal_v2.6.3	circular_read_536
1_5	3766	3870	+	0.9	Prodigal_v2.6.3	circular_read_536
1_6	4004	4132	+	13.4	Prodigal_v2.6.3	circular_read_536
1_7	4432	4608	+	35.2	Prodigal_v2.6.3	circular_read_536
1_8	4649	4831	+	5.7	Prodigal_v2.6.3	circular_read_536
1_9	5104	5265	+	3.3	Prodigal_v2.6.3	circular_read_536
1_10	5262	5357	+	-6.9	Prodigal_v2.6.3	circular_read_536
1_11	5323	5478	+	3.1	Prodigal_v2.6.3	circular_read_536
1_12	6143	6235	+	6.6	Prodigal_v2.6.3	circular_read_536
1_13	8640	8735	+	1.9	Prodigal_v2.6.3	circular_read_536
1_14	8903	9079	+	8.9	Prodigal_v2.6.3	circular_read_536
1_15	9433	9606	+	6.5	Prodigal_v2.6.3	circular_read_536
1_16	10042	10173	+	3.8	Prodigal_v2.6.3	circular_read_536
1_17	10549	10713	+	5.2	Prodigal_v2.6.3	circular_read_536
1_18	11604	11711	+	5.6	Prodigal_v2.6.3	circular_read_536
1_19	12385	12510	+	8.4	Prodigal_v2.6.3	circular_read_536
1_20	12566	12676	+	11.2	Prodigal_v2.6.3	circular_read_536
1_21	14679	14816	+	6.0	Prodigal_v2.6.3	circular_read_536
1_22	14977	15072	+	3.5	Prodigal_v2.6.3	circular_read_536
1_23	17192	17350	+	14.7	Prodigal_v2.6.3	circular_read_536
1_24	17980	18114	+	4.4	Prodigal_v2.6.3	circular_read_536
orf00001	36	1991	+	2.88	glimmer3	circular_read_536
orf00002	2006	2758	+	2.93	glimmer3	circular_read_536
orf00005	3103	3264	-	3.25	glimmer3	circular_read_536
orf00006	3264	3380	+	1.86	glimmer3	circular_read_536
orf00007	3645	3809	+	16.09	glimmer3	circular_read_536
orf00009	3957	4145	+	17.23	glimmer3	circular_read_536
orf00010	4383	4541	+	20.84	glimmer3	circular_read_536
orf00011	4495	4608	+	7.00	glimmer3	circular_read_536
orf00012	4633	4758	+	19.17	glimmer3	circular_read_536
orf00014	4774	4950	+	17.33	glimmer3	circular_read_536
orf00015	5104	5265	+	11.14	glimmer3	circular_read_536
orf00017	5317	5478	+	11.23	glimmer3	circular_read_536
orf00019	6421	6555	-	0.84	glimmer3	circular_read_536
orf00020	6584	6700	+	12.08	glimmer3	circular_read_536
orf00021	7738	7863	+	17.10	glimmer3	circular_read_536
orf00022	7866	8006	-	8.71	glimmer3	circular_read_536
orf00023	8471	8623	+	14.06	glimmer3	circular_read_536
orf00024	8577	8735	+	14.53	glimmer3	circular_read_536
orf00026	8788	9033	+	19.26	glimmer3	circular_read_536
orf00028	9054	9275	+	17.29	glimmer3	circular_read_536
orf00029	9356	9469	+	5.47	glimmer3	circular_read_536
orf00030	9433	9606	+	16.49	glimmer3	circular_read_536
orf00032	9730	9855	+	12.04	glimmer3	circular_read_536
orf00033	10042	10173	+	11.04	glimmer3	circular_read_536
orf00034	10358	10495	+	16.59	glimmer3	circular_read_536
orf00035	10525	10713	+	18.09	glimmer3	circular_read_536
orf00036	11274	11399	+	21.22	glimmer3	circular_read_536
orf00037	11892	12020	+	15.39	glimmer3	circular_read_536
orf00038	12391	12510	+	18.26	glimmer3	circular_read_536
orf00039	12240	12410	-	3.40	glimmer3	circular_read_536
orf00040	13036	13170	+	15.21	glimmer3	circular_read_536
orf00041	13339	13473	-	13.31	glimmer3	circular_read_536
orf00042	13560	13739	+	16.76	glimmer3	circular_read_536
orf00044	14658	14816	+	10.03	glimmer3	circular_read_536
orf00045	15367	15489	-	3.62	glimmer3	circular_read_536
orf00046	15883	15999	+	8.08	glimmer3	circular_read_536
orf00047	15971	16102	+	13.86	glimmer3	circular_read_536
orf00048	17171	17350	+	12.66	glimmer3	circular_read_536
orf00050	17947	18114	+	22.88	glimmer3	circular_read_536
NA	3	1991	+	NA	PHANOTATE	circular_read_536
NA	2006	2758	+	NA	PHANOTATE	circular_read_536
NA	3004	2699	-	NA	PHANOTATE	circular_read_536
NA	3264	3103	-	NA	PHANOTATE	circular_read_536
NA	3429	3319	-	NA	PHANOTATE	circular_read_536
NA	3645	3809	+	NA	PHANOTATE	circular_read_536
NA	3766	3870	+	NA	PHANOTATE	circular_read_536
NA	3999	4145	+	NA	PHANOTATE	circular_read_536
NA	4142	4234	+	NA	PHANOTATE	circular_read_536
NA	4432	4608	+	NA	PHANOTATE	circular_read_536
NA	4633	4758	+	NA	PHANOTATE	circular_read_536
NA	4774	4950	+	NA	PHANOTATE	circular_read_536
NA	5107	5265	+	NA	PHANOTATE	circular_read_536
NA	5265	5357	+	NA	PHANOTATE	circular_read_536
NA	5536	5432	-	NA	PHANOTATE	circular_read_536
NA	5722	5630	-	NA	PHANOTATE	circular_read_536
NA	5980	5846	-	NA	PHANOTATE	circular_read_536
NA	6037	6132	+	NA	PHANOTATE	circular_read_536
NA	6143	6235	+	NA	PHANOTATE	circular_read_536
NA	6687	6421	-	NA	PHANOTATE	circular_read_536
NA	7017	7109	+	NA	PHANOTATE	circular_read_536
NA	7294	7389	+	NA	PHANOTATE	circular_read_536
NA	7490	7579	+	NA	PHANOTATE	circular_read_536
NA	7582	7686	+	NA	PHANOTATE	circular_read_536
NA	7759	7863	+	NA	PHANOTATE	circular_read_536
NA	8006	7866	-	NA	PHANOTATE	circular_read_536
NA	8363	8467	+	NA	PHANOTATE	circular_read_536
NA	8471	8623	+	NA	PHANOTATE	circular_read_536
NA	8640	8735	+	NA	PHANOTATE	circular_read_536
NA	8903	9079	+	NA	PHANOTATE	circular_read_536
NA	9069	9275	+	NA	PHANOTATE	circular_read_536
NA	9356	9469	+	NA	PHANOTATE	circular_read_536
NA	9499	9606	+	NA	PHANOTATE	circular_read_536
NA	9730	9855	+	NA	PHANOTATE	circular_read_536
NA	10042	10173	+	NA	PHANOTATE	circular_read_536
NA	10326	10424	+	NA	PHANOTATE	circular_read_536
NA	10525	10713	+	NA	PHANOTATE	circular_read_536
NA	10710	10808	+	NA	PHANOTATE	circular_read_536
NA	10880	10981	+	NA	PHANOTATE	circular_read_536
NA	11033	11128	+	NA	PHANOTATE	circular_read_536
NA	11129	11224	+	NA	PHANOTATE	circular_read_536
NA	11274	11399	+	NA	PHANOTATE	circular_read_536
NA	11463	11552	+	NA	PHANOTATE	circular_read_536
NA	11616	11711	+	NA	PHANOTATE	circular_read_536
NA	11794	11892	+	NA	PHANOTATE	circular_read_536
NA	11892	12020	+	NA	PHANOTATE	circular_read_536
NA	12410	12240	-	NA	PHANOTATE	circular_read_536
NA	12391	12510	+	NA	PHANOTATE	circular_read_536
NA	12566	12676	+	NA	PHANOTATE	circular_read_536
NA	12760	12861	+	NA	PHANOTATE	circular_read_536
NA	13081	12878	-	NA	PHANOTATE	circular_read_536
NA	13063	13170	+	NA	PHANOTATE	circular_read_536
NA	13473	13339	-	NA	PHANOTATE	circular_read_536
NA	13560	13739	+	NA	PHANOTATE	circular_read_536
NA	13862	13770	-	NA	PHANOTATE	circular_read_536
NA	14011	14103	+	NA	PHANOTATE	circular_read_536
NA	14508	14618	+	NA	PHANOTATE	circular_read_536
NA	14679	14816	+	NA	PHANOTATE	circular_read_536
NA	14977	15072	+	NA	PHANOTATE	circular_read_536
NA	15141	15245	+	NA	PHANOTATE	circular_read_536
NA	15489	15367	-	NA	PHANOTATE	circular_read_536
NA	15798	15622	-	NA	PHANOTATE	circular_read_536
