ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	3	179	+	22.6	Prodigal_v2.6.3	circular_pair_348
1_2	349	609	+	3.6	Prodigal_v2.6.3	circular_pair_348
1_3	863	1204	+	25.2	Prodigal_v2.6.3	circular_pair_348
1_4	1571	1726	+	9.3	Prodigal_v2.6.3	circular_pair_348
1_5	2016	2138	+	6.4	Prodigal_v2.6.3	circular_pair_348
1_6	2172	2270	+	6.2	Prodigal_v2.6.3	circular_pair_348
1_7	2270	2437	+	3.0	Prodigal_v2.6.3	circular_pair_348
1_8	2392	2637	+	1.9	Prodigal_v2.6.3	circular_pair_348
1_9	2588	3139	-	10.0	Prodigal_v2.6.3	circular_pair_348
1_10	3144	3407	+	5.8	Prodigal_v2.6.3	circular_pair_348
1_11	3559	3843	+	25.3	Prodigal_v2.6.3	circular_pair_348
1_12	3970	4074	+	10.7	Prodigal_v2.6.3	circular_pair_348
1_13	4561	4989	-	9.8	Prodigal_v2.6.3	circular_pair_348
1_14	5370	5555	+	5.4	Prodigal_v2.6.3	circular_pair_348
1_15	5882	5995	-	8.1	Prodigal_v2.6.3	circular_pair_348
1_16	6425	6688	-	0.9	Prodigal_v2.6.3	circular_pair_348
1_17	8655	8957	-	15.4	Prodigal_v2.6.3	circular_pair_348
1_18	10087	10746	-	15.7	Prodigal_v2.6.3	circular_pair_348
orf00001	7	210	-	4.75	glimmer3	circular_pair_348
orf00003	879	1559	-	2.66	glimmer3	circular_pair_348
orf00004	1909	2067	-	6.72	glimmer3	circular_pair_348
orf00005	2064	2714	-	2.64	glimmer3	circular_pair_348
orf00007	2940	3407	+	2.89	glimmer3	circular_pair_348
orf00009	3508	3768	-	1.67	glimmer3	circular_pair_348
orf00010	3856	4320	-	5.46	glimmer3	circular_pair_348
orf00013	5370	5555	+	8.07	glimmer3	circular_pair_348
orf00015	6066	6233	+	10.80	glimmer3	circular_pair_348
orf00016	6892	7089	+	2.36	glimmer3	circular_pair_348
orf00017	7149	7316	+	10.45	glimmer3	circular_pair_348
orf00018	7575	7745	-	6.48	glimmer3	circular_pair_348
orf00019	7956	8132	+	10.92	glimmer3	circular_pair_348
orf00020	8218	8373	-	3.93	glimmer3	circular_pair_348
orf00021	8655	8777	-	2.69	glimmer3	circular_pair_348
orf00022	9170	9322	+	5.77	glimmer3	circular_pair_348
orf00025	9333	9539	+	4.39	glimmer3	circular_pair_348
orf00027	10087	10746	-	2.65	glimmer3	circular_pair_348
NA	3	179	+	NA	PHANOTATE	circular_pair_348
NA	349	609	+	NA	PHANOTATE	circular_pair_348
NA	644	823	+	NA	PHANOTATE	circular_pair_348
NA	863	1204	+	NA	PHANOTATE	circular_pair_348
NA	1282	1446	+	NA	PHANOTATE	circular_pair_348
NA	1465	1563	+	NA	PHANOTATE	circular_pair_348
NA	1571	1726	+	NA	PHANOTATE	circular_pair_348
NA	1970	1866	-	NA	PHANOTATE	circular_pair_348
NA	2534	2064	-	NA	PHANOTATE	circular_pair_348
NA	3076	2588	-	NA	PHANOTATE	circular_pair_348
NA	3100	3327	+	NA	PHANOTATE	circular_pair_348
NA	3404	3499	+	NA	PHANOTATE	circular_pair_348
NA	3529	3843	+	NA	PHANOTATE	circular_pair_348
NA	3946	4074	+	NA	PHANOTATE	circular_pair_348
NA	4207	4335	+	NA	PHANOTATE	circular_pair_348
NA	4374	4463	+	NA	PHANOTATE	circular_pair_348
NA	4507	4602	+	NA	PHANOTATE	circular_pair_348
NA	4599	4727	+	NA	PHANOTATE	circular_pair_348
NA	4740	4871	+	NA	PHANOTATE	circular_pair_348
NA	4868	5131	+	NA	PHANOTATE	circular_pair_348
NA	5139	5237	+	NA	PHANOTATE	circular_pair_348
NA	5370	5555	+	NA	PHANOTATE	circular_pair_348
NA	5832	5704	-	NA	PHANOTATE	circular_pair_348
NA	5942	6046	+	NA	PHANOTATE	circular_pair_348
NA	6066	6233	+	NA	PHANOTATE	circular_pair_348
NA	6386	6616	+	NA	PHANOTATE	circular_pair_348
NA	6687	6872	+	NA	PHANOTATE	circular_pair_348
NA	6892	7089	+	NA	PHANOTATE	circular_pair_348
NA	7149	7316	+	NA	PHANOTATE	circular_pair_348
NA	7518	7411	-	NA	PHANOTATE	circular_pair_348
NA	7745	7575	-	NA	PHANOTATE	circular_pair_348
NA	7956	8132	+	NA	PHANOTATE	circular_pair_348
NA	8373	8218	-	NA	PHANOTATE	circular_pair_348
NA	8428	8330	-	NA	PHANOTATE	circular_pair_348
NA	8957	8655	-	NA	PHANOTATE	circular_pair_348
NA	9170	9322	+	NA	PHANOTATE	circular_pair_348
NA	9333	9539	+	NA	PHANOTATE	circular_pair_348
NA	9712	9620	-	NA	PHANOTATE	circular_pair_348
NA	9958	9857	-	NA	PHANOTATE	circular_pair_348
NA	10109	10020	-	NA	PHANOTATE	circular_pair_348
NA	10638	10087	-	NA	PHANOTATE	circular_pair_348
NA	10730	10608	-	NA	PHANOTATE	circular_pair_348
NA	11017	10871	-	NA	PHANOTATE	circular_pair_348
NA	11166	11050	-	NA	PHANOTATE	circular_pair_348
