#id:	circular_pair_2456
#START	STOP	FRAME	CONTIG	SCORE
24	152	+	circular_pair_2456	-38.77917305726104139163341654	
168	446	+	circular_pair_2456	-9701.328970276624040364622475	
450	920	+	circular_pair_2456	-3143049.418820566257566240559	
926	1231	+	circular_pair_2456	-2286.932492019967455193847358	
1238	1636	+	circular_pair_2456	-195267.9780916395046022216406	
1633	1836	+	circular_pair_2456	-2.868632510444882748283057769	
2105	1812	-	circular_pair_2456	-823.7755155121313057519398299	
2359	2105	-	circular_pair_2456	-3615.054055674969838559160134	
2700	2374	-	circular_pair_2456	-84354.03475224618229592275910	
2942	2700	-	circular_pair_2456	-35.93504497311468385202565476	
3657	2935	-	circular_pair_2456	-110312249.2785645676269604366	
4577	3657	-	circular_pair_2456	-9925315013.174443088471345080	
5022	4675	-	circular_pair_2456	-130.7216331845907204755382882	
