ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	1	393	-	30.8	Prodigal_v2.6.3	contig_2114
1_2	386	550	-	-2.6	Prodigal_v2.6.3	contig_2114
1_3	550	1302	-	49.9	Prodigal_v2.6.3	contig_2114
1_4	1472	1771	-	12.4	Prodigal_v2.6.3	contig_2114
1_5	1719	2915	-	75.6	Prodigal_v2.6.3	contig_2114
1_6	2918	3172	-	23.7	Prodigal_v2.6.3	contig_2114
1_7	3356	3946	-	29.4	Prodigal_v2.6.3	contig_2114
1_8	3921	4070	-	11.3	Prodigal_v2.6.3	contig_2114
1_9	4057	4251	-	2.1	Prodigal_v2.6.3	contig_2114
1_10	4255	5925	+	112.9	Prodigal_v2.6.3	contig_2114
1_11	6150	6299	+	4.4	Prodigal_v2.6.3	contig_2114
1_12	7335	7616	+	10.6	Prodigal_v2.6.3	contig_2114
1_13	7609	8019	+	35.4	Prodigal_v2.6.3	contig_2114
1_14	8022	9473	+	168.3	Prodigal_v2.6.3	contig_2114
1_15	9466	9828	+	37.1	Prodigal_v2.6.3	contig_2114
1_16	9845	9949	+	1.5	Prodigal_v2.6.3	contig_2114
1_17	10012	10365	+	5.6	Prodigal_v2.6.3	contig_2114
1_18	10439	11245	-	62.0	Prodigal_v2.6.3	contig_2114
1_19	11560	12003	-	6.8	Prodigal_v2.6.3	contig_2114
1_20	12014	12259	-	23.7	Prodigal_v2.6.3	contig_2114
1_21	12304	14175	-	134.4	Prodigal_v2.6.3	contig_2114
1_22	14337	14462	+	3.6	Prodigal_v2.6.3	contig_2114
1_23	14462	14605	+	-6.9	Prodigal_v2.6.3	contig_2114
1_24	14672	15055	+	3.4	Prodigal_v2.6.3	contig_2114
1_25	15239	15493	+	23.7	Prodigal_v2.6.3	contig_2114
1_26	15496	15942	+	27.8	Prodigal_v2.6.3	contig_2114
1_27	15902	16693	+	32.1	Prodigal_v2.6.3	contig_2114
1_28	16641	16940	+	12.4	Prodigal_v2.6.3	contig_2114
1_29	17110	17451	+	19.9	Prodigal_v2.6.3	contig_2114
1_30	17537	17860	+	27.3	Prodigal_v2.6.3	contig_2114
1_31	18017	18466	+	32.2	Prodigal_v2.6.3	contig_2114
1_32	19562	20032	-	12.3	Prodigal_v2.6.3	contig_2114
1_33	20029	20682	-	34.8	Prodigal_v2.6.3	contig_2114
1_34	20682	21008	-	6.3	Prodigal_v2.6.3	contig_2114
1_35	21002	21859	-	41.5	Prodigal_v2.6.3	contig_2114
1_36	21849	22058	-	11.1	Prodigal_v2.6.3	contig_2114
1_37	22058	23107	-	52.8	Prodigal_v2.6.3	contig_2114
orf00002	386	550	-	3.49	glimmer3	contig_2114
orf00003	550	1344	-	6.74	glimmer3	contig_2114
orf00005	1472	1633	-	3.36	glimmer3	contig_2114
orf00007	1719	2915	-	6.17	glimmer3	contig_2114
orf00008	2918	3172	-	10.25	glimmer3	contig_2114
orf00010	3356	3943	-	11.27	glimmer3	contig_2114
orf00012	3921	4064	-	9.36	glimmer3	contig_2114
orf00013	4057	4242	-	8.31	glimmer3	contig_2114
orf00014	4255	5925	+	12.07	glimmer3	contig_2114
orf00018	6224	6361	+	4.82	glimmer3	contig_2114
orf00021	6409	6798	+	5.37	glimmer3	contig_2114
orf00022	6895	7164	+	5.63	glimmer3	contig_2114
orf00025	7335	7616	+	12.61	glimmer3	contig_2114
orf00026	7609	8019	+	12.84	glimmer3	contig_2114
orf00027	8022	9473	+	5.56	glimmer3	contig_2114
orf00028	9466	9828	+	6.42	glimmer3	contig_2114
orf00030	10012	10365	+	7.12	glimmer3	contig_2114
orf00032	11227	11424	-	3.92	glimmer3	contig_2114
orf00033	10439	11245	-	11.99	glimmer3	contig_2114
orf00034	11421	11540	-	5.70	glimmer3	contig_2114
orf00035	11560	12003	-	9.51	glimmer3	contig_2114
orf00037	12014	12259	-	8.31	glimmer3	contig_2114
orf00038	12304	14175	-	11.55	glimmer3	contig_2114
orf00039	14228	14350	+	4.78	glimmer3	contig_2114
orf00040	14343	14462	+	7.34	glimmer3	contig_2114
orf00042	14462	14605	+	9.02	glimmer3	contig_2114
orf00043	14672	15055	+	12.48	glimmer3	contig_2114
orf00045	15239	15493	+	10.25	glimmer3	contig_2114
orf00047	15496	15942	+	6.42	glimmer3	contig_2114
orf00048	15902	16693	+	5.63	glimmer3	contig_2114
orf00049	16779	16940	+	3.36	glimmer3	contig_2114
orf00051	17068	17451	+	4.91	glimmer3	contig_2114
orf00052	17537	17860	+	11.53	glimmer3	contig_2114
orf00053	17860	18024	+	3.49	glimmer3	contig_2114
orf00055	18017	18466	+	12.82	glimmer3	contig_2114
orf00056	18568	18714	+	4.49	glimmer3	contig_2114
orf00057	18947	19162	+	0.28	glimmer3	contig_2114
orf00059	19562	20032	-	11.67	glimmer3	contig_2114
orf00060	20029	20682	-	11.46	glimmer3	contig_2114
orf00061	20682	21008	-	6.79	glimmer3	contig_2114
orf00063	21002	21859	-	9.85	glimmer3	contig_2114
orf00065	21849	22058	-	3.62	glimmer3	contig_2114
orf00067	22058	23107	-	6.28	glimmer3	contig_2114
orf00069	23413	23577	-	1.07	glimmer3	contig_2114
orf00070	23634	23753	-	4.14	glimmer3	contig_2114
orf00072	24002	393	-	13.24	glimmer3	contig_2114
NA	366	1	-	NA	PHANOTATE	contig_2114
NA	523	386	-	NA	PHANOTATE	contig_2114
NA	1308	550	-	NA	PHANOTATE	contig_2114
NA	1771	1472	-	NA	PHANOTATE	contig_2114
NA	2915	1719	-	NA	PHANOTATE	contig_2114
NA	3172	2918	-	NA	PHANOTATE	contig_2114
NA	3335	3243	-	NA	PHANOTATE	contig_2114
NA	3946	3356	-	NA	PHANOTATE	contig_2114
NA	4070	3921	-	NA	PHANOTATE	contig_2114
NA	4064	4258	+	NA	PHANOTATE	contig_2114
NA	4360	5925	+	NA	PHANOTATE	contig_2114
NA	5907	6002	+	NA	PHANOTATE	contig_2114
NA	6038	6139	+	NA	PHANOTATE	contig_2114
NA	6150	6299	+	NA	PHANOTATE	contig_2114
NA	6306	6398	+	NA	PHANOTATE	contig_2114
NA	6409	6798	+	NA	PHANOTATE	contig_2114
NA	6913	7164	+	NA	PHANOTATE	contig_2114
NA	7118	7258	+	NA	PHANOTATE	contig_2114
NA	7335	7616	+	NA	PHANOTATE	contig_2114
NA	7609	8019	+	NA	PHANOTATE	contig_2114
NA	8022	9473	+	NA	PHANOTATE	contig_2114
NA	9466	9828	+	NA	PHANOTATE	contig_2114
NA	9845	9949	+	NA	PHANOTATE	contig_2114
NA	10134	9982	-	NA	PHANOTATE	contig_2114
NA	10243	10365	+	NA	PHANOTATE	contig_2114
NA	11245	10439	-	NA	PHANOTATE	contig_2114
NA	11424	11227	-	NA	PHANOTATE	contig_2114
NA	11540	11421	-	NA	PHANOTATE	contig_2114
NA	11862	11560	-	NA	PHANOTATE	contig_2114
NA	12259	12014	-	NA	PHANOTATE	contig_2114
NA	14043	12304	-	NA	PHANOTATE	contig_2114
NA	14343	14188	-	NA	PHANOTATE	contig_2114
NA	14539	14327	-	NA	PHANOTATE	contig_2114
NA	14683	14579	-	NA	PHANOTATE	contig_2114
NA	14835	14680	-	NA	PHANOTATE	contig_2114
NA	14816	15055	+	NA	PHANOTATE	contig_2114
NA	15076	15168	+	NA	PHANOTATE	contig_2114
NA	15239	15493	+	NA	PHANOTATE	contig_2114
NA	15496	15942	+	NA	PHANOTATE	contig_2114
NA	15902	16693	+	NA	PHANOTATE	contig_2114
NA	16641	16940	+	NA	PHANOTATE	contig_2114
NA	17104	17451	+	NA	PHANOTATE	contig_2114
NA	17537	17860	+	NA	PHANOTATE	contig_2114
NA	17887	18024	+	NA	PHANOTATE	contig_2114
NA	18044	18466	+	NA	PHANOTATE	contig_2114
NA	18701	18531	-	NA	PHANOTATE	contig_2114
NA	18886	18734	-	NA	PHANOTATE	contig_2114
NA	19062	18859	-	NA	PHANOTATE	contig_2114
NA	19393	19121	-	NA	PHANOTATE	contig_2114
NA	19547	19446	-	NA	PHANOTATE	contig_2114
NA	20032	19562	-	NA	PHANOTATE	contig_2114
NA	20682	20029	-	NA	PHANOTATE	contig_2114
NA	21008	20682	-	NA	PHANOTATE	contig_2114
NA	21859	21002	-	NA	PHANOTATE	contig_2114
NA	22058	21849	-	NA	PHANOTATE	contig_2114
NA	23107	22058	-	NA	PHANOTATE	contig_2114
NA	23120	23218	+	NA	PHANOTATE	contig_2114
NA	23402	23313	-	NA	PHANOTATE	contig_2114
NA	23577	23413	-	NA	PHANOTATE	contig_2114
NA	23753	23634	-	NA	PHANOTATE	contig_2114
NA	24021	23926	-	NA	PHANOTATE	contig_2114
