#id:	contig_3159
#START	STOP	FRAME	CONTIG	SCORE
369	40	-	contig_3159	-301.5020132285800849783188847	
502	308	-	contig_3159	-0.1327643064440444316156608818	
699	1136	+	contig_3159	-368785.3492567077107728457755	
1503	1210	-	contig_3159	-73.09089475271559564704513337	
1535	1687	+	contig_3159	-9.493529858289119884911994417	
1971	1717	-	contig_3159	-947.0548343550104634574228243	
2155	1949	-	contig_3159	-1233.461823716104753635143422	
2360	2178	-	contig_3159	-32.35643166383698126073058758	
2538	2440	-	contig_3159	-0.1196343307958368431491242416	
2717	2556	-	contig_3159	-0.2140189479748204364295647893	
3361	2783	-	contig_3159	-33021.95607737974189998896191	
4062	3454	-	contig_3159	-5066607.504468252029525000935	
4175	4510	+	contig_3159	-13.28587055653170195198602758	
4494	4709	+	contig_3159	-90.12465847409200167272028824	
4802	4972	+	contig_3159	-21.82686760308552917619127248	
4924	5061	+	contig_3159	-1.085386705428822026091881087	
5133	5381	+	contig_3159	-34.70101643507369040946871461	
