ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	1121	1507	+	17.5	Prodigal_v2.6.3	circular_read_1021
1_2	1626	1736	+	13.3	Prodigal_v2.6.3	circular_read_1021
1_3	1768	1875	-	9.1	Prodigal_v2.6.3	circular_read_1021
1_4	1906	2043	-	7.0	Prodigal_v2.6.3	circular_read_1021
1_5	2159	2362	-	22.2	Prodigal_v2.6.3	circular_read_1021
1_6	3254	3370	-	1.5	Prodigal_v2.6.3	circular_read_1021
1_7	3564	3749	-	1.6	Prodigal_v2.6.3	circular_read_1021
1_8	3739	3912	-	6.6	Prodigal_v2.6.3	circular_read_1021
1_9	3860	3967	-	3.1	Prodigal_v2.6.3	circular_read_1021
1_10	4176	4433	-	27.4	Prodigal_v2.6.3	circular_read_1021
1_11	5211	5468	-	7.5	Prodigal_v2.6.3	circular_read_1021
1_12	5845	6195	-	34.0	Prodigal_v2.6.3	circular_read_1021
1_13	6150	6278	-	7.5	Prodigal_v2.6.3	circular_read_1021
1_14	6891	7001	+	2.9	Prodigal_v2.6.3	circular_read_1021
1_15	7082	7198	-	5.6	Prodigal_v2.6.3	circular_read_1021
1_16	7234	7389	-	15.0	Prodigal_v2.6.3	circular_read_1021
orf00001	1606	1749	+	45.13	glimmer3	circular_read_1021
orf00002	1906	2067	-	7.23	glimmer3	circular_read_1021
orf00003	2159	2278	-	8.73	glimmer3	circular_read_1021
orf00005	2245	2427	-	11.93	glimmer3	circular_read_1021
orf00006	2597	2734	-	11.22	glimmer3	circular_read_1021
orf00008	2870	2983	-	1.80	glimmer3	circular_read_1021
orf00009	3087	3239	-	1.64	glimmer3	circular_read_1021
orf00010	3254	3370	-	9.21	glimmer3	circular_read_1021
orf00011	3564	3749	-	6.98	glimmer3	circular_read_1021
orf00013	3739	3912	-	6.03	glimmer3	circular_read_1021
orf00014	4176	4451	-	25.48	glimmer3	circular_read_1021
orf00016	4792	4908	-	0.92	glimmer3	circular_read_1021
orf00017	5211	5384	-	4.43	glimmer3	circular_read_1021
orf00018	5845	6144	-	13.27	glimmer3	circular_read_1021
orf00019	6150	6275	-	11.58	glimmer3	circular_read_1021
orf00020	6238	6360	-	6.62	glimmer3	circular_read_1021
orf00022	6388	6567	-	9.02	glimmer3	circular_read_1021
orf00024	7020	7202	-	3.24	glimmer3	circular_read_1021
orf00026	7290	7487	-	8.13	glimmer3	circular_read_1021
orf00027	7506	7631	+	2.44	glimmer3	circular_read_1021
orf00028	7651	7788	+	6.24	glimmer3	circular_read_1021
NA	200	72	-	NA	PHANOTATE	circular_read_1021
NA	511	197	-	NA	PHANOTATE	circular_read_1021
NA	551	661	+	NA	PHANOTATE	circular_read_1021
NA	668	760	+	NA	PHANOTATE	circular_read_1021
NA	898	993	+	NA	PHANOTATE	circular_read_1021
NA	1082	1507	+	NA	PHANOTATE	circular_read_1021
NA	1763	1581	-	NA	PHANOTATE	circular_read_1021
NA	1875	1768	-	NA	PHANOTATE	circular_read_1021
NA	2067	1906	-	NA	PHANOTATE	circular_read_1021
NA	2269	2159	-	NA	PHANOTATE	circular_read_1021
NA	2421	2245	-	NA	PHANOTATE	circular_read_1021
NA	2568	2473	-	NA	PHANOTATE	circular_read_1021
NA	2784	2653	-	NA	PHANOTATE	circular_read_1021
NA	2983	2870	-	NA	PHANOTATE	circular_read_1021
NA	3090	2986	-	NA	PHANOTATE	circular_read_1021
NA	3261	3142	-	NA	PHANOTATE	circular_read_1021
NA	3370	3254	-	NA	PHANOTATE	circular_read_1021
NA	3508	3404	-	NA	PHANOTATE	circular_read_1021
NA	3749	3564	-	NA	PHANOTATE	circular_read_1021
NA	3893	3780	-	NA	PHANOTATE	circular_read_1021
NA	3967	3860	-	NA	PHANOTATE	circular_read_1021
NA	4129	4040	-	NA	PHANOTATE	circular_read_1021
NA	4400	4176	-	NA	PHANOTATE	circular_read_1021
NA	4616	4521	-	NA	PHANOTATE	circular_read_1021
NA	4814	4710	-	NA	PHANOTATE	circular_read_1021
NA	5021	4833	-	NA	PHANOTATE	circular_read_1021
NA	5126	5034	-	NA	PHANOTATE	circular_read_1021
NA	5235	5143	-	NA	PHANOTATE	circular_read_1021
NA	5468	5211	-	NA	PHANOTATE	circular_read_1021
NA	5568	5729	+	NA	PHANOTATE	circular_read_1021
NA	5867	5766	-	NA	PHANOTATE	circular_read_1021
NA	6114	5845	-	NA	PHANOTATE	circular_read_1021
NA	6251	6150	-	NA	PHANOTATE	circular_read_1021
NA	6360	6238	-	NA	PHANOTATE	circular_read_1021
NA	6480	6388	-	NA	PHANOTATE	circular_read_1021
NA	6550	6449	-	NA	PHANOTATE	circular_read_1021
NA	6817	6632	-	NA	PHANOTATE	circular_read_1021
NA	6891	7001	+	NA	PHANOTATE	circular_read_1021
NA	7115	7225	+	NA	PHANOTATE	circular_read_1021
NA	7286	7531	+	NA	PHANOTATE	circular_read_1021
NA	7506	7631	+	NA	PHANOTATE	circular_read_1021
NA	7651	7788	+	NA	PHANOTATE	circular_read_1021
NA	8072	7827	-	NA	PHANOTATE	circular_read_1021
NA	8375	8256	-	NA	PHANOTATE	circular_read_1021
NA	8487	8398	-	NA	PHANOTATE	circular_read_1021
NA	8490	8627	+	NA	PHANOTATE	circular_read_1021
NA	8651	8845	+	NA	PHANOTATE	circular_read_1021
NA	8878	9183	+	NA	PHANOTATE	circular_read_1021
NA	9346	9591	+	NA	PHANOTATE	circular_read_1021
