ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	45	341	-	9.7	Prodigal_v2.6.3	contig_3105
1_2	464	805	-	9.6	Prodigal_v2.6.3	contig_3105
1_3	1019	1249	-	8.4	Prodigal_v2.6.3	contig_3105
1_4	1254	1532	-	5.8	Prodigal_v2.6.3	contig_3105
1_5	1534	1845	-	19.9	Prodigal_v2.6.3	contig_3105
1_6	2033	2353	-	0.8	Prodigal_v2.6.3	contig_3105
1_7	2399	2797	-	25.3	Prodigal_v2.6.3	contig_3105
1_8	2952	3566	+	28.0	Prodigal_v2.6.3	contig_3105
1_9	3780	4079	+	27.3	Prodigal_v2.6.3	contig_3105
1_10	4293	4469	+	11.6	Prodigal_v2.6.3	contig_3105
1_11	5316	5492	+	11.6	Prodigal_v2.6.3	contig_3105
1_12	5828	6127	+	27.3	Prodigal_v2.6.3	contig_3105
1_13	6223	6522	-	27.3	Prodigal_v2.6.3	contig_3105
1_14	6736	7035	-	27.3	Prodigal_v2.6.3	contig_3105
1_15	7250	7549	-	27.3	Prodigal_v2.6.3	contig_3105
1_16	7763	7951	-	14.5	Prodigal_v2.6.3	contig_3105
orf00001	45	386	-	23.80	glimmer3	contig_3105
orf00002	464	805	-	18.76	glimmer3	contig_3105
orf00004	868	1044	-	6.65	glimmer3	contig_3105
orf00005	1019	1414	-	19.49	glimmer3	contig_3105
orf00006	1770	1931	-	12.47	glimmer3	contig_3105
orf00007	1534	1773	-	24.56	glimmer3	contig_3105
orf00008	2033	2353	-	14.77	glimmer3	contig_3105
orf00010	2399	2797	-	14.36	glimmer3	contig_3105
orf00011	2769	2918	-	16.10	glimmer3	contig_3105
orf00013	3090	3566	+	19.87	glimmer3	contig_3105
orf00014	3615	4079	+	24.79	glimmer3	contig_3105
orf00015	4128	4469	+	23.89	glimmer3	contig_3105
orf00017	4640	5032	+	11.79	glimmer3	contig_3105
orf00018	5151	5492	+	23.89	glimmer3	contig_3105
orf00020	5663	6127	+	24.79	glimmer3	contig_3105
orf00021	6223	6687	-	24.79	glimmer3	contig_3105
orf00022	6736	7155	-	25.39	glimmer3	contig_3105
orf00023	7250	7714	-	24.79	glimmer3	contig_3105
NA	127	2	-	NA	PHANOTATE	contig_3105
NA	402	226	-	NA	PHANOTATE	contig_3105
NA	805	464	-	NA	PHANOTATE	contig_3105
NA	1155	868	-	NA	PHANOTATE	contig_3105
NA	1532	1254	-	NA	PHANOTATE	contig_3105
NA	1845	1534	-	NA	PHANOTATE	contig_3105
NA	2187	2053	-	NA	PHANOTATE	contig_3105
NA	2402	2205	-	NA	PHANOTATE	contig_3105
NA	2797	2399	-	NA	PHANOTATE	contig_3105
NA	2898	2803	-	NA	PHANOTATE	contig_3105
NA	2952	3566	+	NA	PHANOTATE	contig_3105
NA	3599	3775	+	NA	PHANOTATE	contig_3105
NA	3780	4079	+	NA	PHANOTATE	contig_3105
NA	4112	4288	+	NA	PHANOTATE	contig_3105
NA	4387	4521	+	NA	PHANOTATE	contig_3105
NA	4496	4591	+	NA	PHANOTATE	contig_3105
NA	4624	4800	+	NA	PHANOTATE	contig_3105
NA	4898	5032	+	NA	PHANOTATE	contig_3105
NA	5007	5102	+	NA	PHANOTATE	contig_3105
NA	5135	5311	+	NA	PHANOTATE	contig_3105
NA	5410	5544	+	NA	PHANOTATE	contig_3105
NA	5519	5614	+	NA	PHANOTATE	contig_3105
NA	5647	5823	+	NA	PHANOTATE	contig_3105
NA	5828	6127	+	NA	PHANOTATE	contig_3105
NA	6522	6223	-	NA	PHANOTATE	contig_3105
NA	6703	6527	-	NA	PHANOTATE	contig_3105
NA	7035	6736	-	NA	PHANOTATE	contig_3105
NA	7201	7040	-	NA	PHANOTATE	contig_3105
NA	7549	7250	-	NA	PHANOTATE	contig_3105
NA	7730	7554	-	NA	PHANOTATE	contig_3105
NA	7951	7763	-	NA	PHANOTATE	contig_3105
