ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	1	687	+	50.6	Prodigal_v2.6.3	circular_pair_4194
1_2	680	2158	+	134.4	Prodigal_v2.6.3	circular_pair_4194
1_3	2813	3190	+	17.5	Prodigal_v2.6.3	circular_pair_4194
1_4	3147	3737	+	46.6	Prodigal_v2.6.3	circular_pair_4194
orf00001	3171	687	+	4.70	glimmer3	circular_pair_4194
orf00002	680	2158	+	5.90	glimmer3	circular_pair_4194
orf00003	3029	3190	+	4.43	glimmer3	circular_pair_4194
NA	1	687	+	NA	PHANOTATE	circular_pair_4194
NA	680	2158	+	NA	PHANOTATE	circular_pair_4194
NA	2330	2452	+	NA	PHANOTATE	circular_pair_4194
NA	2552	2644	+	NA	PHANOTATE	circular_pair_4194
NA	2813	3190	+	NA	PHANOTATE	circular_pair_4194
NA	3147	3737	+	NA	PHANOTATE	circular_pair_4194
