#id:	contig_1484
#START	STOP	FRAME	CONTIG	SCORE
375	40	-	contig_1484	-84.41101462989350627247009148	
544	362	-	contig_1484	-0.1769918665992424779649712527	
671	570	-	contig_1484	-6.838563432505774253217855066	
1113	724	-	contig_1484	-9116.716558938648614867844040	
1532	1116	-	contig_1484	-2.294714602742303676762541799	
2059	1619	-	contig_1484	-223.8962164543571994428453167	
2212	2081	-	contig_1484	-5.891933495780948063590379294	
2234	2467	+	contig_1484	-6.149143909297469337607471006	
2439	2981	+	contig_1484	-332122.0061901599724821552324	
3006	3200	+	contig_1484	-0.5256372801055125721322432307	
3176	3619	+	contig_1484	-351.1977140350448336180391313	
