ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	2	841	+	131.2	Prodigal_v2.6.3	contig_2862
1_2	950	1279	+	26.9	Prodigal_v2.6.3	contig_2862
1_3	1276	1629	+	35.2	Prodigal_v2.6.3	contig_2862
1_4	1829	2083	+	20.4	Prodigal_v2.6.3	contig_2862
1_5	2463	2666	+	5.6	Prodigal_v2.6.3	contig_2862
1_6	2892	3110	+	24.1	Prodigal_v2.6.3	contig_2862
1_7	3094	3228	+	13.7	Prodigal_v2.6.3	contig_2862
1_8	3552	3941	-	47.5	Prodigal_v2.6.3	contig_2862
1_9	4074	4367	-	48.3	Prodigal_v2.6.3	contig_2862
1_10	4370	4753	-	14.4	Prodigal_v2.6.3	contig_2862
1_11	4746	5000	-	20.4	Prodigal_v2.6.3	contig_2862
1_12	5197	5556	-	-4.2	Prodigal_v2.6.3	contig_2862
1_13	5553	5882	-	26.9	Prodigal_v2.6.3	contig_2862
1_14	5879	7444	-	247.8	Prodigal_v2.6.3	contig_2862
1_15	7431	7748	-	19.0	Prodigal_v2.6.3	contig_2862
1_16	9803	10069	+	7.7	Prodigal_v2.6.3	contig_2862
1_17	10170	10427	+	16.1	Prodigal_v2.6.3	contig_2862
1_18	10531	10899	-	5.3	Prodigal_v2.6.3	contig_2862
1_19	11394	11723	+	41.0	Prodigal_v2.6.3	contig_2862
1_20	11698	12195	+	24.0	Prodigal_v2.6.3	contig_2862
1_21	12477	13088	+	101.4	Prodigal_v2.6.3	contig_2862
orf00001	12477	841	+	2.96	glimmer3	contig_2862
orf00003	819	953	+	2.04	glimmer3	contig_2862
orf00004	950	1279	+	9.32	glimmer3	contig_2862
orf00005	1276	1629	+	5.00	glimmer3	contig_2862
orf00007	1650	1964	+	2.71	glimmer3	contig_2862
orf00009	2022	2297	-	2.18	glimmer3	contig_2862
orf00010	2463	2666	+	0.59	glimmer3	contig_2862
orf00011	2762	2899	+	0.68	glimmer3	contig_2862
orf00012	2892	3110	+	1.55	glimmer3	contig_2862
orf00013	3115	3228	+	2.53	glimmer3	contig_2862
orf00015	3239	3481	-	0.16	glimmer3	contig_2862
orf00016	3552	3941	-	2.35	glimmer3	contig_2862
orf00017	3934	4071	-	0.68	glimmer3	contig_2862
orf00018	4074	4367	-	1.20	glimmer3	contig_2862
orf00019	4533	4763	+	0.37	glimmer3	contig_2862
orf00021	4746	5000	-	1.80	glimmer3	contig_2862
orf00022	5008	5181	-	0.42	glimmer3	contig_2862
orf00024	5197	5556	-	4.74	glimmer3	contig_2862
orf00025	5553	5882	-	9.35	glimmer3	contig_2862
orf00026	5879	7444	-	2.97	glimmer3	contig_2862
orf00027	7431	7607	-	1.83	glimmer3	contig_2862
orf00028	7915	8241	-	2.02	glimmer3	contig_2862
orf00029	8193	8345	+	1.30	glimmer3	contig_2862
orf00031	8368	8565	-	0.36	glimmer3	contig_2862
orf00033	8581	8718	+	0.30	glimmer3	contig_2862
orf00034	9029	9244	+	0.97	glimmer3	contig_2862
orf00036	9325	9747	-	2.93	glimmer3	contig_2862
orf00038	10060	10173	+	0.25	glimmer3	contig_2862
orf00039	9744	10013	-	1.59	glimmer3	contig_2862
orf00041	10134	10427	+	1.66	glimmer3	contig_2862
orf00045	10916	11068	+	1.75	glimmer3	contig_2862
orf00048	11373	11723	+	1.28	glimmer3	contig_2862
orf00049	11698	12195	+	1.40	glimmer3	contig_2862
orf00050	12312	12434	+	1.50	glimmer3	contig_2862
NA	56	841	+	NA	PHANOTATE	contig_2862
NA	819	953	+	NA	PHANOTATE	contig_2862
NA	950	1279	+	NA	PHANOTATE	contig_2862
NA	1276	1629	+	NA	PHANOTATE	contig_2862
NA	1829	2083	+	NA	PHANOTATE	contig_2862
NA	2076	2174	+	NA	PHANOTATE	contig_2862
NA	2255	2374	+	NA	PHANOTATE	contig_2862
NA	2463	2666	+	NA	PHANOTATE	contig_2862
NA	2663	2899	+	NA	PHANOTATE	contig_2862
NA	2892	3110	+	NA	PHANOTATE	contig_2862
NA	3094	3228	+	NA	PHANOTATE	contig_2862
NA	3505	3239	-	NA	PHANOTATE	contig_2862
NA	3941	3552	-	NA	PHANOTATE	contig_2862
