#id:	circular_pair_3329
#START	STOP	FRAME	CONTIG	SCORE
100	2	-	circular_pair_3329	-292.7290292174536684503570637	
280	369	+	circular_pair_3329	-0.03100273388631484908029445448	
1246	377	-	circular_pair_3329	-4655444572.657154235210003717	
1579	1475	-	circular_pair_3329	-2.800536890211126254489770619	
1813	1664	-	circular_pair_3329	-23.12524226212432576684932182	
2229	1915	-	circular_pair_3329	-82145.36042853075713770466884	
2409	2498	+	circular_pair_3329	-0.03100273388631484908029445448	
2922	2506	-	circular_pair_3329	-45242.65278024298359604327911	
3376	2891	-	circular_pair_3329	-37857.69915445380460348380454	
3587	3423	-	circular_pair_3329	-0.04010543170279822780662774866	
3684	3773	+	circular_pair_3329	-0.7557466164233807742446060181	
4054	3788	-	circular_pair_3329	-174.0844441027018174001228336	
4332	4108	-	circular_pair_3329	-146.0448649781474341123766606	
