#id:	scaffold_2752
#START	STOP	FRAME	CONTIG	SCORE
3	512	+	scaffold_2752	-12497.79159976842758904289030	
650	2617	+	scaffold_2752	-1128908225357957.815692024123	
2638	3084	+	scaffold_2752	-156461.8281084681113209616466	
3087	3389	+	scaffold_2752	-36.04658223352523858137301972	
3436	3885	+	scaffold_2752	-42080.78131852562738979179178	
3912	4097	+	scaffold_2752	-169.5945627221665771823302894	
4171	4701	+	scaffold_2752	-78690.74987503219903649895923	
4824	5939	+	scaffold_2752	-133184469.7307948441387406430	
5954	7453	+	scaffold_2752	-3193333814507.286035148852083	
7469	8629	+	scaffold_2752	-340870271235.1143641020256499	
8704	9138	+	scaffold_2752	-18683.06173631489412259180340	
9128	11035	+	scaffold_2752	-4830047268610119564.269006497	
11121	11774	+	scaffold_2752	-210334.8791876305368045684020	
11776	12855	+	scaffold_2752	-3975591982.552350795102743471	
12997	13728	+	scaffold_2752	-725522.2768714961902951525436	
13790	14242	+	scaffold_2752	-712.1186199466627188314976304	
14266	15219	+	scaffold_2752	-333952811.8930494509126421516	
15237	15824	+	scaffold_2752	-4265962.533555034387882941272	
15817	16005	+	scaffold_2752	-3.773311223781486302916404995	
16355	15981	-	scaffold_2752	-123513.4046744307116207550303	
16586	16473	-	scaffold_2752	-0.04861804760606718922005684312	
16756	16568	-	scaffold_2752	-5.528342455423764883115996811	
17336	16749	-	scaffold_2752	-4202738.121748179858441880593	
18307	17354	-	scaffold_2752	-328287438.0820353062957692404	
18783	18331	-	scaffold_2752	-712.1186199466627188314976304	
19474	18845	-	scaffold_2752	-149321.4576921372549079975461	
19484	19609	+	scaffold_2752	-0.8966491916011092439995623954	
19739	19620	-	scaffold_2752	-3.974426582145262319885754428	
20206	19763	-	scaffold_2752	-39146.90567287238922733824049	
20631	20245	-	scaffold_2752	-21166.82621409921030235278605	
21255	20647	-	scaffold_2752	-470.6860828364433708872545724	
21727	21293	-	scaffold_2752	-1243.590366409165237522160258	
21748	21849	+	scaffold_2752	-4.892280452317253980934309061	
22740	22201	-	scaffold_2752	-391.8569935760318123801320625	
22831	23370	+	scaffold_2752	-456.1263657088968705687019865	
23823	23722	-	scaffold_2752	-4.678152718911423343245716090	
23844	24278	+	scaffold_2752	-1280.365502213831885958284412	
24316	24924	+	scaffold_2752	-463.3220625518473105746615827	
24940	25326	+	scaffold_2752	-21166.82621409921030235278607	
25365	25808	+	scaffold_2752	-39146.90567287238922733824056	
25832	25945	+	scaffold_2752	-3.944364827308946932973876500	
25976	26371	+	scaffold_2752	-1773.059133848246178885705393	
26395	26868	+	scaffold_2752	-6210.134176942985277323511299	
26874	27407	+	scaffold_2752	-616410.5097683330268103235424	
27435	27878	+	scaffold_2752	-10218.78754351339650505221895	
27885	28343	+	scaffold_2752	-777769.7717886740844867829718	
28428	28994	+	scaffold_2752	-134441.0502831975399401922368	
29000	29464	+	scaffold_2752	-5170.487029835858826834648797	
29496	30008	+	scaffold_2752	-260071.5501737474914593189537	
30016	30426	+	scaffold_2752	-17406.12384167474431759923204	
30430	30522	+	scaffold_2752	-20.37365815420222190949757718	
30572	30880	+	scaffold_2752	-665.5993413284645484172521372	
30963	31448	+	scaffold_2752	-3610.532309203590861355830764	
31543	31839	+	scaffold_2752	-2841.790923652946269216911750	
31820	32353	+	scaffold_2752	-14876.50271152542226447365955	
32353	33195	+	scaffold_2752	-5917585.784172860715064041717	
33188	33442	+	scaffold_2752	-0.4357286869263252450569597083	
33504	33848	+	scaffold_2752	-1663.350212450667186875546167	
33852	34046	+	scaffold_2752	-77.36304215302521699059438003	
34119	34805	+	scaffold_2752	-540856.7317927459988075150244	
34814	35113	+	scaffold_2752	-269.9749375919970700136344620	
35220	38330	+	scaffold_2752	-835058077793156742192496680.6	
38395	38994	+	scaffold_2752	-4377350.926486150991323410390	
38991	40547	+	scaffold_2752	-662340535214906.6824511327051	
40570	41889	+	scaffold_2752	-14787707343977.96379634590425	
41886	42200	+	scaffold_2752	-147.5432304856400847091700927	
42193	42309	+	scaffold_2752	-10.80323685097330350898292964	
42306	43028	+	scaffold_2752	-4456903.544828192379598119408	
43240	43971	+	scaffold_2752	-48775.75313147602484361856897	
44004	46736	+	scaffold_2752	-5232319738432325644211.175978	
46753	47598	+	scaffold_2752	-1595139.925363050912248453639	
47709	48683	+	scaffold_2752	-368776296.2332289850558867577	
48767	49705	+	scaffold_2752	-23261729.38888372634853422323	
49689	50090	+	scaffold_2752	-363.2658602284179210427616673	
50083	50718	+	scaffold_2752	-18985.98647669124569129522840	
50731	51606	+	scaffold_2752	-5208520.955893321213711936885	
51634	52596	+	scaffold_2752	-3406357.159274152495484270479	
52746	52964	+	scaffold_2752	-100.0654523544236308383196913	
52983	53132	+	scaffold_2752	-11.62218097750486777849505328	
53145	53945	+	scaffold_2752	-3147865.293434837428536445333	
53956	54351	+	scaffold_2752	-335.6507477278389587216842640	
54323	54823	+	scaffold_2752	-54.25238940567169585838845445	
54849	55247	+	scaffold_2752	-1058.573756771169553997767801	
55270	55383	+	scaffold_2752	-45.67125975204820455653440473	
55540	55647	+	scaffold_2752	-11.37700025843007629797321714	
55772	56527	+	scaffold_2752	-35711838.21108201523285228265	
56560	57348	+	scaffold_2752	-538807.4537634773810012539573	
57358	57681	+	scaffold_2752	-172.6506075305382840676574334	
57752	58246	+	scaffold_2752	-17434.05901569096458502926218	
58268	58378	+	scaffold_2752	-1.315653772767796841393313536	
58813	58715	-	scaffold_2752	-1.672358377808212772028342903	
58946	59479	+	scaffold_2752	-15658.51580748383836709174868	
59562	60044	+	scaffold_2752	-79178.98224155932020126079322	
60115	60582	+	scaffold_2752	-107475.2151508622003506190466	
60659	61171	+	scaffold_2752	-14294.85983211746834776901281	
61280	61720	+	scaffold_2752	-58929.31024385451339905781672	
61806	62291	+	scaffold_2752	-34363.44274678189212054297009	
62421	62852	+	scaffold_2752	-1054.378915492258432093101933	
62909	63379	+	scaffold_2752	-350.7644498694157208752486976	
63450	63935	+	scaffold_2752	-38063.41681726981884955053169	
63963	64064	+	scaffold_2752	-1.255627720928162836123366023	
64064	64351	+	scaffold_2752	-118.2518896655066114103504192	
64938	64468	-	scaffold_2752	-254.0697579401730337154628075	
65426	64995	-	scaffold_2752	-970.9194419460684241552743565	
66041	65556	-	scaffold_2752	-34363.44274678189212054297006	
66567	66127	-	scaffold_2752	-61986.33621891244180160909163	
67188	66676	-	scaffold_2752	-14294.85983211746834776901284	
67732	67265	-	scaffold_2752	-109982.6152928541772690062354	
68285	67803	-	scaffold_2752	-75965.28694852795286490343840	
68901	68368	-	scaffold_2752	-15081.32954962006164456712836	
69034	69132	+	scaffold_2752	-1.636882225175416735638203703	
69579	69469	-	scaffold_2752	-1.372079880381504480809321899	
70095	69601	-	scaffold_2752	-16240.71378061521787172288592	
70489	70166	-	scaffold_2752	-172.6506075305382840676574334	
71287	70499	-	scaffold_2752	-562821.3652546051340803641550	
