ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	15	260	+	34.1	Prodigal_v2.6.3	contig_1047
1_2	260	586	+	45.7	Prodigal_v2.6.3	contig_1047
1_3	567	830	+	28.4	Prodigal_v2.6.3	contig_1047
1_4	849	1037	+	10.7	Prodigal_v2.6.3	contig_1047
1_5	1240	1833	+	47.6	Prodigal_v2.6.3	contig_1047
1_6	1830	2267	+	45.3	Prodigal_v2.6.3	contig_1047
1_7	2230	2505	+	15.0	Prodigal_v2.6.3	contig_1047
1_8	2448	3035	+	51.5	Prodigal_v2.6.3	contig_1047
1_9	3483	3635	+	15.5	Prodigal_v2.6.3	contig_1047
1_10	3622	4401	-	103.1	Prodigal_v2.6.3	contig_1047
1_11	4470	4655	+	13.0	Prodigal_v2.6.3	contig_1047
1_12	4681	4866	+	22.5	Prodigal_v2.6.3	contig_1047
1_13	4866	5204	+	35.5	Prodigal_v2.6.3	contig_1047
1_14	5188	5670	+	59.1	Prodigal_v2.6.3	contig_1047
1_15	5685	6191	+	47.6	Prodigal_v2.6.3	contig_1047
1_16	7374	8057	+	69.5	Prodigal_v2.6.3	contig_1047
1_17	8015	9115	+	131.2	Prodigal_v2.6.3	contig_1047
1_18	9455	9745	+	12.6	Prodigal_v2.6.3	contig_1047
1_19	9723	10094	+	22.8	Prodigal_v2.6.3	contig_1047
1_20	10115	10618	-	65.5	Prodigal_v2.6.3	contig_1047
1_21	10679	11497	-	106.4	Prodigal_v2.6.3	contig_1047
1_22	11504	11917	-	32.6	Prodigal_v2.6.3	contig_1047
1_23	12028	12282	+	11.1	Prodigal_v2.6.3	contig_1047
1_24	12344	12847	+	65.9	Prodigal_v2.6.3	contig_1047
1_25	13108	13863	-	78.0	Prodigal_v2.6.3	contig_1047
1_26	13854	14243	-	41.0	Prodigal_v2.6.3	contig_1047
1_27	14200	14925	-	62.1	Prodigal_v2.6.3	contig_1047
1_28	15090	15359	-	30.9	Prodigal_v2.6.3	contig_1047
1_29	16823	17329	-	44.2	Prodigal_v2.6.3	contig_1047
1_30	17344	17826	-	48.4	Prodigal_v2.6.3	contig_1047
1_31	17810	18148	-	39.8	Prodigal_v2.6.3	contig_1047
1_32	18148	18333	-	17.0	Prodigal_v2.6.3	contig_1047
1_33	18474	18659	-	15.7	Prodigal_v2.6.3	contig_1047
1_34	18728	19198	+	61.4	Prodigal_v2.6.3	contig_1047
1_35	19184	19339	-	9.5	Prodigal_v2.6.3	contig_1047
1_36	19822	20832	-	82.1	Prodigal_v2.6.3	contig_1047
1_37	20825	20959	-	10.6	Prodigal_v2.6.3	contig_1047
1_38	20956	21747	-	77.8	Prodigal_v2.6.3	contig_1047
1_39	21772	22341	-	88.5	Prodigal_v2.6.3	contig_1047
1_40	22341	23072	-	58.3	Prodigal_v2.6.3	contig_1047
1_41	23069	23647	-	56.0	Prodigal_v2.6.3	contig_1047
1_42	24137	24292	-	1.8	Prodigal_v2.6.3	contig_1047
1_43	24461	24733	-	37.7	Prodigal_v2.6.3	contig_1047
1_44	24743	25222	-	62.7	Prodigal_v2.6.3	contig_1047
1_45	25219	25569	-	65.7	Prodigal_v2.6.3	contig_1047
1_46	25605	25784	-	-0.8	Prodigal_v2.6.3	contig_1047
1_47	25804	26028	-	15.3	Prodigal_v2.6.3	contig_1047
1_48	25997	26146	-	11.5	Prodigal_v2.6.3	contig_1047
1_49	26168	26383	-	18.9	Prodigal_v2.6.3	contig_1047
1_50	26654	27004	+	47.8	Prodigal_v2.6.3	contig_1047
1_51	27004	27411	+	46.4	Prodigal_v2.6.3	contig_1047
1_52	27475	27987	+	73.1	Prodigal_v2.6.3	contig_1047
1_53	28111	29193	+	113.8	Prodigal_v2.6.3	contig_1047
1_54	29416	30429	-	123.4	Prodigal_v2.6.3	contig_1047
1_55	30509	31306	-	75.9	Prodigal_v2.6.3	contig_1047
1_56	31293	31613	-	32.7	Prodigal_v2.6.3	contig_1047
1_57	31642	31872	-	21.8	Prodigal_v2.6.3	contig_1047
1_58	31885	32148	-	21.4	Prodigal_v2.6.3	contig_1047
orf00001	75	260	+	5.12	glimmer3	contig_1047
orf00002	260	586	+	5.22	glimmer3	contig_1047
orf00003	579	830	+	9.57	glimmer3	contig_1047
orf00004	849	1037	+	4.50	glimmer3	contig_1047
orf00005	1264	1833	+	11.06	glimmer3	contig_1047
orf00006	1830	2267	+	9.73	glimmer3	contig_1047
orf00007	2230	2505	+	3.26	glimmer3	contig_1047
orf00008	2505	3035	+	9.91	glimmer3	contig_1047
orf00009	3483	3635	+	4.13	glimmer3	contig_1047
orf00010	3622	4401	-	7.46	glimmer3	contig_1047
orf00011	4497	4655	+	2.19	glimmer3	contig_1047
orf00012	4696	4866	+	2.99	glimmer3	contig_1047
orf00013	4866	5204	+	9.64	glimmer3	contig_1047
orf00014	5188	5670	+	9.92	glimmer3	contig_1047
orf00015	5685	6191	+	10.95	glimmer3	contig_1047
orf00016	7374	8057	+	6.92	glimmer3	contig_1047
orf00017	8150	9115	+	3.88	glimmer3	contig_1047
orf00018	9455	9745	+	6.59	glimmer3	contig_1047
orf00019	9723	10094	+	8.11	glimmer3	contig_1047
orf00020	10115	10618	-	13.29	glimmer3	contig_1047
