ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	90	1241	-	162.6	Prodigal_v2.6.3	contig_2879
1_2	1354	1746	-	22.6	Prodigal_v2.6.3	contig_2879
1_3	1856	2005	-	4.3	Prodigal_v2.6.3	contig_2879
1_4	1989	2675	-	58.9	Prodigal_v2.6.3	contig_2879
1_5	2942	3136	-	6.5	Prodigal_v2.6.3	contig_2879
1_6	3179	3826	+	56.0	Prodigal_v2.6.3	contig_2879
1_7	4093	4950	+	75.7	Prodigal_v2.6.3	contig_2879
1_8	4907	5299	+	34.1	Prodigal_v2.6.3	contig_2879
1_9	5526	6674	+	161.7	Prodigal_v2.6.3	contig_2879
1_10	6983	7342	-	44.6	Prodigal_v2.6.3	contig_2879
1_11	7412	7663	-	13.0	Prodigal_v2.6.3	contig_2879
1_12	7744	7863	-	4.1	Prodigal_v2.6.3	contig_2879
1_13	7961	8689	-	23.2	Prodigal_v2.6.3	contig_2879
1_14	8720	9265	-	55.2	Prodigal_v2.6.3	contig_2879
1_15	9265	9585	-	29.2	Prodigal_v2.6.3	contig_2879
1_16	9613	9897	-	2.8	Prodigal_v2.6.3	contig_2879
1_17	10290	10451	-	1.8	Prodigal_v2.6.3	contig_2879
1_18	10438	10863	-	63.8	Prodigal_v2.6.3	contig_2879
1_19	11452	11760	-	15.8	Prodigal_v2.6.3	contig_2879
1_20	11931	12056	-	3.5	Prodigal_v2.6.3	contig_2879
orf00001	90	1241	-	11.78	glimmer3	contig_2879
orf00002	1354	1740	-	4.73	glimmer3	contig_2879
orf00003	1856	2005	-	4.32	glimmer3	contig_2879
orf00004	1989	2729	-	6.47	glimmer3	contig_2879
orf00005	2942	3196	-	4.57	glimmer3	contig_2879
orf00006	3179	3826	+	3.12	glimmer3	contig_2879
orf00007	4039	4950	+	5.94	glimmer3	contig_2879
orf00008	4910	5299	+	2.44	glimmer3	contig_2879
orf00009	5253	5414	+	5.06	glimmer3	contig_2879
orf00010	5526	6674	+	11.70	glimmer3	contig_2879
orf00012	6983	7342	-	7.56	glimmer3	contig_2879
orf00013	7412	7663	-	8.06	glimmer3	contig_2879
orf00014	7778	7891	+	1.56	glimmer3	contig_2879
orf00015	7961	8689	-	3.18	glimmer3	contig_2879
orf00016	8720	9265	-	2.91	glimmer3	contig_2879
orf00017	9265	9471	-	4.48	glimmer3	contig_2879
orf00018	9613	9846	-	9.27	glimmer3	contig_2879
orf00019	10109	10315	-	2.49	glimmer3	contig_2879
orf00020	10290	10451	-	6.58	glimmer3	contig_2879
orf00021	10438	10863	-	7.94	glimmer3	contig_2879
orf00022	10910	11089	-	0.33	glimmer3	contig_2879
orf00023	11452	11760	-	6.45	glimmer3	contig_2879
NA	1241	90	-	NA	PHANOTATE	contig_2879
NA	1746	1354	-	NA	PHANOTATE	contig_2879
NA	2005	1856	-	NA	PHANOTATE	contig_2879
NA	2675	1989	-	NA	PHANOTATE	contig_2879
NA	2805	2906	+	NA	PHANOTATE	contig_2879
NA	3214	2942	-	NA	PHANOTATE	contig_2879
NA	3179	3826	+	NA	PHANOTATE	contig_2879
NA	3963	3862	-	NA	PHANOTATE	contig_2879
NA	4093	4950	+	NA	PHANOTATE	contig_2879
NA	4907	5299	+	NA	PHANOTATE	contig_2879
NA	5381	5470	+	NA	PHANOTATE	contig_2879
NA	5526	6674	+	NA	PHANOTATE	contig_2879
NA	6729	6818	+	NA	PHANOTATE	contig_2879
NA	7342	6983	-	NA	PHANOTATE	contig_2879
NA	7591	7412	-	NA	PHANOTATE	contig_2879
NA	7695	7594	-	NA	PHANOTATE	contig_2879
NA	7863	7744	-	NA	PHANOTATE	contig_2879
NA	8617	7961	-	NA	PHANOTATE	contig_2879
NA	9265	8720	-	NA	PHANOTATE	contig_2879
NA	9585	9265	-	NA	PHANOTATE	contig_2879
NA	9846	9613	-	NA	PHANOTATE	contig_2879
NA	10022	9927	-	NA	PHANOTATE	contig_2879
NA	10321	10109	-	NA	PHANOTATE	contig_2879
NA	10451	10290	-	NA	PHANOTATE	contig_2879
NA	10863	10438	-	NA	PHANOTATE	contig_2879
NA	11089	10910	-	NA	PHANOTATE	contig_2879
NA	11151	11252	+	NA	PHANOTATE	contig_2879
NA	11440	11330	-	NA	PHANOTATE	contig_2879
NA	11760	11452	-	NA	PHANOTATE	contig_2879
NA	12056	11931	-	NA	PHANOTATE	contig_2879
