ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	614	1273	-	12.9	Prodigal_v2.6.3	circular_pair_223
1_2	4792	5532	+	19.8	Prodigal_v2.6.3	circular_pair_223
1_3	6647	7138	+	12.6	Prodigal_v2.6.3	circular_pair_223
1_4	8551	8994	+	10.5	Prodigal_v2.6.3	circular_pair_223
1_5	10273	10896	-	13.8	Prodigal_v2.6.3	circular_pair_223
1_6	11279	11761	+	2.6	Prodigal_v2.6.3	circular_pair_223
1_7	12834	13286	-	12.6	Prodigal_v2.6.3	circular_pair_223
1_8	13749	14282	-	12.1	Prodigal_v2.6.3	circular_pair_223
1_9	15226	15792	+	11.5	Prodigal_v2.6.3	circular_pair_223
1_10	17518	17994	-	6.1	Prodigal_v2.6.3	circular_pair_223
orf00002	302	424	-	0.79	glimmer3	circular_pair_223
orf00004	375	983	-	2.80	glimmer3	circular_pair_223
orf00005	1080	1229	-	4.53	glimmer3	circular_pair_223
orf00007	1519	1641	-	4.67	glimmer3	circular_pair_223
orf00008	2021	2149	+	4.49	glimmer3	circular_pair_223
orf00009	2137	2310	+	4.33	glimmer3	circular_pair_223
orf00011	2295	2435	-	2.46	glimmer3	circular_pair_223
orf00012	2725	2910	+	5.26	glimmer3	circular_pair_223
orf00014	3004	3261	-	6.26	glimmer3	circular_pair_223
orf00017	3391	3528	+	0.76	glimmer3	circular_pair_223
orf00020	3586	3723	-	5.40	glimmer3	circular_pair_223
orf00021	3791	3970	+	3.09	glimmer3	circular_pair_223
orf00024	3967	4125	+	4.89	glimmer3	circular_pair_223
orf00026	4180	4419	+	7.88	glimmer3	circular_pair_223
orf00027	4451	4813	+	8.25	glimmer3	circular_pair_223
orf00028	4792	5013	+	7.49	glimmer3	circular_pair_223
orf00031	5712	5972	-	5.55	glimmer3	circular_pair_223
orf00033	6027	6140	-	1.65	glimmer3	circular_pair_223
orf00034	6202	6441	-	3.15	glimmer3	circular_pair_223
orf00035	6419	6613	+	1.88	glimmer3	circular_pair_223
orf00037	6594	6809	+	1.25	glimmer3	circular_pair_223
orf00039	6806	7138	+	0.90	glimmer3	circular_pair_223
orf00040	7209	7340	-	4.12	glimmer3	circular_pair_223
orf00042	7511	7633	-	2.49	glimmer3	circular_pair_223
orf00043	7596	7790	+	2.45	glimmer3	circular_pair_223
orf00044	7812	7964	-	3.30	glimmer3	circular_pair_223
orf00047	8141	8446	+	2.05	glimmer3	circular_pair_223
orf00048	8429	8782	-	1.49	glimmer3	circular_pair_223
orf00050	8779	9132	-	2.43	glimmer3	circular_pair_223
orf00053	9448	9627	+	2.97	glimmer3	circular_pair_223
orf00055	9719	9901	+	0.08	glimmer3	circular_pair_223
orf00056	9898	10101	-	3.74	glimmer3	circular_pair_223
orf00057	10114	10248	-	5.96	glimmer3	circular_pair_223
orf00059	10273	10425	-	3.74	glimmer3	circular_pair_223
orf00060	10715	10912	+	4.73	glimmer3	circular_pair_223
orf00062	10986	11249	-	3.67	glimmer3	circular_pair_223
orf00065	11656	11874	+	1.86	glimmer3	circular_pair_223
orf00066	11370	11654	-	1.71	glimmer3	circular_pair_223
orf00070	12099	12212	-	5.77	glimmer3	circular_pair_223
orf00071	12430	12600	+	3.48	glimmer3	circular_pair_223
orf00072	12569	12826	+	4.25	glimmer3	circular_pair_223
orf00074	12958	13113	+	1.81	glimmer3	circular_pair_223
orf00076	13179	13508	+	2.98	glimmer3	circular_pair_223
orf00077	13788	13982	+	5.34	glimmer3	circular_pair_223
orf00078	14448	14663	+	0.02	glimmer3	circular_pair_223
orf00079	14697	14948	+	0.41	glimmer3	circular_pair_223
orf00080	14960	15127	+	2.59	glimmer3	circular_pair_223
orf00081	15553	15792	+	0.11	glimmer3	circular_pair_223
orf00082	15915	16127	-	0.72	glimmer3	circular_pair_223
orf00083	16422	16607	-	2.08	glimmer3	circular_pair_223
orf00086	16784	16930	-	1.19	glimmer3	circular_pair_223
orf00087	16986	17234	-	2.57	glimmer3	circular_pair_223
orf00089	17625	17765	-	1.94	glimmer3	circular_pair_223
orf00092	18371	18619	-	2.71	glimmer3	circular_pair_223
orf00095	19011	19151	-	2.85	glimmer3	circular_pair_223
orf00096	19254	19367	-	2.05	glimmer3	circular_pair_223
NA	3	104	+	NA	PHANOTATE	circular_pair_223
NA	214	357	+	NA	PHANOTATE	circular_pair_223
NA	392	589	+	NA	PHANOTATE	circular_pair_223
NA	642	965	+	NA	PHANOTATE	circular_pair_223
NA	947	1174	+	NA	PHANOTATE	circular_pair_223
NA	1273	1184	-	NA	PHANOTATE	circular_pair_223
NA	1595	1422	-	NA	PHANOTATE	circular_pair_223
NA	1607	1771	+	NA	PHANOTATE	circular_pair_223
NA	1869	1961	+	NA	PHANOTATE	circular_pair_223
NA	2021	2149	+	NA	PHANOTATE	circular_pair_223
NA	2273	2109	-	NA	PHANOTATE	circular_pair_223
NA	2435	2295	-	NA	PHANOTATE	circular_pair_223
NA	2605	2489	-	NA	PHANOTATE	circular_pair_223
NA	2961	2797	-	NA	PHANOTATE	circular_pair_223
NA	3261	3004	-	NA	PHANOTATE	circular_pair_223
NA	3458	3309	-	NA	PHANOTATE	circular_pair_223
NA	3723	3586	-	NA	PHANOTATE	circular_pair_223
NA	3990	3814	-	NA	PHANOTATE	circular_pair_223
NA	3967	4125	+	NA	PHANOTATE	circular_pair_223
NA	4192	4419	+	NA	PHANOTATE	circular_pair_223
NA	4451	4813	+	NA	PHANOTATE	circular_pair_223
NA	4792	5013	+	NA	PHANOTATE	circular_pair_223
NA	5062	5493	+	NA	PHANOTATE	circular_pair_223
NA	5474	5578	+	NA	PHANOTATE	circular_pair_223
NA	5605	5736	+	NA	PHANOTATE	circular_pair_223
NA	5972	5712	-	NA	PHANOTATE	circular_pair_223
NA	6103	5969	-	NA	PHANOTATE	circular_pair_223
NA	6441	6202	-	NA	PHANOTATE	circular_pair_223
NA	6690	6448	-	NA	PHANOTATE	circular_pair_223
NA	6647	7138	+	NA	PHANOTATE	circular_pair_223
NA	7345	7223	-	NA	PHANOTATE	circular_pair_223
NA	7489	7394	-	NA	PHANOTATE	circular_pair_223
NA	7672	7511	-	NA	PHANOTATE	circular_pair_223
NA	8076	7738	-	NA	PHANOTATE	circular_pair_223
NA	8345	8073	-	NA	PHANOTATE	circular_pair_223
NA	8998	8429	-	NA	PHANOTATE	circular_pair_223
NA	9187	9032	-	NA	PHANOTATE	circular_pair_223
NA	9460	9188	-	NA	PHANOTATE	circular_pair_223
NA	9708	9460	-	NA	PHANOTATE	circular_pair_223
NA	9840	9730	-	NA	PHANOTATE	circular_pair_223
NA	10101	9898	-	NA	PHANOTATE	circular_pair_223
NA	10106	10276	+	NA	PHANOTATE	circular_pair_223
NA	10358	10636	+	NA	PHANOTATE	circular_pair_223
NA	10715	10912	+	NA	PHANOTATE	circular_pair_223
NA	11249	10986	-	NA	PHANOTATE	circular_pair_223
NA	11338	11249	-	NA	PHANOTATE	circular_pair_223
NA	11861	11370	-	NA	PHANOTATE	circular_pair_223
NA	12001	11906	-	NA	PHANOTATE	circular_pair_223
NA	12102	11998	-	NA	PHANOTATE	circular_pair_223
NA	12374	12099	-	NA	PHANOTATE	circular_pair_223
NA	12430	12600	+	NA	PHANOTATE	circular_pair_223
NA	12647	12826	+	NA	PHANOTATE	circular_pair_223
NA	12829	12942	+	NA	PHANOTATE	circular_pair_223
NA	12958	13113	+	NA	PHANOTATE	circular_pair_223
NA	13179	13508	+	NA	PHANOTATE	circular_pair_223
NA	13774	13640	-	NA	PHANOTATE	circular_pair_223
NA	13912	13808	-	NA	PHANOTATE	circular_pair_223
NA	13998	13909	-	NA	PHANOTATE	circular_pair_223
NA	14159	14043	-	NA	PHANOTATE	circular_pair_223
NA	14282	14166	-	NA	PHANOTATE	circular_pair_223
NA	14292	14663	+	NA	PHANOTATE	circular_pair_223
NA	14697	14948	+	NA	PHANOTATE	circular_pair_223
