ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	2	142	-	11.6	Prodigal_v2.6.3	contig_1223
1_2	266	865	+	59.2	Prodigal_v2.6.3	contig_1223
1_3	1172	1696	+	57.6	Prodigal_v2.6.3	contig_1223
1_4	2660	2863	-	28.5	Prodigal_v2.6.3	contig_1223
1_5	2838	3479	-	67.2	Prodigal_v2.6.3	contig_1223
1_6	3670	3996	-	46.0	Prodigal_v2.6.3	contig_1223
1_7	4190	4348	-	14.6	Prodigal_v2.6.3	contig_1223
1_8	4644	5483	-	63.5	Prodigal_v2.6.3	contig_1223
1_9	5599	5778	+	25.6	Prodigal_v2.6.3	contig_1223
1_10	5768	5995	+	7.4	Prodigal_v2.6.3	contig_1223
1_11	6296	6730	+	1.1	Prodigal_v2.6.3	contig_1223
1_12	6850	7401	+	51.0	Prodigal_v2.6.3	contig_1223
1_13	7624	7857	-	20.3	Prodigal_v2.6.3	contig_1223
1_14	7893	8201	-	19.7	Prodigal_v2.6.3	contig_1223
1_15	8198	8449	-	14.2	Prodigal_v2.6.3	contig_1223
1_16	8446	8748	-	40.1	Prodigal_v2.6.3	contig_1223
1_17	8813	9082	-	6.1	Prodigal_v2.6.3	contig_1223
1_18	9094	9738	-	69.7	Prodigal_v2.6.3	contig_1223
1_19	9731	10306	-	15.7	Prodigal_v2.6.3	contig_1223
1_20	10607	10834	-	7.3	Prodigal_v2.6.3	contig_1223
1_21	10824	11003	-	25.6	Prodigal_v2.6.3	contig_1223
1_22	11119	11406	+	21.0	Prodigal_v2.6.3	contig_1223
1_23	11479	11907	-	51.8	Prodigal_v2.6.3	contig_1223
1_24	11955	12638	-	52.0	Prodigal_v2.6.3	contig_1223
1_25	12631	13323	-	80.9	Prodigal_v2.6.3	contig_1223
1_26	13325	13522	-	18.1	Prodigal_v2.6.3	contig_1223
1_27	13722	13952	-	31.2	Prodigal_v2.6.3	contig_1223
1_28	13990	14307	-	20.0	Prodigal_v2.6.3	contig_1223
1_29	14397	14600	-	28.5	Prodigal_v2.6.3	contig_1223
1_30	14575	15216	-	67.2	Prodigal_v2.6.3	contig_1223
1_31	15533	15850	+	20.0	Prodigal_v2.6.3	contig_1223
