ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	3	905	-	125.7	Prodigal_v2.6.3	contig_1976
1_2	919	1443	-	85.4	Prodigal_v2.6.3	contig_1976
1_3	1457	2599	-	176.3	Prodigal_v2.6.3	contig_1976
1_4	2602	3015	-	34.9	Prodigal_v2.6.3	contig_1976
1_5	3063	3854	-	68.8	Prodigal_v2.6.3	contig_1976
1_6	3838	4278	-	40.4	Prodigal_v2.6.3	contig_1976
1_7	4288	4737	+	50.1	Prodigal_v2.6.3	contig_1976
1_8	4721	5512	+	68.8	Prodigal_v2.6.3	contig_1976
1_9	5560	5973	+	34.9	Prodigal_v2.6.3	contig_1976
1_10	5976	7118	+	176.3	Prodigal_v2.6.3	contig_1976
1_11	7132	7380	+	46.1	Prodigal_v2.6.3	contig_1976
1_12	7844	8014	-	11.3	Prodigal_v2.6.3	contig_1976
1_13	8028	8552	-	85.4	Prodigal_v2.6.3	contig_1976
1_14	8566	9708	-	176.3	Prodigal_v2.6.3	contig_1976
1_15	9711	10124	-	34.9	Prodigal_v2.6.3	contig_1976
1_16	10470	10685	+	10.1	Prodigal_v2.6.3	contig_1976
1_17	10688	11830	+	176.3	Prodigal_v2.6.3	contig_1976
1_18	11844	12368	+	85.4	Prodigal_v2.6.3	contig_1976
1_19	12382	13311	+	123.7	Prodigal_v2.6.3	contig_1976
1_20	13321	13707	+	33.1	Prodigal_v2.6.3	contig_1976
1_21	13704	14336	+	24.9	Prodigal_v2.6.3	contig_1976
1_22	14359	14730	+	35.4	Prodigal_v2.6.3	contig_1976
1_23	14708	15256	+	43.4	Prodigal_v2.6.3	contig_1976
1_24	15268	16401	+	145.1	Prodigal_v2.6.3	contig_1976
1_25	16439	16870	+	58.4	Prodigal_v2.6.3	contig_1976
1_26	16930	17328	+	52.9	Prodigal_v2.6.3	contig_1976
1_27	17312	17539	+	9.9	Prodigal_v2.6.3	contig_1976
1_28	17601	22637	+	593.1	Prodigal_v2.6.3	contig_1976
1_29	22648	23655	+	107.0	Prodigal_v2.6.3	contig_1976
1_30	23661	24071	+	59.3	Prodigal_v2.6.3	contig_1976
1_31	24071	25060	+	104.7	Prodigal_v2.6.3	contig_1976
1_32	25074	25526	+	43.7	Prodigal_v2.6.3	contig_1976
1_33	25523	25870	+	21.2	Prodigal_v2.6.3	contig_1976
1_34	25781	26140	-	23.9	Prodigal_v2.6.3	contig_1976
1_35	26140	26550	-	59.3	Prodigal_v2.6.3	contig_1976
1_36	26556	27293	-	68.4	Prodigal_v2.6.3	contig_1976
1_37	27277	27519	-	27.6	Prodigal_v2.6.3	contig_1976
1_38	27581	27955	+	19.9	Prodigal_v2.6.3	contig_1976
1_39	27961	28371	+	59.3	Prodigal_v2.6.3	contig_1976
1_40	28371	29114	+	60.6	Prodigal_v2.6.3	contig_1976
1_41	28983	29900	-	125.3	Prodigal_v2.6.3	contig_1976
1_42	30205	30360	-	-9.3	Prodigal_v2.6.3	contig_1976
1_43	30357	30809	-	43.1	Prodigal_v2.6.3	contig_1976
1_44	31012	31983	+	123.1	Prodigal_v2.6.3	contig_1976
1_45	31852	32244	-	29.6	Prodigal_v2.6.3	contig_1976
orf00001	919	1443	-	20.90	glimmer3	contig_1976
orf00002	1457	2599	-	24.19	glimmer3	contig_1976
orf00003	2602	3015	-	19.59	glimmer3	contig_1976
orf00004	3063	3854	-	12.75	glimmer3	contig_1976
orf00005	3838	4278	-	15.50	glimmer3	contig_1976
orf00006	4288	4737	+	15.48	glimmer3	contig_1976
orf00007	4721	5512	+	12.60	glimmer3	contig_1976
orf00008	5560	5973	+	19.59	glimmer3	contig_1976
orf00009	5976	7118	+	24.19	glimmer3	contig_1976
orf00010	7132	7380	+	21.48	glimmer3	contig_1976
orf00011	7844	8014	-	2.80	glimmer3	contig_1976
orf00012	8028	8552	-	20.90	glimmer3	contig_1976
orf00013	8566	9708	-	24.19	glimmer3	contig_1976
orf00014	9711	10124	-	19.59	glimmer3	contig_1976
orf00015	10172	10372	-	8.29	glimmer3	contig_1976
orf00016	10422	10685	+	16.60	glimmer3	contig_1976
orf00017	10688	11830	+	24.19	glimmer3	contig_1976
orf00018	11844	12368	+	20.90	glimmer3	contig_1976
orf00019	12382	13311	+	8.49	glimmer3	contig_1976
orf00020	13321	13707	+	10.12	glimmer3	contig_1976
orf00021	13710	14336	+	9.45	glimmer3	contig_1976
orf00022	14344	14730	+	5.76	glimmer3	contig_1976
orf00023	14810	15256	+	6.36	glimmer3	contig_1976
orf00024	15268	16401	+	11.68	glimmer3	contig_1976
orf00025	16439	16870	+	11.01	glimmer3	contig_1976
orf00026	16930	17328	+	10.94	glimmer3	contig_1976
orf00027	17384	17539	+	8.09	glimmer3	contig_1976
orf00028	17601	22637	+	10.65	glimmer3	contig_1976
orf00029	22648	23655	+	14.61	glimmer3	contig_1976
orf00030	23661	24071	+	18.89	glimmer3	contig_1976
orf00031	24071	25060	+	10.19	glimmer3	contig_1976
orf00032	25074	25526	+	13.27	glimmer3	contig_1976
orf00034	25781	26140	-	11.42	glimmer3	contig_1976
orf00035	26140	26550	-	18.89	glimmer3	contig_1976
orf00036	26556	27293	-	15.43	glimmer3	contig_1976
orf00037	27277	27519	-	12.85	glimmer3	contig_1976
orf00038	27581	27955	+	15.25	glimmer3	contig_1976
orf00039	27961	28371	+	18.89	glimmer3	contig_1976
orf00040	28371	29114	+	9.33	glimmer3	contig_1976
orf00042	30205	30360	-	0.14	glimmer3	contig_1976
orf00043	30357	30809	-	13.62	glimmer3	contig_1976
orf00044	30823	30948	-	3.97	glimmer3	contig_1976
orf00045	31066	31983	+	3.39	glimmer3	contig_1976
orf00046	32240	905	-	8.27	glimmer3	contig_1976
NA	905	3	-	NA	PHANOTATE	contig_1976
NA	1443	919	-	NA	PHANOTATE	contig_1976
NA	2599	1457	-	NA	PHANOTATE	contig_1976
NA	3015	2602	-	NA	PHANOTATE	contig_1976
NA	3854	3063	-	NA	PHANOTATE	contig_1976
NA	4278	3838	-	NA	PHANOTATE	contig_1976
NA	4288	4737	+	NA	PHANOTATE	contig_1976
NA	4721	5512	+	NA	PHANOTATE	contig_1976
NA	5560	5973	+	NA	PHANOTATE	contig_1976
NA	5976	7118	+	NA	PHANOTATE	contig_1976
NA	7132	7380	+	NA	PHANOTATE	contig_1976
NA	7500	7348	-	NA	PHANOTATE	contig_1976
NA	7678	7589	-	NA	PHANOTATE	contig_1976
NA	8014	7844	-	NA	PHANOTATE	contig_1976
NA	8552	8028	-	NA	PHANOTATE	contig_1976
NA	9708	8566	-	NA	PHANOTATE	contig_1976
NA	10124	9711	-	NA	PHANOTATE	contig_1976
NA	10372	10172	-	NA	PHANOTATE	contig_1976
NA	10470	10685	+	NA	PHANOTATE	contig_1976
NA	10688	11830	+	NA	PHANOTATE	contig_1976
NA	11844	12368	+	NA	PHANOTATE	contig_1976
NA	12382	13311	+	NA	PHANOTATE	contig_1976
NA	13321	13707	+	NA	PHANOTATE	contig_1976
NA	13704	14336	+	NA	PHANOTATE	contig_1976
NA	14329	14730	+	NA	PHANOTATE	contig_1976
NA	14708	15256	+	NA	PHANOTATE	contig_1976
NA	15268	16401	+	NA	PHANOTATE	contig_1976
NA	16439	16870	+	NA	PHANOTATE	contig_1976
NA	16930	17328	+	NA	PHANOTATE	contig_1976
NA	17384	17539	+	NA	PHANOTATE	contig_1976
NA	17601	22637	+	NA	PHANOTATE	contig_1976
NA	22648	23655	+	NA	PHANOTATE	contig_1976
NA	23661	24071	+	NA	PHANOTATE	contig_1976
NA	24071	25060	+	NA	PHANOTATE	contig_1976
NA	25074	25526	+	NA	PHANOTATE	contig_1976
NA	25662	25480	-	NA	PHANOTATE	contig_1976
NA	26140	25781	-	NA	PHANOTATE	contig_1976
NA	26550	26140	-	NA	PHANOTATE	contig_1976
NA	27293	26556	-	NA	PHANOTATE	contig_1976
NA	27519	27277	-	NA	PHANOTATE	contig_1976
NA	27643	27488	-	NA	PHANOTATE	contig_1976
NA	27650	27955	+	NA	PHANOTATE	contig_1976
NA	27961	28371	+	NA	PHANOTATE	contig_1976
NA	28371	29114	+	NA	PHANOTATE	contig_1976
NA	29990	28983	-	NA	PHANOTATE	contig_1976
NA	29984	30154	+	NA	PHANOTATE	contig_1976
NA	30360	30205	-	NA	PHANOTATE	contig_1976
NA	30809	30357	-	NA	PHANOTATE	contig_1976
NA	30981	30823	-	NA	PHANOTATE	contig_1976
NA	31066	31983	+	NA	PHANOTATE	contig_1976
NA	32011	32244	+	NA	PHANOTATE	contig_1976
