#id:	circular_read_198
#START	STOP	FRAME	CONTIG	SCORE
468	1	-	circular_read_198	-950.9628192297791117380389261	
1073	573	-	circular_read_198	-17608.47094175964985116456835	
1383	1090	-	circular_read_198	-1.487595126289410987247664413	
1609	1481	-	circular_read_198	-25.30226026551755673504095071	
1825	1646	-	circular_read_198	-42.40310826916774782682173966	
2120	1800	-	circular_read_198	-191.6782692951117505043602876	
2286	2375	+	circular_read_198	-6.318409837629632807794892183	
2632	2498	-	circular_read_198	-3.912243218343577170955690308	
2658	2864	+	circular_read_198	-131.4412461952106155614488463	
3001	3132	+	circular_read_198	-164.5913108470144627823626794	
3542	3249	-	circular_read_198	-0.9275069134896489133992885698	
3783	3691	-	circular_read_198	-0.2102796934759580662853234252	
3819	3917	+	circular_read_198	-0.2807729362691903454662078326	
4020	4151	+	circular_read_198	-0.3823726772297176704502100315	
4167	4298	+	circular_read_198	-3.086546084875984416013603393	
4250	4426	+	circular_read_198	-29.48804297003098803830333612	
4559	4648	+	circular_read_198	-5.397721927480673317391218674	
4717	4833	+	circular_read_198	-0.9702095389889641090866136129	
4855	4953	+	circular_read_198	-0.3577396108623533656966475187	
5052	5156	+	circular_read_198	-3.691757034754805808963799995	
5355	5248	-	circular_read_198	-2.502936006639811497551299979	
5603	5469	-	circular_read_198	-0.4462268250433957945638048361	
6148	6270	+	circular_read_198	-1.363827467123848638526033960	
6674	6567	-	circular_read_198	-4.866439245510847428454490504	
6825	6736	-	circular_read_198	-3.274808934241126485909481668	
6849	7004	+	circular_read_198	-6.080629343769648218634401267	
7077	7214	+	circular_read_198	-11.10016524560051720494668786	
7387	7250	-	circular_read_198	-0.5384893903833009423465859790	
7470	7378	-	circular_read_198	-3.646406999018711279055232187	
7722	7546	-	circular_read_198	-0.5997923031437629785161221588	
7789	7884	+	circular_read_198	-6.358050678318369781627278772	
7886	8062	+	circular_read_198	-1.198406107018850705720843968	
8279	8085	-	circular_read_198	-5.646849546491333777281102936	
8762	8646	-	circular_read_198	-0.3600983287790649040510116792	
8994	8896	-	circular_read_198	-4.069995103042474943417180463	
9037	9135	+	circular_read_198	-1.891690052167899017811602136	
9392	9490	+	circular_read_198	-0.4794921769957910411955691879	
9540	9629	+	circular_read_198	-1.091053306879586990698719135	
9626	9874	+	circular_read_198	-238.6723006969696413284764601	
9937	10041	+	circular_read_198	-18.97571608870130880849184938	
10166	10258	+	circular_read_198	-0.7407669948108649037198804310	
10465	10316	-	circular_read_198	-0.2175575143422535841175295329	
10652	10479	-	circular_read_198	-0.4977976525526447541137952837	
10610	10789	+	circular_read_198	-171.3334763044119317360411072	
