ID	START	STOP	STRAND	SCORE	METHOD	CONTIG
1_1	1	468	-	30.7	Prodigal_v2.6.3	circular_read_198
1_2	573	1073	-	30.1	Prodigal_v2.6.3	circular_read_198
1_3	1481	1609	-	0.7	Prodigal_v2.6.3	circular_read_198
1_4	1800	2120	-	2.3	Prodigal_v2.6.3	circular_read_198
1_5	2658	2864	+	7.7	Prodigal_v2.6.3	circular_read_198
1_6	3001	3132	+	10.8	Prodigal_v2.6.3	circular_read_198
1_7	3347	3499	+	9.6	Prodigal_v2.6.3	circular_read_198
1_8	3548	3661	+	9.2	Prodigal_v2.6.3	circular_read_198
1_9	4026	4151	+	3.0	Prodigal_v2.6.3	circular_read_198
1_10	4136	4426	+	10.7	Prodigal_v2.6.3	circular_read_198
1_11	4954	5094	+	9.0	Prodigal_v2.6.3	circular_read_198
1_12	5534	5632	+	5.0	Prodigal_v2.6.3	circular_read_198
1_13	6849	7004	+	2.8	Prodigal_v2.6.3	circular_read_198
1_14	7033	7125	+	-0.2	Prodigal_v2.6.3	circular_read_198
1_15	7886	8062	+	-0.4	Prodigal_v2.6.3	circular_read_198
1_16	9626	9874	+	17.8	Prodigal_v2.6.3	circular_read_198
1_17	9937	10041	+	6.9	Prodigal_v2.6.3	circular_read_198
1_18	10583	10789	+	15.8	Prodigal_v2.6.3	circular_read_198
1_19	11154	11285	+	8.6	Prodigal_v2.6.3	circular_read_198
1_20	13050	13208	+	6.2	Prodigal_v2.6.3	circular_read_198
1_21	13226	13315	+	3.3	Prodigal_v2.6.3	circular_read_198
1_22	13630	13722	+	1.1	Prodigal_v2.6.3	circular_read_198
1_23	13860	14006	+	15.8	Prodigal_v2.6.3	circular_read_198
1_24	14323	14457	+	7.4	Prodigal_v2.6.3	circular_read_198
1_25	15957	16415	+	11.5	Prodigal_v2.6.3	circular_read_198
1_26	17243	17434	+	21.0	Prodigal_v2.6.3	circular_read_198
1_27	17487	17576	+	-0.1	Prodigal_v2.6.3	circular_read_198
1_28	17592	17702	+	9.9	Prodigal_v2.6.3	circular_read_198
1_29	17934	18329	-	3.1	Prodigal_v2.6.3	circular_read_198
1_30	18435	18542	+	1.1	Prodigal_v2.6.3	circular_read_198
1_31	18853	19011	+	7.3	Prodigal_v2.6.3	circular_read_198
1_32	19583	19684	+	3.5	Prodigal_v2.6.3	circular_read_198
1_33	19825	19917	+	6.3	Prodigal_v2.6.3	circular_read_198
1_34	20092	20301	+	0.0	Prodigal_v2.6.3	circular_read_198
1_35	20298	20429	+	5.2	Prodigal_v2.6.3	circular_read_198
1_36	20927	21028	+	8.1	Prodigal_v2.6.3	circular_read_198
1_37	21459	21569	+	1.8	Prodigal_v2.6.3	circular_read_198
1_38	21649	21753	+	1.6	Prodigal_v2.6.3	circular_read_198
1_39	22158	22262	+	2.0	Prodigal_v2.6.3	circular_read_198
1_40	22467	22565	+	7.6	Prodigal_v2.6.3	circular_read_198
1_41	22853	23026	+	14.8	Prodigal_v2.6.3	circular_read_198
1_42	23048	23251	+	14.9	Prodigal_v2.6.3	circular_read_198
1_43	23403	23513	+	8.2	Prodigal_v2.6.3	circular_read_198
1_44	23518	23625	+	11.0	Prodigal_v2.6.3	circular_read_198
1_45	24109	24237	+	10.4	Prodigal_v2.6.3	circular_read_198
1_46	24262	24360	+	4.1	Prodigal_v2.6.3	circular_read_198
1_47	24436	24660	+	29.9	Prodigal_v2.6.3	circular_read_198
1_48	24635	24787	+	5.4	Prodigal_v2.6.3	circular_read_198
